14218;0;1008;15;7594;4550;17815;8918;22548;11166;1;5676;8666;6907;10724;8807;5698;9071;8161;2601;13039;14460;18732;7;6461;8868;4224;4941;12567;12715;8368;7846;8480;0;19530;7407;6681;8650;14686;16937;14583;3797;14079;11078;6824;16313;11945;12546;14428;7512;10679;8358;3253;7321;8099;14891;12869;8952;14167;8564;9005;11285;11467;10196;17882;10549;8115;16914;18520;6920
1;0;0;0;75;151;0;13;0;25;0;231;78;0;0;4;8;0;43;74;0;2;0;0;55;28;180;47;37;0;2;0;4;0;0;75;19;134;0;0;9;231;0;27;10;0;11;0;0;166;0;13;197;0;186;0;0;8;0;0;168;0;0;2;0;0;2;5;0;178
1093;0;0;0;89;7;747;446;855;634;0;9;179;450;1828;1696;316;520;189;2;843;916;2526;0;48;174;7;994;157;1039;548;2417;847;0;3207;217;168;154;1131;1925;742;1;4856;382;273;3212;452;1758;1238;142;2110;381;10;650;17;787;2543;58;762;1235;219;1935;6085;291;1227;2009;155;1144;1282;78
1;0;0;0;0;0;125;5;3912;0;0;0;0;423;3113;474;25;0;1;0;256;2183;3650;0;1;0;0;0;1;122;8;160;111;0;2166;5;0;0;8;725;19;0;4391;5;0;2886;4;21;20;0;21;202;0;50;0;4230;20;0;152;164;1;138;1742;0;3222;5;0;88;2838;1
42;0;0;0;0;8;1307;46;1389;30;0;17;1;306;789;1555;47;4;7;1;112;963;1420;0;40;18;0;2;52;101;77;480;844;0;3282;12;0;16;207;3679;459;5;4368;56;6;4105;43;446;402;1;377;125;20;216;1;911;249;26;2404;1342;15;689;2487;44;931;45;0;253;831;5
945;0;0;0;39;124;1542;535;645;232;0;223;90;929;1054;390;433;356;539;2;11;312;851;0;420;209;12;163;645;200;881;860;1034;0;1624;349;349;407;891;1849;657;26;1013;167;542;547;728;137;1105;121;501;425;51;792;77;848;547;329;2185;1250;98;1475;439;806;1939;384;157;322;809;73
617;4;41;0;340;42;17;874;514;443;0;200;304;469;583;0;625;131;728;15;3;38;411;0;236;186;10;446;683;183;696;627;0;9;53;381;820;535;627;0;1042;32;50;326;939;7;1117;209;770;341;307;836;24;855;347;505;498;123;188;1;176;1289;7;542;619;216;450;561;856;76
419;0;0;0;94;596;70;275;1705;288;0;360;147;1436;1175;216;394;157;248;392;0;471;838;0;166;265;19;282;221;139;341;484;68;0;222;196;199;180;455;134;426;551;152;152;309;170;354;114;523;169;307;376;520;1011;135;1546;419;179;323;40;60;1030;37;204;1716;313;168;286;893;65
644;0;0;0;262;670;138;406;929;433;0;350;253;507;680;386;228;334;425;457;6;357;727;0;168;302;22;420;500;130;448;665;134;0;522;164;426;332;542;391;442;487;313;157;284;539;642;175;452;251;375;403;554;423;298;587;261;222;202;129;97;706;186;507;1001;490;288;314;877;75
1510;0;0;0;371;622;2500;863;2597;773;0;548;381;1784;3195;1792;889;583;744;308;3;2077;2140;0;350;472;56;1559;950;424;1103;2907;1774;0;1090;453;572;842;1452;2662;1204;676;413;515;760;1030;1220;362;1340;486;1771;895;388;1257;551;1321;1735;324;2657;905;224;2491;283;726;2512;1667;312;931;2120;167
