11415;0;958;15;5707;6224;8145;6724;16026;4963;7013;1;8621;5949;6246;6548;2129;10523;7350;7127;7;9212;11638;4173;2988;5353;12328;6514;9903;3695;7872;6618;13058;0;8936;11499;10105;13986;7568;2080;8981;6437;3284;6817;6935;1689;5459;7526;8107;2674;10990;15649;4147;6022;8958;8561;16813;8753;9363;7964;5038;5883;16170;5362;5689;9584;13314;7506;14149;4732;7306;8175;11595;16620;11514;7866;13948;7892;3802;6291;8030;6884;5227;9559;3845;10910;6256;3528;4420;14413
0;0;0;0;15;49;0;24;0;247;7;0;1;51;21;0;101;0;3;23;0;0;0;8;132;19;0;4;0;1;2;1;0;0;5;0;0;0;91;90;15;112;92;0;3;43;140;10;54;186;0;0;12;5;0;44;0;5;0;0;129;0;0;7;47;0;2;98;0;104;0;8;5;0;0;0;0;4;27;31;23;0;0;2;164;0;159;72;0;1
1441;0;0;0;14;80;2125;201;640;9;645;0;1011;141;141;1253;3;731;416;309;0;5759;608;216;3;68;562;679;1542;216;213;962;680;0;120;1392;448;600;181;0;583;159;5;1252;257;2;68;298;57;3;3524;1093;151;83;1398;302;1927;671;2060;3367;7;1524;645;188;50;647;1444;152;493;34;199;436;526;1768;1115;922;2705;441;757;53;241;719;275;554;2;1956;343;44;1894;1609
17;0;0;0;0;0;12;1;2379;0;8;0;3;0;0;237;0;142;10;1;0;2509;223;3;0;0;87;82;14;74;0;351;2485;0;1;15;5;2977;1;0;0;2;0;0;1;0;0;4;1;0;3554;2262;14;0;388;0;1824;6;93;432;0;13;80;0;0;16;228;0;4119;0;0;12;24;3569;2781;131;2355;537;0;0;25;65;405;0;0;1433;0;0;1127;557
299;0;0;0;19;0;149;7;1130;2;208;0;56;3;0;580;4;61;77;12;0;2631;60;14;0;25;1786;645;462;85;16;1020;667;0;34;286;61;496;26;2;19;10;7;7;33;2;0;27;34;12;3364;914;6;0;1563;12;2693;143;439;1086;1;91;1094;2;6;335;332;0;709;1;4;204;146;904;870;1328;3215;359;1;15;39;260;181;44;1;2675;2;45;433;3125
125;0;0;0;186;43;381;406;551;124;85;0;800;128;308;1405;31;157;702;142;0;462;9;359;4;406;1805;795;815;379;225;296;1218;0;590;838;195;156;96;3;375;60;88;286;560;2;63;411;385;41;846;781;347;78;1167;310;1317;344;627;312;22;257;1348;373;263;669;335;64;636;27;299;453;247;1219;385;1233;470;428;147;174;214;790;766;774;56;409;208;305;942;1557
194;4;41;1;45;299;229;570;404;103;83;0;458;225;714;909;2;151;550;332;0;8;4;532;11;531;109;1;420;505;171;1;383;9;337;710;191;59;179;11;536;76;24;125;720;8;202;656;360;42;51;555;368;287;9;487;35;587;605;8;218;171;14;796;392;570;541;234;507;23;96;713;460;493;335;0;17;781;389;113;323;822;309;545;92;1;400;207;410;1
101;0;0;0;81;90;260;214;1282;267;27;0;292;124;171;856;381;127;293;158;0;30;1;235;10;108;207;45;313;559;154;239;1355;0;136;499;194;380;75;297;325;24;489;231;265;219;101;193;176;527;129;756;190;100;89;212;179;296;389;34;65;204;39;245;94;364;307;101;1503;23;73;289;240;1028;863;23;224;443;204;245;185;911;1261;297;217;60;229;110;640;228
97;0;0;0;105;235;191;348;718;235;66;0;508;128;377;582;438;130;342;210;0;109;1;151;8;235;135;110;333;181;230;330;659;0;424;334;181;267;84;356;451;46;565;279;485;248;151;303;243;418;250;814;149;186;246;309;401;377;500;116;170;428;110;304;234;328;302;211;519;30;195;268;244;809;459;87;550;386;310;290;206;445;435;498;272;307;307;116;537;363
292;0;0;0;176;330;1525;538;1945;448;120;0;1239;203;512;1968;291;395;825;587;0;129;0;526;21;650;2218;1322;1358;913;433;1741;1502;0;501;1241;416;1366;246;333;1008;87;507;938;779;141;309;625;519;522;320;1680;470;213;773;728;926;1092;2327;311;343;1304;2238;455;479;828;1082;311;1270;28;304;724;660;2422;1736;1198;1074;1161;1238;370;464;1246;1398;881;417;648;792;215;2700;3018
