1797;0;754;3855;12;2223;4852;4409;5208;2647;3212;1;8626;3851;1309;2511;6304;8910;6625;2802;7380;2394;8061;8610;3543;5027;2491;6629;2;6966;6;4128;0;5272;3937;9586;1860;5802;5998;1366;4328;6563;6858;2663;2685;2152;3716;8769;5736;4771;4131;3983;8662;5057;7369;5079;9452;6133;7936;1578;3875;3321;3153;10026;6242;1168;2;4396;4815;5338;2384;5179;7031;3794;8355;3885;3007;7862;4731;668;9865;6882;3901;6780;5866;6265;3888;5964;10955;8096;9907;6417;13012;6075;1213;10419;8661;5442;6468;3273;4103;6698;8317;9112;3083;4444;5688;9042;4405;6999;13899;5047;5711;5040;5668;3677;2214;7827;9768;3737;8633;5472;8013;4625;5108;7843;3522;4977;4516;7498
66;0;0;10;0;59;4;7;58;129;0;0;0;19;48;0;88;0;4;56;0;1;0;2;14;73;0;0;0;3;0;12;0;0;53;0;127;2;0;76;13;0;0;10;0;16;41;0;0;0;17;108;0;30;2;0;0;2;0;1;0;2;98;0;0;59;0;0;77;14;104;4;0;3;0;66;7;0;0;0;0;0;5;8;17;3;129;1;0;0;0;39;0;0;55;0;2;0;0;29;2;10;0;0;213;21;0;0;11;0;0;7;0;0;0;3;71;0;0;28;0;0;0;137;37;0;16;67;1;2
0;0;0;54;0;5;525;122;169;1;1234;0;407;190;0;1546;122;1231;344;10;249;110;1358;466;29;107;152;773;0;191;0;35;0;923;77;1842;0;572;404;0;442;170;801;91;1533;771;21;775;1326;801;113;50;369;42;428;1662;2568;320;501;1;19;143;61;706;3924;4;0;424;24;127;3;37;180;248;480;24;138;1683;295;0;1016;1376;131;94;419;155;4;296;478;471;400;192;383;183;0;287;972;1171;537;24;58;281;2589;1102;1;131;766;479;126;437;1228;241;698;201;3342;1171;24;1220;708;97;325;613;1499;118;88;628;65;111;470;453
0;0;0;0;0;0;74;1;2;0;0;0;1398;0;0;603;0;780;9;0;2295;6;1022;2;0;0;57;179;0;1;0;0;0;7;0;607;0;5;245;0;0;4;14;1;0;0;0;12;446;8;6;0;2373;0;10;8;2575;400;154;0;0;0;0;3012;1990;0;0;20;1;22;0;0;0;13;9;0;79;1260;356;0;158;104;0;1;1;0;0;3;59;10;1621;2;2134;0;0;43;61;12;262;0;0;4;1114;2110;0;1;231;9;0;63;1336;3;1;0;758;138;0;19;2418;0;1337;76;2079;0;0;7;0;0;256;1198
3;0;0;0;0;5;483;18;16;0;4;0;365;1;0;274;7;1872;234;1;465;2;1613;30;27;1;54;1243;0;37;0;1;0;94;2;1798;4;131;47;2;4;12;122;2;671;0;4;133;611;28;1;0;405;11;107;110;2492;422;1787;0;6;2;2;446;2012;4;0;144;10;13;0;30;20;46;91;0;56;1709;278;0;2289;270;2;26;11;12;0;37;694;32;235;3;661;16;0;685;231;199;87;19;0;40;1525;685;1;14;280;76;0;129;1596;37;20;1;1320;723;38;306;384;31;399;680;2379;2;0;146;4;2;573;191
25;0;0;44;0;60;675;371;31;38;132;0;861;170;0;625;185;344;383;18;250;263;341;429;300;105;328;772;0;468;0;143;0;600;23;679;20;71;124;8;199;3;117;236;5;98;140;98;1194;116;111;42;606;141;608;319;746;445;1430;6;93;338;15;206;294;12;0;641;163;89;4;297;177;252;226;11;229;716;584;0;1823;454;232;406;249;210;24;565;834;72;422;210;315;443;1;855;298;352;15;134;54;101;538;355;70;61;871;205;202;378;818;339;554;177;176;327;223;790;855;68;156;846;277;138;36;705;337;57;115;59
7;4;32;214;0;15;1;567;69;49;79;0;262;342;6;277;264;0;482;11;341;393;1;383;304;235;364;0;3;514;0;412;9;299;108;26;8;64;78;10;344;7;215;226;3;266;180;179;759;86;126;162;294;101;487;240;49;685;75;2;43;488;31;58;1;2;0;516;140;208;6;109;97;407;478;149;393;31;153;12;1;407;543;392;478;170;142;526;0;88;437;343;387;215;13;27;543;197;4;36;139;284;122;269;55;55;741;219;510;514;31;517;309;43;0;2;173;573;194;97;44;0;7;201;179;356;408;153;1;14
341;0;0;63;0;387;42;147;20;218;174;0;949;134;285;423;126;160;196;23;844;205;37;236;51;83;810;25;0;203;0;91;0;222;65;116;474;31;150;243;268;0;89;101;0;150;77;77;709;126;87;93;1028;215;277;263;114;416;240;1;52;154;7;151;11;63;0;575;128;106;0;85;100;224;243;50;236;85;769;9;75;281;166;125;259;150;54;212;27;36;630;133;1249;88;4;61;347;195;0;80;66;116;235;715;271;23;736;162;137;269;176;138;219;65;18;19;74;408;691;56;391;33;92;120;58;283;122;70;243;69
411;0;0;160;0;479;101;300;40;229;224;0;497;129;364;405;157;386;209;21;302;110;193;262;123;180;154;89;0;359;0;206;0;401;89;366;413;44;124;250;313;0;114;88;8;280;151;85;539;238;65;136;344;247;301;163;252;321;169;4;42;186;15;85;40;55;0;257;129;140;4;151;108;136;227;122;178;129;354;4;130;434;202;347;394;233;131;349;96;35;534;216;578;257;3;58;299;200;1;55;98;133;361;411;202;50;496;187;290;290;496;221;403;150;102;76;85;281;455;54;232;91;209;180;151;255;208;100;277;42
289;0;0;181;0;390;1148;539;97;328;888;0;1112;585;220;2125;440;1407;543;22;862;408;387;667;362;297;823;1238;0;561;0;312;0;985;128;807;393;103;429;312;843;1;178;196;4;1070;307;299;1689;578;211;254;801;312;822;1353;314;1093;1479;8;93;378;32;305;60;57;0;741;291;302;13;228;336;476;719;223;504;307;1028;3;2336;1763;285;479;867;361;284;709;1405;118;1261;419;1528;346;13;1461;1079;1364;0;142;116;332;658;1524;324;87;1462;493;370;681;913;442;834;271;174;316;137;1130;1643;160;1382;577;330;426;218;844;405;186;1333;305
