4639;0;747;2;1013;4168;4658;7394;2778;4412;2439;1;6813;2374;3995;8410;2909;4041;6090;5599;5231;2947;6;825;8239;2088;6931;7392;4512;1405;6939;6637;1707;4759;4286;0;8874;1997;1167;3677;3595;3913;5574;3654;6247;3375;1554;4536;3510;8074;2656;4110;2447;4895;2;5844;6675;6762;3493;6109;7144;3238;3386;4314;8106;3419;3956;6749;5299;665;2387;8067;2247;3229;1613;4634;2136;8154;3563;5668;10430;2204;2821;4636;3536;4295;4156;7937;2921;4839;3632;11;5502;4072;7657;4617;5017;6275;4585;4446;7081;1;9408;5741;6801;3049;9237;4280;1162;3949;10455;3495;4369;4487;4499;6205;4719;4667;2507;3879;7832;2343;7874;1706;2894;5755;8228;1530;5246;3648;4090;4716;4483;6250;6199;5023;6422;3902;7842;2150;5553;6979;7984;2961;4072;6077;4008;7695;10592;5120
2;0;0;0;51;9;0;0;10;0;12;0;0;147;19;0;3;0;2;0;0;0;0;33;0;32;0;0;59;69;0;0;8;4;0;0;0;52;42;1;1;47;0;4;6;73;1;0;18;0;22;13;0;62;0;0;0;2;159;1;0;44;10;0;0;18;22;1;0;1;89;0;6;0;102;11;0;0;40;51;0;0;61;0;98;0;1;0;15;0;7;0;36;101;2;4;37;0;5;0;8;0;0;0;1;122;0;22;51;5;0;131;5;2;4;0;30;0;6;0;4;1;0;93;8;0;0;99;10;2;0;0;0;0;3;0;0;0;1;0;52;0;0;94;0;0;19;0;0;0
1798;0;0;0;3;106;1579;353;19;568;86;0;623;1;116;2145;110;2828;90;321;723;128;0;0;220;6;404;273;93;0;195;1114;730;178;1009;0;983;2;0;226;414;70;971;167;246;16;1;243;24;2670;132;465;1213;102;0;931;1805;257;4;745;509;19;16;63;305;41;235;1014;474;0;3;793;93;1237;0;311;1552;246;31;117;1125;237;14;319;17;1504;528;1244;158;1059;230;0;55;54;570;255;183;659;75;149;267;0;723;211;514;2;317;71;0;119;321;173;419;36;81;163;76;313;3;953;387;112;312;0;80;997;513;24;123;58;343;396;3166;965;193;235;1327;574;382;184;150;326;867;51;281;226;113;1330;381;554
227;0;0;0;0;0;6;47;0;0;0;0;73;0;1;1084;0;826;0;19;10;151;0;0;2296;0;4;1700;0;0;20;343;0;3;9;0;312;0;0;206;55;0;20;3;2;0;0;210;1;951;3;0;705;0;0;13;2167;0;0;469;7;0;0;0;2054;0;0;57;19;0;0;2590;59;3;0;1;0;1188;0;0;1349;25;0;2;0;99;11;727;0;507;2;0;0;0;258;10;2;9;0;1541;5;0;2217;8;11;0;1758;0;0;0;33;0;2;1;0;0;0;0;0;1;61;1;2;0;0;586;851;0;25;0;45;60;1740;1445;1;7;1456;178;42;0;0;10;806;0;8;824;4;1430;1484;137
956;0;0;0;2;0;89;1127;22;1;0;0;1343;0;11;1446;3;1187;20;99;133;101;0;1;425;14;85;121;8;0;13;1104;0;15;128;0;1872;6;1;95;389;2;299;19;31;0;1;36;20;1836;46;5;233;1;0;195;2046;15;4;900;66;5;1;1;344;0;3;252;55;0;0;419;36;20;1;34;494;327;6;5;1256;131;0;25;0;283;127;1552;0;588;21;0;18;0;1275;60;21;139;26;8;30;0;475;5;87;0;601;4;0;1;634;1;44;25;13;18;0;14;6;12;79;1;36;1;1;323;633;33;27;0;103;532;1686;503;27;16;1635;594;497;430;3;66;1616;1;82;198;1;2002;362;153
317;0;0;0;8;109;289;1164;236;145;214;0;1234;48;53;449;291;131;279;559;511;386;0;0;243;147;188;38;36;15;5;843;74;366;229;0;1153;48;1;293;522;25;758;287;364;4;5;62;177;420;125;178;531;87;0;270;511;329;97;171;84;87;82;146;590;20;130;203;127;0;3;231;201;113;15;55;5;139;165;164;635;483;17;518;74;524;41;328;178;1177;223;0;189;46;722;346;42;669;356;85;115;0;801;37;186;13;130;305;2;181;845;110;255;306;143;137;25;419;36;386;159;270;312;16;248;430;540;128;102;46;350;763;238;345;374;4;355;206;582;4;145;112;749;13;514;737;103;224;424;532
0;4;32;0;2;386;227;59;224;56;219;0;0;30;44;97;400;0;195;530;270;161;0;1;300;130;206;24;100;2;5;6;222;566;137;9;5;11;8;739;0;101;477;418;485;119;2;44;70;12;50;329;267;221;3;323;36;212;84;1;114;46;273;57;228;165;282;315;144;12;4;71;298;81;4;69;4;73;226;238;18;391;13;334;117;421;53;0;350;547;420;0;221;174;12;416;79;302;385;18;314;0;275;31;375;102;172;393;9;465;10;170;444;93;96;64;151;218;12;221;239;416;291;33;399;286;286;87;186;130;482;0;0;266;478;4;16;0;0;5;240;120;13;26;292;203;142;2;509;798
18;0;0;0;40;109;251;146;41;119;99;0;16;302;15;253;124;12;107;363;217;756;0;263;978;36;112;62;56;371;0;52;135;162;147;0;124;370;102;266;25;70;370;133;155;35;1;67;100;63;37;269;439;75;0;167;101;173;153;210;57;245;56;36;863;54;138;182;88;3;4;127;220;125;464;36;0;340;56;111;109;813;17;186;97;311;18;40;95;529;173;0;93;88;137;164;19;251;108;85;134;0;841;12;213;46;711;126;3;137;32;138;231;62;115;90;53;113;37;161;128;199;193;157;107;379;527;65;120;60;391;23;3;528;182;0;45;127;23;3;99;104;161;4;196;907;80;97;1082;550
79;0;0;0;25;242;148;80;95;173;79;0;43;253;34;371;188;72;215;242;300;205;0;350;325;67;165;43;73;440;2;172;249;327;171;0;216;454;112;254;66;88;238;160;247;86;5;59;78;199;44;332;343;148;0;213;175;203;114;308;66;247;148;75;328;114;198;151;89;2;5;54;131;296;397;59;4;220;142;157;350;182;17;329;162;464;31;225;141;443;106;0;167;132;195;176;41;211;314;128;149;0;440;9;157;100;424;194;3;227;46;154;288;154;190;97;132;268;27;328;170;109;206;133;218;368;495;60;139;87;228;57;21;314;277;1;85;216;77;9;166;102;213;17;204;438;54;292;495;390
309;0;0;0;41;290;1265;1364;280;363;183;0;1445;315;63;692;307;79;259;684;814;860;0;183;793;151;330;231;136;256;0;466;1049;549;1146;0;1780;373;158;675;841;120;1022;333;531;200;4;273;161;377;145;807;1795;256;0;395;203;447;304;1404;197;300;225;118;763;146;581;722;271;1;10;231;487;957;429;106;3;1105;298;374;492;818;15;617;274;2045;65;532;412;1226;397;0;286;250;1370;472;84;835;453;406;350;0;1559;45;515;224;1422;481;10;260;1385;399;907;201;262;273;190;440;60;948;462;353;488;243;325;882;1083;76;315;101;605;613;21;1240;514;1;186;1221;1002;9;317;282;717;32;558;1089;225;521;1082;1215
