15091;0;1565;45967;18114;11138;38918;18869;50710;12836;8;25702;13216;36581;23103;28219;28471;21560;6783;32753;48906;34364;18454;16523;15;24795;40470;23046;22282;21395
112;0;2;0;52;324;1;150;0;279;0;103;544;0;4;7;0;24;355;0;0;6;254;200;0;16;6;30;0;30
480;0;0;4697;336;54;2438;1015;4047;284;0;1176;17;3295;1706;3524;4860;1127;6;6985;12652;2784;222;315;0;1596;4322;905;3366;203
13;0;0;12224;0;1;724;0;8441;1;0;12;0;4710;0;682;35;214;0;2632;7326;56;0;0;0;11;582;5;25;1
35;0;0;4146;2;52;5116;11;4073;7;0;145;9;2883;43;3779;707;300;18;2515;11107;1089;1;48;0;141;1027;74;315;73
813;0;0;3078;284;432;4631;953;1495;118;0;858;220;3962;1197;2887;1474;1218;50;2202;2411;1557;305;931;0;1598;1615;1364;1053;989
1096;13;47;1484;932;231;395;1654;647;167;0;1504;303;1534;673;3;982;1944;47;1436;23;1705;1114;1098;1;1414;1752;1913;624;464
512;0;25;4022;353;905;777;585;1867;148;0;535;510;3379;590;312;860;1345;1119;1344;360;962;346;346;0;791;1332;740;656;479
381;0;21;2015;635;934;650;993;1750;192;0;776;597;1971;976;577;622;857;1179;1358;1226;943;719;625;0;1120;1018;1221;965;774
1136;0;11;6185;772;1012;6358;2179;5683;357;0;1836;1021;5205;1884;5235;3387;2455;1026;5217;2929;2645;1155;1651;0;2614;3077;2432;3089;1038
