3870;0;12652;928;7641;14024;7;2755;11101;14459;9868;12248;6990;5004;11345;11789;8151;5955;3882;15014;6908;7998;1;8554;8774;5387;12610;13127;7793;1839;10148;15;9097;7139;5938;9775;7522;0;8883;10341;4525;13002;10112;7367;12654;8986;14190;11436;10997;4170;13924;11870;7539;18133;6834;4719;7407;10183;18671;9683;2999;9885;3504;6059;6635;10625;7111;13609;8227;12256;11370;7647;7958;9151;6039;4698;17663;12294;7714;8476
138;0;0;0;0;0;0;166;1;0;6;14;187;6;0;0;43;0;101;0;9;0;0;19;70;150;0;0;3;44;4;0;15;127;16;0;105;0;63;8;11;0;3;172;1;0;7;0;0;36;0;0;181;0;45;0;82;0;0;15;168;0;157;0;15;2;24;0;41;0;0;11;0;1;11;217;0;0;0;4
5;0;564;0;1710;427;0;5;675;3794;159;739;18;208;748;659;105;2066;44;1122;89;1158;0;450;259;36;2126;1765;1525;2;605;0;310;191;103;1189;144;0;141;393;179;3732;598;153;1304;2178;884;737;1287;960;1323;915;82;812;197;325;79;5736;3084;527;0;2321;4;391;26;591;230;624;51;1629;1800;426;203;1030;184;2;577;1827;1034;836
0;0;3811;0;16;70;0;0;25;3466;1;9;0;1;187;89;0;1622;0;3121;0;144;0;0;1;0;1870;22;430;0;12;0;32;2;0;0;0;0;0;4;36;3638;792;0;238;35;82;7;12;0;1371;107;0;2485;0;67;0;1321;1994;0;0;14;0;470;0;0;2;2444;1;18;1229;8;0;3;0;0;3791;2322;164;109
7;0;704;0;126;797;0;9;400;4314;38;275;1;5;101;2011;15;546;49;420;0;1213;0;9;28;2;990;384;1299;1;107;0;49;9;5;16;4;0;18;42;20;3458;737;1;2773;376;174;97;441;1;1670;81;9;944;4;97;0;1888;3247;23;2;216;0;279;24;44;9;669;36;395;2514;105;6;50;1;5;877;1206;398;845
94;0;691;0;322;987;0;34;785;581;647;172;51;441;19;1880;204;942;301;238;77;1154;0;393;127;45;1756;941;324;1;859;0;254;71;343;346;62;0;481;736;355;944;622;108;2044;625;273;260;979;144;499;179;285;736;228;475;37;393;1589;323;12;491;6;800;224;808;446;1216;445;155;458;454;326;828;300;104;485;464;1173;1043
26;4;471;40;220;32;0;8;874;13;461;355;278;746;5;84;182;464;222;180;304;0;0;718;227;42;799;877;1;10;803;0;483;84;677;171;222;9;724;1027;410;39;708;299;0;602;453;288;580;388;9;181;334;552;368;688;302;7;44;415;19;259;10;272;64;523;625;408;368;227;1;693;124;459;714;92;486;247;1099;0
597;0;1336;0;264;57;0;481;534;141;159;182;110;274;1;211;264;787;123;283;109;36;0;275;97;53;1010;575;204;226;370;0;233;32;159;263;106;0;199;346;249;148;530;136;81;387;227;235;374;259;439;126;190;990;172;815;104;29;194;294;511;283;17;1160;132;338;204;1443;172;113;64;263;93;308;199;443;1586;613;1124;58
648;0;464;0;504;103;0;517;423;397;486;204;244;201;2;138;340;589;127;201;216;129;0;452;89;52;967;406;341;265;454;0;270;58;338;325;158;0;357;614;180;314;459;231;168;449;256;256;404;376;515;130;288;855;178;278;255;126;503;368;512;231;11;452;155;544;356;694;257;139;326;261;215;535;392;400;716;461;641;129
581;0;1187;0;1528;1699;0;361;1111;559;604;518;479;651;2;2257;455;2989;240;741;240;818;0;1013;340;106;2922;1458;1565;158;1209;0;594;104;533;933;296;0;891;1119;610;483;1479;408;2755;2304;775;634;1441;1423;2648;421;702;1922;274;1048;391;241;1054;831;571;1727;40;1426;242;955;579;1569;536;355;774;709;354;1313;497;575;2051;1524;1919;1768
