18442;26;11032;2420;15585;11899;80;20252;8128;8006;12759;5139;19833;501;19546;10958;9305;21043;20506;12000;13684;14458;14459;14036;32;16164;25528;12543;8786;15290;6632;19084;21771;16737;3347;14239;19173;15768;24716;20525;2127;15888;20196;20323;18968;976;10311;12793;17797;21;23573;15691;26291;19499;18475;19582;18283;12061;10490;16095
31;0;26;0;8;47;0;25;0;6;3;0;6;0;85;56;11;4;8;0;3;31;22;26;0;8;16;8;3;64;0;21;28;0;0;9;54;67;17;2;0;9;43;38;97;1;22;8;11;0;49;4;19;60;50;24;43;94;6;50
4219;3;6821;0;4612;6012;36;5617;8;3641;2898;27;5817;0;6906;5143;2614;6766;5109;1;5569;5194;3906;5466;0;4580;6595;5391;15;5765;4732;7279;6939;0;0;235;7180;3848;6993;6031;2;4665;5451;5064;4832;34;3474;4773;4978;0;7061;4307;7743;5828;6719;4919;5791;6754;439;6026
4618;0;5063;0;5224;1303;44;3616;3;5191;2511;4;7392;0;2851;1729;1135;3515;3228;0;7336;1498;1028;3953;0;2128;5224;7228;5;1029;6060;6509;3437;0;0;96;2257;2541;2512;6072;0;3526;2125;5327;3595;4;1486;6106;3844;1;1815;1354;2325;1836;1524;4784;1925;1980;130;1173
4647;0;4867;0;4440;931;0;3484;2;5502;1668;12;7238;0;2524;1364;509;3233;2868;0;7131;1041;587;3743;0;1899;4707;7228;2;974;5128;5832;2814;0;1;46;2006;2319;2358;5387;9;2743;1156;4413;3215;4;1033;5027;2929;0;1176;958;2233;2222;1488;4088;1791;1676;61;888
3601;0;2447;0;4458;712;25;2850;5;5124;1381;9;5448;0;1473;926;765;3038;2158;0;4432;1174;919;2374;1;1587;3861;7363;0;888;3047;4145;1985;0;0;83;1664;1927;2354;4124;4;2717;1664;3854;2472;2;923;5907;2650;3;1394;1688;2526;1747;1573;4337;1530;910;102;944
582;0;450;236;897;503;0;1922;627;163;907;82;411;55;1952;1148;612;1643;2085;749;263;960;356;655;0;1329;1552;360;479;456;174;991;2444;415;184;461;1832;1828;963;766;236;1335;687;1051;1493;78;1384;472;1758;0;474;905;1790;596;1395;1583;2344;797;343;187
1058;0;816;0;785;431;0;1649;1230;202;859;61;785;21;1724;415;151;1734;1677;689;597;446;277;1271;0;1488;1672;482;556;447;393;1306;1765;1167;1;1023;1634;1529;1136;973;211;1122;641;1120;1412;23;562;469;1420;0;514;737;1949;1096;1277;1155;2306;642;710;185
708;0;1006;74;941;258;5;1207;1435;368;842;136;812;918;978;376;399;1513;1402;956;697;620;831;835;0;1517;1252;890;691;431;443;1480;1393;1033;203;1024;1005;1052;1568;797;720;1059;808;1119;957;528;595;894;1217;0;873;1100;2075;1101;1054;1231;1432;331;888;322
1817;0;2332;0;2291;1130;11;3252;3201;1261;2197;430;2218;11166;2861;1458;1245;3784;3239;2596;1926;1902;1923;2022;0;3615;3223;2211;2046;1811;1326;3232;3491;2897;132;2811;2935;2650;4512;2289;1110;2850;2706;2721;2483;6959;1625;2234;3230;0;2733;3371;6038;3732;3400;3072;3825;1421;2195;1443
