3477;26;2465;11225;557;15953;15411;21;23389;23966;13207;2437;17618;30015;27828;14166;22774;20941;28607;17034;5376;18029;15312;12984;21887;21308;18594;25342;20735;2567;80;30518;16065;24909;6592;25962;21295;21191;18717;9484;25645;19352;24714;20893;12296;22394;20207;32;29999;20276
0;0;0;9;0;6;65;0;7;44;20;0;8;6;56;50;84;75;21;116;0;9;38;0;110;11;11;42;5;1;0;17;2;40;1;71;72;51;0;0;16;64;40;7;10;10;47;0;65;16
0;3;0;5434;0;3676;7574;0;6954;6286;4271;2;7658;7464;9326;5678;5613;7010;8161;9089;42;6537;7990;13;6647;5968;5205;7817;5809;118;36;7904;67;7671;4742;7562;7890;7647;48;16;7454;6729;4922;5940;5408;6866;6395;0;7862;5324
0;0;0;6999;0;2753;1605;1;8490;1514;1559;1;8164;8334;2292;2021;3797;1421;2641;2675;8;8269;6110;2;3586;6978;3988;4288;2398;11;44;6353;14;2618;6066;2465;2455;4942;19;2;5589;1351;2094;1991;7357;4509;4905;0;5018;3503
1;0;0;6997;0;1825;1117;0;8269;933;883;7;7848;7768;2182;1488;3616;1348;2600;2241;19;6880;5875;5;3093;5793;3009;3541;2006;16;0;5703;10;2333;5261;2688;2191;3921;8;3;4901;901;1041;1396;7551;3871;4773;0;4742;2948
0;0;0;5741;0;1713;977;3;6186;1168;1191;4;4667;6213;2388;1200;2861;1237;2721;1259;18;7713;3366;0;2117;5893;2734;2612;2109;8;25;4959;10;2176;3233;2295;1783;2555;11;4;5136;1049;1618;1951;7468;3697;3250;1;3707;2268
183;0;240;225;60;1049;677;0;508;495;999;264;461;962;1752;1479;2611;586;1701;1148;93;620;789;806;1837;1208;1844;2746;1420;183;0;1919;640;2865;177;709;2257;1662;463;693;2238;213;857;858;343;1668;1027;0;2683;2182
6;0;0;347;22;1018;454;0;971;490;342;282;1074;1372;1715;537;2086;678;1882;899;61;707;1094;749;1792;1043;1488;1915;1541;86;0;2015;1219;2856;377;1280;1960;1523;1218;1383;1831;228;951;717;472;1607;1696;0;2438;1579
210;0;80;580;944;1023;364;0;939;1144;593;791;1108;1124;1550;607;1442;653;2156;468;151;1256;1357;1078;1021;1249;1259;1610;1876;595;5;1560;1300;2016;437;1429;1162;1379;1192;1525;1868;412;1272;1200;804;1398;1011;0;1734;1468
142;0;0;1956;11905;2883;1526;0;2776;2633;1929;1298;2683;2939;5030;1847;3681;2655;6210;2038;431;2981;2953;2895;2979;3102;3369;3979;4679;6540;11;4000;3575;5316;1298;4725;3411;3345;3317;3489;4435;1710;3791;3749;2073;3844;2589;0;4487;3387
