23145;26;3660;15441;19007;18413;21;20671;24718;11114;20672;3679;28922;35528;27272;24787;31893;25022;25571;16886;35429;7944;27494;553;24506;35462;20852;22315;36422;40056;26233;33675;80;15072;26183;33283;29235;32;5984;26614
0;0;0;23;6;130;0;7;26;1;40;3;44;47;63;10;129;27;78;52;84;0;94;0;90;21;45;14;64;41;89;19;0;0;13;46;13;0;0;4
72;3;0;7393;112;9975;0;4945;6877;7053;5501;270;7550;11239;8371;9084;11096;11058;8767;6459;9743;15;6935;0;10648;10174;8818;6135;9857;10305;9376;9611;36;28;7560;9268;8386;0;9;8099
19;0;0;9167;38;2876;1;3281;7581;9068;2297;19;2038;2962;3354;11936;4625;10145;1874;2339;3342;5;4439;0;2601;7555;6640;4809;6343;8586;1928;6772;44;2;3099;8410;2846;0;0;10159
13;0;0;9248;19;2399;0;2241;6208;8183;1029;36;1223;3010;3004;11608;3956;9840;1235;1679;3464;9;4378;0;1880;6549;5645;3630;5770;7803;1801;5640;0;6;2676;8308;2275;0;15;8822
17;0;0;8101;28;1351;3;2233;6222;5258;1600;24;1671;3245;2289;10630;2716;5731;1495;1397;3139;11;3404;0;1785;6360;3762;3311;4651;6148;1751;5318;26;2;2493;5820;2844;1;4;8454
669;0;323;376;711;1215;0;1359;1503;277;1058;236;683;2673;3494;591;3399;816;326;1761;1112;640;3105;61;1549;3141;1404;2182;2924;2223;739;2828;0;928;2217;1353;1544;0;218;762
1631;0;0;515;1427;987;0;1316;1235;564;508;122;652;2798;2876;984;2552;1795;366;639;1838;1115;2500;23;1280;2499;1440;1783;2826;2497;872;2489;0;921;2280;2170;1334;0;107;1060
1553;0;241;892;1516;510;0;1394;1460;714;886;641;1470;2518;1915;1425;1675;1633;610;754;2072;1607;1726;957;862;2413;1683;1509;2075;1866;816;2250;5;1294;2364;1400;1949;0;415;1330
4299;0;41;2742;4108;2165;0;3941;3616;2078;2888;6496;3559;7545;4951;3663;4700;3840;2386;2230;6471;3456;4441;12155;3020;5839;3702;3930;5409;4837;3327;5806;11;3401;5841;3801;5848;0;597;3451
