13396;25;10495;10682;2276;5813;15430;7254;21;9511;20572;13930;15843;18192;32;17600;19589;16661;16143;18276;11092;7983;10354;21304;11474;9698;20522;16962;4604;18190;21815;6719;11247;16802;15769;14373;17894;503;11378;14875;17781;1935;7374;11738;13363;11150;95;11700;5563;15878;3141;14826;18501;16781;6290;1;6254;19353;16308;918;18497;77;15184;15588;9378;17310;16635;15102;12646;9206
10;0;8;51;0;1;12;16;0;16;7;45;71;33;0;7;32;11;7;28;0;38;6;25;50;2;7;32;0;75;4;55;36;39;54;33;14;0;2;71;13;0;0;9;39;16;0;3;8;0;0;56;8;42;0;0;3;32;21;1;3;0;24;8;4;70;28;2;34;1
3898;3;4927;5548;0;3844;4475;149;0;2230;5993;5199;5097;5128;0;6286;5914;4379;4822;4741;0;3689;166;6429;5727;4828;6185;5161;9;4790;5461;5407;4633;5777;5928;4347;5247;0;3093;6504;4826;1;3;4668;4309;5660;0;2724;1851;6;0;3579;5358;3666;87;0;37;5183;6395;23;5530;36;4953;4361;2476;5060;4975;4209;4814;24
3551;0;6680;1353;0;5714;5249;32;1;466;3535;1289;1562;4595;0;6863;1620;2678;3572;2014;0;1299;87;5834;895;5759;3461;1139;1;2785;6259;1638;767;2660;1893;1380;1696;0;1168;2186;3315;0;2;5851;1548;6196;0;2543;737;0;0;2435;1661;4424;13;0;5;3487;6612;4;6643;40;1968;3393;858;3018;1507;1966;1283;10
3166;0;7005;984;0;5134;4226;27;0;263;3051;1214;1644;4516;0;6885;1877;2315;2892;1447;0;973;50;4681;863;5412;3184;615;9;2512;5898;1412;717;2145;1645;1403;1398;0;621;1922;2746;9;1;4963;754;5944;0;1637;395;0;0;2217;1635;4000;15;0;4;3425;6260;2;6295;0;1539;2585;607;2659;1283;1665;853;3
3304;0;6835;631;0;3468;4337;14;3;373;2463;1138;1444;3268;1;4418;1707;1805;2941;1812;0;675;58;3415;835;3427;2925;836;0;1651;4811;607;667;1493;1347;1140;1815;0;994;1148;2314;4;3;5923;1110;4283;0;1394;447;0;0;1846;1668;3795;16;0;3;2779;4775;1;4691;24;1370;2387;1027;1803;1321;1552;947;6
918;0;315;429;226;146;883;370;0;185;1834;1505;400;755;0;447;972;1720;1330;731;643;972;334;1100;339;233;1560;258;72;1853;702;503;98;1903;1566;1573;1290;48;479;1317;1892;206;570;409;368;258;10;929;447;374;183;1708;1056;723;348;0;396;1877;670;70;426;0;1742;1453;523;1221;415;1073;746;298
793;0;394;477;0;225;749;393;0;93;1588;1344;673;1335;0;991;1308;1441;1142;756;618;239;778;1363;319;623;1628;206;40;1594;1000;525;128;1266;1373;1768;1169;16;328;1011;1266;166;1148;434;255;433;6;841;66;1093;1;1395;1073;879;534;0;392;1560;925;17;748;0;1221;1198;424;1374;597;1151;362;748
843;0;680;215;61;311;982;419;0;525;1200;855;771;844;0;982;1204;1232;1035;1064;729;252;749;1320;283;656;1378;451;94;1021;849;312;186;988;844;1144;1403;717;686;617;1265;679;1332;853;335;714;314;766;171;1013;195;970;1331;743;670;0;551;1138;1293;462;720;5;1030;1054;565;762;857;1454;477;779
2062;0;1811;985;0;1118;2293;1400;0;881;3206;2702;2749;2171;0;2447;3926;2860;2935;3007;2187;1051;2088;3060;1212;1552;3480;1448;344;2553;2192;884;946;2614;2339;3177;3830;5588;1858;2066;2993;964;3044;2086;1456;2189;6770;1902;676;2726;123;2425;3882;1838;1602;0;1526;3041;2851;5882;2167;11;2657;2748;2050;2228;2694;3380;1550;2108
