9318;25;8971;1242;5825;8716;67;8348;2762;2567;6277;1;9351;9633;10517;4080;7119;4010;8132;4588;7170;6842;3499;1415;32;3868;4204;8991;1709;3975;7947;4868;2832;8299;9719;4301;4889;10009;6576;3785;3997;9136;5172;9144;9700;9147;4951;2637;888;9200;6341;1;2107;593;4942;7033;10234;16;8548;13;4249;8640;8658;5956;6634;6776;4699;5021;8022;7001;9333;21;8755;6295;10843;2662;751;202;7156;9024;9011;8513;5094;7210;9405;2194;5246;11035;3802;7215;8448;8695;8398;9664;3497;1446;5205;8528;7344;6050;9529;1795;6417;8285;7454;7987;2706;59;8010;8529;1390;7637;1452;8873;4219;5179;6038;7338;11045;9601;6768;81;8084;7673;8919;6364;7329;4409;10325;9050;9382;6960;937;4447;7097;4497;7992;2385;8770;1883
10;0;3;0;1;36;0;32;0;1;2;0;3;3;17;0;7;14;49;53;19;29;0;0;0;1;3;10;0;13;55;8;3;20;1;0;2;6;8;1;10;26;1;11;15;0;25;0;0;10;2;0;8;0;3;4;11;0;2;0;0;6;17;3;6;30;8;2;33;3;9;0;22;29;5;3;0;0;2;21;52;26;0;4;28;0;0;3;0;28;11;0;3;5;0;0;13;3;8;14;7;0;42;23;7;25;1;0;2;3;0;5;0;8;0;23;6;7;27;26;14;0;8;11;11;0;3;19;33;16;3;10;0;0;0;3;4;0;41;0
2105;3;2002;0;1834;3539;33;2276;2;1470;1714;0;3510;2704;3049;0;1897;1614;2773;3377;1592;2847;0;3;0;10;25;2733;0;3135;1900;3472;16;2542;3126;2147;1334;2957;1711;866;1486;2136;2;2103;3462;1974;2618;0;0;2402;64;0;978;32;2379;1993;3140;0;2499;0;0;2195;2493;28;1658;3156;2393;997;1978;2349;2521;0;3106;2474;3244;282;0;0;2168;1956;2968;2705;0;2032;3452;1;10;2756;10;3007;2441;2715;2782;2819;0;0;2735;2050;2442;1717;2881;0;3122;3310;2224;3671;825;0;2573;2487;0;1797;1302;1798;2258;2659;3704;1769;3294;3084;2485;0;2350;2326;2277;2604;2005;2628;2897;2822;2796;1969;0;2;1859;1973;2997;2;2845;7
2196;0;3122;0;2365;1180;34;1350;0;2388;1066;0;3463;2152;1591;0;1345;577;631;950;1374;774;0;0;0;3;8;737;0;1268;1244;3047;6;840;2253;3160;441;2464;1563;332;549;2401;0;2632;1083;3387;636;0;0;1777;30;0;506;3;2836;1609;871;0;860;0;0;2275;561;11;670;1255;2989;1053;1912;2277;1345;1;771;695;1610;68;0;0;1650;2610;1293;786;0;706;1345;0;2;1423;4;564;2949;3072;3519;803;0;1;2091;1285;1068;327;947;0;851;841;626;1440;397;0;1674;1102;0;1037;1929;2801;2939;379;3892;2275;941;927;416;0;670;1329;1966;3314;748;354;1079;1052;1718;1521;0;0;696;2730;1400;0;1114;0
2135;0;3100;0;1977;1017;0;1350;0;2384;925;0;3130;2056;1338;0;1071;420;505;760;1042;648;0;3;0;1;7;504;0;1161;1278;2904;4;873;1908;3472;190;2003;1309;133;245;2082;0;2737;914;3196;498;0;1;1568;7;0;282;4;2458;1055;860;0;586;0;0;2241;348;11;373;1109;2927;617;1563;2323;1207;0;795;393;1340;70;0;0;1121;2468;1164;710;0;639;1189;0;3;1367;1;573;2037;2846;3198;972;0;1;1919;1218;811;136;713;0;669;520;876;1237;215;0;1396;1057;0;465;1349;2524;2646;528;3644;2076;745;1068;245;0;617;1144;1859;3096;698;274;1148;560;1564;1194;0;0;525;2997;1211;0;949;2
1994;0;3084;0;2172;727;23;952;0;1545;670;0;2314;1307;976;0;848;320;565;366;947;534;0;1;1;1;1;589;0;460;882;1417;0;616;1667;1963;501;1469;1350;250;336;1875;2;2118;880;3526;243;0;0;1411;29;0;161;1;3150;946;893;0;897;0;0;1560;423;9;442;575;3623;448;1292;1367;872;3;733;466;1111;87;0;0;1094;2048;730;639;0;810;899;0;0;954;1;648;2030;2198;2256;817;0;1;1184;901;659;218;944;0;485;572;603;660;207;0;1565;838;0;713;670;2575;1964;386;2215;2206;1010;899;298;0;858;960;1420;1813;697;252;1074;805;1436;1154;0;0;796;3353;1208;0;580;1
720;0;108;141;261;762;0;816;268;49;464;1;378;463;960;175;776;400;141;304;621;626;107;55;0;219;253;187;51;202;1157;178;200;1213;768;136;199;599;438;132;188;403;163;234;756;149;169;208;133;683;232;0;388;34;187;759;751;0;569;5;140;261;164;175;220;589;161;284;598;186;850;0;990;142;1140;50;81;23;574;255;799;220;144;281;1047;199;203;1083;186;377;391;251;185;449;205;103;392;1218;988;64;806;17;440;444;482;756;351;3;872;838;105;506;43;255;95;49;224;345;553;231;48;12;432;599;375;124;517;107;317;236;630;815;75;53;372;90;534;33;1250;159
572;0;280;0;251;622;0;702;438;48;507;2;643;473;704;456;515;95;181;180;568;677;205;65;0;271;220;198;2;487;831;274;119;1139;575;138;141;713;346;28;52;558;434;529;680;357;230;95;82;590;488;0;59;13;174;615;967;0;514;0;372;459;144;432;230;770;201;298;532;390;777;0;970;71;979;13;33;4;531;522;821;309;283;345;632;366;394;1024;359;393;402;350;312;458;177;230;295;965;542;42;633;0;176;225;642;607;49;3;680;827;0;297;72;374;252;98;476;329;488;478;34;2;378;511;529;335;614;59;577;183;742;382;0;261;334;121;627;45;889;142
517;0;430;49;369;334;3;477;383;89;585;121;628;357;592;483;524;137;273;95;421;299;162;113;0;297;242;325;31;362;528;424;251;653;536;186;295;580;291;152;101;421;476;468;574;462;86;174;327;478;442;0;46;220;378;512;855;17;764;120;334;304;461;443;369;391;381;296;455;306;551;0;648;122;793;165;317;473;465;415;404;412;285;487;499;317;398;746;373;300;638;380;346;583;223;509;506;679;500;163;711;16;164;281;580;482;117;156;606;803;76;455;89;400;314;98;548;427;513;431;93;236;536;441;353;347;608;59;675;261;703;472;10;239;464;229;502;89;502;362
1324;0;819;0;965;1266;11;1284;994;461;1334;4225;1672;1053;1559;1272;1222;492;1045;506;1057;1013;705;223;0;894;867;1098;70;650;1330;1366;1041;1629;1375;670;955;1362;875;352;467;986;1235;979;1483;920;451;548;723;1184;1289;0;339;2609;1041;1311;2511;1062;1955;2361;946;882;1061;1193;1088;1074;1005;787;1173;924;1472;0;1901;616;1936;128;127;2216;1344;900;1267;1358;719;1356;1491;904;1062;1733;1069;1134;1315;1022;1053;1760;563;697;1103;1630;1205;366;1816;82;637;935;1876;1201;384;1938;1528;1898;53;1404;343;906;677;463;1447;1004;1789;1626;432;3373;1634;1217;968;932;1571;358;1761;1032;1699;1235;0;624;1562;652;1431;248;1318;467
