59975;8218;174;5144;29179;39610;20789;12141;60919;46775;6984;35113;27374;60795;15690;48710;58935;52073;5050;64783;39219;31583;28873;42248;3698;347;43172;69833;41662;41922;43162;51122;25506;25161;20751;36707;15843;46809;6633;1405;20655;28758;24486;49346;30565;11640;2408;27843;46925;46820;37048;31929;39825;38795;28096;49007;13530;30509;55463;18936;41038;56198;36212;60442;7203;45838;13482;921;35641;14507;31239;12488;44050;13439;30513;47530;26415;6058;52712;25950;44844;17442;28951;52892;46915;45045;13760;33782;46013;60908;23836;39569;7490;43979;36866;4464;23824;38801;17488;14710;48552;51353;48614;28686;50950;11299;65395;22324;11074;41013
0;14;0;1;5;8;3;0;0;0;5;2;268;0;142;14;0;1;0;0;8;4;77;32;6;3;2;0;1;0;9;3;13;166;21;0;33;2;42;0;106;111;44;2;0;389;0;3;13;0;3;5;5;1;6;3;0;281;14;15;46;0;141;0;0;2;128;0;1;342;1;4;9;1;6;0;165;0;4;5;1;0;177;0;11;11;16;156;3;2;0;124;436;2;6;0;6;8;14;0;0;1;11;44;7;58;1;26;0;86
9;276;15;1449;627;59;643;547;241;2182;119;160;872;2315;93;2202;717;3889;3954;3863;225;239;639;2654;2295;5;1877;6;697;39;1475;3796;661;264;533;832;189;2568;14;6792;229;895;162;124;1497;104;2717;1281;651;2521;1107;1271;1766;2230;556;2351;116;1040;2785;334;1042;70;1577;220;0;66;101;3044;1773;306;88;404;391;80;1607;1913;155;3857;2271;648;2958;511;1310;524;3571;1916;75;634;2384;16;716;1007;175;2283;1117;5809;572;1135;271;105;3141;1843;1581;1355;593;14;30;465;485;1062
4;0;0;1648;619;7;381;576;49;979;55;88;910;1290;504;1685;386;1048;4486;2640;20;20;977;1283;2696;0;1698;1;398;37;867;1637;241;1385;539;845;460;2573;0;7971;1068;925;123;13;1596;164;3269;588;185;2224;580;858;546;2382;1194;1323;29;569;1799;586;1271;9;1335;36;0;48;105;3534;1457;258;7;460;276;35;2123;950;1097;4233;1739;185;1646;356;1622;143;1533;1743;56;1672;1600;2;513;1030;0;1729;1191;6627;257;876;268;32;1294;1100;1382;1499;471;21;15;613;501;1704
116;152;8;195;1476;96;1171;61;186;969;97;216;1231;2407;667;2334;766;1994;550;3518;138;279;1301;1863;335;4;2317;183;325;287;1809;2475;1205;839;1120;946;456;2846;13;859;710;1591;270;238;1419;498;374;1255;297;2929;1508;1817;1186;1738;1505;2134;23;734;2651;985;1735;211;1677;241;0;144;335;383;2196;611;176;114;327;102;1439;752;1260;439;2491;816;2589;131;1585;739;2511;2317;207;1426;2277;117;33;968;88;2322;2011;782;1089;1712;690;5;2675;2055;2090;1572;776;77;299;1017;119;1895
1114;0;3;1;784;514;506;0;781;1349;69;778;594;2415;172;1417;2138;2490;5;2200;414;2554;654;1120;35;8;1273;2025;517;3371;1163;2863;839;387;503;1541;245;1649;2;0;422;712;1490;1759;1628;18;0;1171;874;1727;1255;992;1540;1494;782;1894;21;874;2062;539;990;3487;900;1027;0;998;68;0;1346;156;1781;0;462;6;958;1375;226;1;1421;795;1903;89;656;1795;2761;1397;100;546;1596;817;10;1611;0;1941;917;0;784;1013;377;0;3524;1545;1236;856;2221;29;2948;501;0;855
56;0;0;0;310;144;287;0;12;3;28;275;195;228;96;371;1424;25;0;309;19;625;230;62;1;1;157;637;464;211;925;18;418;142;132;4;53;139;0;0;102;261;28;759;90;4;0;1098;238;184;1317;498;518;16;116;268;0;129;94;316;385;1457;218;158;0;233;32;0;596;136;917;0;81;2;20;10;79;0;520;639;16;0;128;215;74;102;30;159;982;71;0;149;0;12;209;0;428;687;154;0;11;1030;473;84;133;1;168;170;0;194
63;0;3;0;113;152;501;0;37;5;40;174;50;431;47;516;1154;195;0;667;15;948;67;133;0;16;97;385;363;582;714;159;201;55;213;7;15;196;0;0;35;109;161;658;98;2;0;644;387;278;1501;118;817;60;66;348;0;164;402;106;154;1481;258;209;0;306;14;0;300;15;854;0;155;0;43;25;34;0;588;370;109;1;129;472;355;144;2;88;832;82;0;336;0;74;97;0;127;430;43;0;176;1218;260;166;374;2;421;68;0;120
579;0;0;0;86;367;301;0;144;2;11;248;27;296;23;185;1036;126;0;188;113;869;41;130;2;0;88;891;294;836;269;73;129;50;85;26;18;103;2;0;38;33;349;931;93;1;0;243;989;107;499;91;788;76;87;146;0;422;223;99;106;1760;129;654;0;925;0;0;122;2;675;0;355;2;67;35;27;0;165;150;60;0;38;936;418;78;3;54;209;188;0;422;0;54;95;0;68;145;36;0;214;373;142;68;699;0;1533;19;0;61
3927;0;1;0;234;1176;417;0;932;41;41;822;168;829;84;606;1775;417;0;777;685;463;176;369;1;1;250;4265;550;1229;793;374;368;91;188;169;57;300;0;0;65;196;1017;1154;157;8;0;435;1577;408;933;350;977;116;166;430;0;1037;722;166;363;1821;342;889;0;1227;11;0;539;64;367;0;1020;1;117;85;65;0;752;346;383;3;234;1892;983;332;19;123;707;1715;0;1167;0;226;228;0;323;525;142;0;863;915;491;397;1093;2;3712;170;0;207
