33539;174;7815;54177;2881;28605;31332;15069;11574;29636;47749;34618;15108;21668;21405;21201;11969;51766;19450;7373;35395;25545;48415;18628;9082;33889;41208;29180;15014;41493;36178;1139;5884;22705;15620;11299;48931;35276;330;34681;39297;26817;14420;41595;38229;27464;23256;6371;24405;21088;56126;1734;30841;35010;29331;21259;21843;22508;18007;39032;38372;8405;40184;34158;14318;21711;40862;1978;15814;39041;18171;6565;17646;8859;16652;25768;43362;26175;38378;23385;33741;14233;64067;32610;42480;14767;18996;30749;20790;32439;31735;4287;26125;33402;33585;33300;25052;17700;29418;28129;34553;39066;14457;4990;38729;44561;21799;2206;30468;10900;25261;7506;29574;32030;36101;47380;6215;60770;9179;24268;19149;32966;5599;40542;5750;11664;935;40105;46468;8600;42655;1549;10957;45599;45953;4357;3181;32322;16564;31415
76;0;6;0;0;13;8;20;6;3;0;2;153;5;144;8;0;0;0;0;2;88;0;3;67;11;0;1;9;3;0;0;0;151;12;0;2;7;3;2;2;7;21;0;0;2;1;13;6;1;0;0;7;3;1;85;90;6;42;1;19;0;6;0;152;14;0;0;15;6;3;215;101;1;10;140;0;0;36;25;1;364;0;0;3;0;4;19;187;1;0;4;208;6;13;1;0;62;0;6;0;0;0;7;11;5;71;0;67;17;1;48;6;130;3;0;518;1;122;2;7;2;0;2;0;169;0;1;6;14;2;0;1;0;4;0;5;0;3;8
789;15;246;8;1147;26;2081;412;370;738;368;1734;73;497;312;558;113;83;734;18;40;799;1;223;25;1532;2913;157;277;1911;18;6114;17;355;420;344;2180;1755;5;1772;2708;706;232;55;768;1106;54;25;1042;591;437;4585;38;222;1861;1074;308;595;231;2014;1319;91;290;2517;94;898;44;1808;229;2985;1954;175;88;59;385;960;1352;723;1056;649;2465;332;33;2023;1983;415;395;1216;729;1125;724;740;1376;1108;1465;707;844;372;1244;1065;280;1220;262;34;2546;95;1019;2384;702;46;1671;14;837;914;1851;13;84;81;41;1049;345;2289;0;1969;2324;161;2876;507;386;155;1436;3495;38;2692;2191;3565;1543;1392;575;89
1430;0;0;1;1313;0;883;461;425;424;113;1054;805;962;165;199;28;9;450;11;5;781;0;61;18;1215;1085;13;257;1158;1;7197;21;1211;409;341;1237;1426;0;1266;1185;820;387;3;496;536;9;23;416;657;208;5121;48;27;2078;1368;1007;279;963;1676;1498;105;183;519;547;993;13;2180;387;1085;2264;0;773;37;199;939;640;838;1175;727;1169;306;4;1237;1318;245;526;1068;871;1252;469;794;667;627;1171;241;613;636;1354;261;116;836;146;12;1281;78;687;2796;1215;28;1281;0;647;830;1572;9;57;35;240;653;269;1056;0;1864;2713;225;3359;161;93;167;1175;3947;11;1971;1622;3935;1780;854;202;82
1492;8;145;168;154;40;1821;874;108;1068;316;1651;497;1135;277;956;10;80;20;14;89;1214;82;320;154;1666;2100;217;564;1667;67;794;19;932;882;33;2215;1927;3;1755;1647;1473;691;130;348;1447;108;38;1089;775;486;530;240;157;2041;1145;824;965;752;2473;1793;33;267;837;995;1296;146;265;522;1575;944;74;552;79;838;1105;1643;822;1658;1116;1914;670;96;1114;2117;70;1048;1334;1246;1573;603;103;950;1433;1418;828;1364;861;1279;637;267;1438;30;60;1849;321;887;328;1341;148;1489;16;1272;767;2154;203;232;284;331;1390;865;1571;0;2289;403;399;366;544;209;230;1941;459;89;2518;2234;399;211;719;852;79
599;3;0;1697;0;234;2114;371;0;1096;982;1348;115;658;1115;659;2;448;5;1;1284;628;701;431;28;1071;2748;2491;374;1196;803;0;0;377;315;0;1731;1005;8;1404;2144;687;421;2560;448;956;1374;23;1076;1012;2230;0;2626;409;1104;435;413;722;511;1558;1026;2;411;1645;119;637;1325;0;275;1878;498;0;171;3;525;738;2010;1207;926;546;1624;184;673;1282;1338;44;492;731;516;965;957;3;569;1014;1622;1407;719;384;1406;1007;762;1135;4;5;1232;2401;533;1;621;45;1060;4;732;1229;1134;2830;3;1919;72;802;535;1635;0;1345;0;88;0;1157;745;125;1214;0;47;1598;1230;0;13;933;549;404
172;0;0;449;0;37;41;83;0;1338;97;438;60;31;84;379;0;5;0;0;462;221;48;260;5;228;12;447;112;416;183;0;0;114;115;0;88;108;1;10;25;198;291;1267;98;668;592;5;1142;20;882;0;27;20;217;63;140;431;116;73;123;0;54;19;37;62;485;0;81;114;4;0;47;2;226;129;131;15;337;232;4;132;84;0;139;0;155;261;135;58;1;0;51;989;83;918;312;150;8;340;414;812;0;2;57;83;362;0;206;17;533;0;485;110;211;570;0;85;25;451;220;8;0;75;0;62;0;180;268;48;429;0;3;212;569;0;0;4;451;11
88;3;0;248;0;37;218;129;0;1222;193;425;14;39;158;196;0;15;0;0;343;70;132;76;2;352;93;881;53;633;114;0;0;56;236;0;258;161;15;54;146;91;83;1139;47;359;505;7;663;11;797;0;309;20;197;102;65;112;46;164;117;0;126;106;24;148;541;0;25;369;16;0;19;0;122;90;386;27;141;76;55;16;116;14;413;0;80;240;72;61;5;0;63;945;297;1016;73;31;46;568;330;917;0;0;154;321;386;0;82;7;371;0;315;278;120;697;0;192;14;146;60;81;0;154;0;11;0;304;336;35;308;0;0;405;628;0;0;14;691;22
42;0;0;588;0;155;339;33;0;362;565;106;13;61;431;119;0;96;0;0;704;42;1024;15;0;136;114;819;19;216;332;0;0;55;128;0;146;78;0;39;75;83;81;1292;79;130;435;6;289;13;938;0;553;117;59;25;58;73;47;77;71;0;328;90;16;69;1011;0;20;281;31;0;12;1;57;24;519;49;106;32;39;4;304;4;154;0;72;84;14;66;10;0;114;260;277;538;72;16;48;729;365;364;0;0;123;1220;297;0;61;0;122;0;97;369;80;1020;0;565;6;79;44;66;0;91;0;1;0;343;905;8;146;0;1;100;166;0;0;9;392;171
131;1;0;2781;0;977;914;116;0;727;752;381;18;112;1189;321;0;853;0;0;850;170;5433;142;1;416;531;462;139;613;821;0;0;106;198;0;405;411;1;193;249;167;151;1329;173;533;190;9;437;116;1772;0;1069;458;296;196;124;339;77;265;210;0;935;260;51;349;941;0;92;541;36;0;27;0;204;171;1135;171;350;160;262;73;2665;20;592;0;119;414;131;172;54;0;296;676;752;706;219;84;96;884;787;748;0;1;375;1700;367;0;201;10;315;0;407;974;238;1776;1;1303;39;367;174;257;0;223;0;27;0;594;1503;48;509;0;0;507;652;0;1;42;464;778
