46969;174;14363;71640;36607;4026;42960;70457;16386;62872;68685;37715;60601;52914;15478;19297;38622;80836;48100;69038;55194;49238;37802;43158;79133;19549;65294;76425;32937;51030;39191;72305;36912;54697;18018;32680;33653;59286;371;42720;29695;31415;34454;6926;69963;52347;30242;67672;52425;5081;14010;73253;73024;4741;38024;82318;6525;80034;13368;96515;65412;69486;26082;14308;35721;70938;24687;44988;60759;56332;49738;15334;40245;43352;71589;21556;65451;65838;13246;54959
218;0;120;0;70;0;2;8;13;12;4;12;0;13;0;120;393;3;2;7;2;3;47;17;1;0;0;1;268;4;42;9;8;1;0;15;31;31;4;1;0;34;205;0;4;5;168;0;10;0;1;0;7;7;13;2;1;1;710;0;4;8;339;107;5;2;14;59;5;93;149;21;366;0;2;83;37;2;0;2
1000;15;382;28;1286;10354;271;286;2225;4508;3068;862;2760;1793;91;133;1449;555;2246;116;3993;2763;277;882;60;469;4296;4323;197;1888;1757;689;1821;37;107;878;642;3536;5;124;862;847;507;7577;358;1576;300;1759;1678;3985;93;1662;3099;2765;1095;124;2624;530;148;18;3323;3245;425;26;701;3685;396;1190;2645;1623;1205;231;1575;1023;5168;201;2707;3311;1769;2812
2061;0;0;2;1473;12140;28;30;2532;1971;1377;699;1378;1386;82;124;1395;318;1697;20;2081;2121;211;1764;37;291;1566;3067;1360;1713;1797;180;2482;32;28;340;723;1843;0;17;694;940;1534;8601;233;838;1550;919;1143;4514;32;768;2103;3237;365;16;2988;236;143;3;3191;2429;290;30;262;3160;584;1368;1059;2199;1133;291;955;1018;2058;641;2318;2558;1940;2971
2044;8;202;183;2089;1367;354;239;363;3422;2743;1842;1371;2239;34;427;1805;718;2778;213;3094;2743;386;2238;377;169;3068;4069;1683;2772;2165;385;1727;351;9;1577;1332;2696;5;253;68;1768;1249;1019;364;2050;1012;719;2523;550;118;1823;3183;419;1569;154;345;698;430;201;3872;3241;852;89;715;4193;1215;2041;2172;2443;1079;376;1164;1121;2860;678;3125;3577;169;2511
819;3;0;3026;793;0;3581;794;0;3829;2704;1025;1930;1408;0;100;924;2600;1710;1604;2644;2055;1872;1098;3260;142;3866;2694;320;1376;1099;1280;1056;4004;2;1076;789;1686;8;2188;31;769;575;1;875;1628;583;1184;1513;11;13;2744;2276;62;1202;785;1;3092;9;1933;2192;1994;301;29;1283;2388;629;1063;2307;1301;1901;198;1107;1761;3851;286;1880;2644;0;2005
266;0;0;1399;218;0;932;78;0;79;247;443;6;681;0;43;356;131;854;572;15;1035;49;216;171;1;29;455;137;277;179;371;31;274;1;582;279;92;1;1133;0;213;191;0;231;1745;184;90;888;0;5;383;460;3;1017;17;0;1732;5;353;251;732;171;1;969;388;320;467;1430;332;183;66;185;13;32;111;322;41;0;36
111;4;0;1127;369;0;1486;72;0;456;411;119;15;591;0;17;236;308;468;465;135;777;258;123;448;1;188;776;57;135;312;536;60;742;0;260;102;242;16;1044;0;212;77;0;312;1842;63;68;247;0;1;713;921;0;854;41;0;1559;3;238;266;892;19;2;363;553;111;178;1488;169;428;43;232;15;245;32;328;131;0;87
61;0;0;1712;168;0;1362;344;0;562;229;95;9;173;0;0;107;732;175;838;70;223;463;135;1709;0;221;227;45;118;132;1278;76;1270;0;127;44;187;0;1054;0;57;66;0;714;568;62;113;179;1;5;962;449;1;485;179;0;1807;0;788;162;254;6;2;161;194;101;90;733;100;721;18;477;42;153;25;119;94;0;106
203;1;0;3562;402;0;699;1506;0;1408;629;348;66;723;0;18;289;1684;783;1630;437;677;1305;246;4542;2;781;852;105;340;573;1781;133;1784;0;479;244;590;1;637;1;242;142;0;1919;1159;105;270;659;0;6;2024;1159;1;772;1595;0;2360;12;5748;441;918;82;2;441;755;196;370;1206;350;1679;72;1134;237;488;104;661;387;0;194
