3910;174;50843;8941;2705;53639;31910;55842;49852;42693;5456;17488;25438;18622;58163;39019;26306;47424;23383;32332;43846;47494;57431;37645;34487;2576;24122;34847;61881;16189;8104;11533;47144;46127;20803;37596;58424;52721;342;13050;56843;24141;34887;54644;46178;84283;18428;27546;42758;32370;46453;4705;70521;27721;7534;60339;57864;64722;24981;16546;28345;29306;23731;42265;63388;31780;29774;45589;24859;9736;77012;10462;33100;11066;12866;37640;15672;57602;86183;11501;54948;25964;45452;36926;53171;46259;21210;15761;70855;35977;31908;52239;78963;46386;41074;11062;36173;30390;54076;4749
5;0;2;14;0;1;2;0;8;2;1;134;212;0;8;8;288;5;7;14;0;0;1;3;63;0;29;66;10;104;63;1;6;22;25;1;20;14;3;0;3;138;315;0;0;2;354;29;85;3;56;0;3;9;389;2;9;0;1;91;130;75;12;0;1;169;54;16;0;0;0;12;5;433;0;6;6;6;0;56;2;19;4;2;1;1;19;0;0;3;195;3;0;52;9;0;0;6;20;0
2455;15;157;268;2934;3864;1065;918;64;2617;1140;162;140;408;93;2502;761;1741;662;1060;39;1895;3023;36;922;9903;408;1722;2699;104;15;74;75;1295;573;1976;3749;163;5;103;2629;192;1079;2486;3701;135;373;461;917;289;1355;4051;451;719;181;2644;659;3134;253;161;424;1185;480;1063;3913;1489;173;2656;901;1;538;132;1222;92;1103;1151;1849;3344;26;24;2792;621;1305;1312;655;3091;322;239;403;1259;1098;2269;6;1595;1457;626;2421;723;2062;7343
2891;0;22;0;3531;1571;1029;344;13;2235;1252;239;1070;286;70;880;820;343;207;1690;32;879;2905;1;1118;11622;673;1669;1988;474;0;30;2;1251;583;1661;1939;109;0;19;2146;1161;506;1201;1455;79;565;1390;1841;30;1813;4568;144;286;0;1608;191;1880;117;119;1341;1408;327;999;2833;1172;122;1649;649;0;137;94;471;160;1270;675;2117;1435;3;22;2528;687;601;1295;392;1678;540;121;158;900;1181;1585;1;1546;721;623;2798;824;1914;8153
361;8;289;152;406;2276;1736;1109;136;2544;147;452;1349;242;377;1351;1156;942;1065;1459;255;615;3609;86;1550;1288;932;1602;2926;495;20;111;74;1874;1186;2360;2711;143;4;8;2871;742;784;1209;2392;412;698;1386;1873;324;2133;552;479;1295;83;2723;261;3068;373;410;1113;1573;1064;1098;3520;1370;288;2158;59;1;416;155;1153;483;119;1641;300;3291;162;146;3178;1304;1551;1916;592;2686;1009;17;496;1925;1796;2515;204;1652;1850;150;1655;1661;2649;905
39;3;3144;0;0;2897;958;2198;809;1734;2;120;225;210;2790;1392;520;1430;699;758;3470;1316;2222;1760;757;0;467;1178;1811;178;6;13;367;1076;502;1367;2291;810;8;1;2247;364;931;1670;2845;2743;220;764;879;2590;1093;4;1611;927;0;2133;734;2503;691;193;531;640;707;1723;2240;775;2064;1260;22;0;1372;102;1416;17;0;1104;0;3957;1344;31;1738;620;1470;1051;1024;2047;532;1;2627;1052;799;1397;2402;1886;1375;1;1434;770;1570;1
1;0;1118;0;0;22;276;723;256;741;0;55;80;3;115;317;169;54;506;60;470;14;183;910;322;0;147;149;446;72;0;6;23;583;143;546;84;95;1;0;31;125;84;0;22;136;125;151;262;810;216;0;229;524;0;647;229;161;289;79;189;126;279;6;236;299;34;103;0;0;14;35;1142;7;0;702;0;78;223;3;213;189;1940;123;356;15;320;0;1349;495;281;737;776;198;1384;0;11;257;270;0
0;3;1526;0;0;192;451;941;233;612;0;18;40;1;402;638;54;149;425;57;799;35;326;679;95;0;56;172;798;22;2;3;19;235;248;278;290;105;16;0;109;41;130;9;144;319;20;78;125;1013;127;0;361;184;0;756;313;432;79;11;81;244;82;16;505;331;201;164;0;0;69;40;825;4;0;486;0;417;206;1;184;97;1799;87;322;79;92;0;1126;120;146;699;561;454;1182;0;39;111;259;0
1;0;1843;0;0;78;199;850;557;182;0;3;30;0;1602;564;16;204;309;69;886;34;139;793;56;0;27;77;304;13;2;4;118;139;100;115;204;529;0;0;87;44;302;7;148;1057;9;89;85;787;80;0;902;101;0;230;665;257;22;4;67;107;57;46;159;275;489;122;0;0;243;10;443;0;0;160;0;599;546;0;119;33;548;80;412;46;96;0;1465;103;35;172;1381;481;432;0;63;102;126;0
2;1;1373;0;0;359;661;1233;1243;547;0;34;70;7;2952;912;137;449;401;121;1134;97;444;637;229;0;153;392;861;62;2;6;1042;490;188;513;583;1471;1;0;288;66;935;58;536;3210;54;162;248;453;247;0;1308;418;0;743;1396;689;246;42;144;363;268;275;703;386;1339;466;1;0;1367;46;560;11;0;663;0;1555;3978;1;337;207;1074;208;840;350;190;0;2121;349;243;771;5701;1209;931;0;117;170;501;0
