40147;174;8366;3933;57356;21481;18051;82466;46975;56731;30477;17106;19260;60037;30028;353;4221;73762;70652;35620;33904;18986;79965;36543;45521;12289;14132;56171;53956;14756;25967;84211;39687;48862;66613;46801;25862;56945;49371;4971;39908;50836;45870;31024;12847;15105;16396;31759;32747;28097;41819;55042;40950;52045;37330;48009;54753;39004;24567;24964;57170;47865;14566;55936;22823;52842;17561;57746;52890;33571;63949;52003;6977;20986;75709;37746;31417;75643;42878;52410;63229;40540;10784;27023;37556;79759;54453;36583;61085;29905
135;0;10;0;10;23;4;1;3;0;8;111;0;14;237;3;3;1;4;31;21;124;0;0;4;574;1;3;44;0;35;3;19;0;12;1;0;25;4;0;79;0;3;57;67;19;0;194;4;35;5;16;10;11;1;6;2;6;21;150;37;0;0;25;18;3;0;22;0;5;0;2;0;407;0;237;7;0;1;0;0;4;283;219;333;0;7;168;3;13
845;15;278;10416;274;581;2478;12;1509;50;722;107;510;700;975;5;3378;4466;439;159;809;137;13;800;2542;119;80;1656;1692;105;419;239;1562;800;3070;2145;776;2154;1412;4290;1018;2411;2307;1234;19;235;2595;476;791;486;1353;4059;1974;168;206;1449;3124;2441;406;216;2684;2183;72;3352;561;117;126;185;3321;845;3730;4019;8071;482;3803;1729;914;406;2034;2305;1923;1983;154;161;1095;109;67;1213;3057;632
1848;0;0;12247;44;659;2829;3;1348;17;172;505;303;274;991;0;3972;1926;176;147;712;180;5;863;1729;143;37;871;2073;94;713;148;1546;530;2334;1991;548;1828;793;4853;1408;661;2176;1421;16;308;2786;1597;289;1363;616;1727;639;128;17;1265;2067;3065;708;1182;2096;1434;25;1717;231;7;29;222;1285;1090;2883;1679;9173;472;2401;1441;368;144;1852;1339;909;1714;0;1115;531;12;12;1192;2922;492
1752;8;153;1378;207;1219;362;149;2418;271;885;552;123;277;1295;4;468;3300;447;363;1540;428;233;1003;2474;464;109;1871;2418;34;1018;499;2087;715;3075;2153;41;2224;1926;592;1702;844;2753;1741;89;381;286;1205;825;1350;1913;2957;1193;157;284;2034;3265;1885;1190;773;2772;1148;87;2587;1117;189;4;449;2440;1856;3614;2466;1073;987;3766;1596;1492;525;2296;1374;2187;2401;75;1426;778;129;147;1991;3576;1385
700;3;0;0;637;523;1;1604;1263;4038;997;179;100;603;697;8;11;3289;1478;2620;841;107;2303;1565;1849;13;6;2015;1384;0;512;2825;1145;1183;1900;1857;15;2021;1526;8;913;1627;1602;674;34;211;0;565;1389;784;1327;3412;1461;843;3102;1195;2245;1204;637;380;1587;1518;65;1737;685;2550;0;2971;3249;833;2136;2850;0;298;2624;865;1049;2874;1359;1823;2805;1299;0;257;1139;775;1028;909;2216;840
181;0;0;0;45;125;0;336;441;1016;840;88;1;179;192;1;0;48;313;33;335;45;507;24;1074;6;4;1062;266;0;178;136;225;321;693;19;0;269;1766;0;343;73;607;151;1;69;0;171;1280;113;1094;77;455;88;804;605;31;23;343;120;219;5;0;84;343;1280;0;118;18;192;348;16;0;228;489;342;656;1522;85;3;179;455;0;94;96;16;321;370;152;352
101;3;0;0;42;198;0;248;153;1330;691;29;0;288;62;17;0;322;417;306;124;18;473;19;800;1;0;1041;187;0;54;357;416;267;845;78;0;626;1785;0;132;161;527;306;2;43;0;98;827;63;657;431;765;108;1189;364;101;52;108;43;266;18;0;258;256;1020;0;457;139;101;532;161;0;26;892;431;175;1360;85;14;456;196;0;48;152;36;288;192;276;90
51;0;0;0;193;53;0;604;111;1466;351;15;0;598;30;0;0;183;1002;571;59;1;1458;37;248;0;4;450;115;0;34;1047;188;319;258;68;0;477;522;1;86;189;144;143;2;15;0;72;414;78;263;569;817;475;1055;131;74;72;109;45;108;15;0;166;176;1301;0;1588;188;104;166;86;0;8;270;329;120;1695;88;12;587;119;0;34;354;189;684;57;151;78
148;1;0;0;1200;174;0;3932;390;1634;540;70;2;1344;186;1;0;564;1462;1358;283;22;6548;267;677;9;3;872;356;0;157;2628;670;643;887;171;0;1173;1102;0;307;399;627;384;2;72;0;143;494;144;866;1279;1068;1368;541;604;413;147;203;70;592;59;0;569;300;1126;0;2606;737;187;709;389;0;108;920;499;481;2270;195;83;1413;420;0;82;1131;1582;1292;309;410;277
