74587;180;40761;16438;40735;87887;84166;97550;9120;82252;45560;62482;73552;20357;42097;68641;84643;112954;54472;61737;70768;24661;45981;105517;57741;391;50838;61902;16260;82531;23536;71078;65862;110427;88902;46272;39708;88406;38165;95126;56516;64184;85955;10675;29264;105406;8149;57618;23509;82777;73996;53867;33950;66520;71223;126573;81373;53028;61536;39024
21;0;12;222;100;1;3;17;1;4;80;0;15;682;467;48;3;7;0;2;73;0;269;0;14;4;23;2;107;11;124;5;224;0;12;468;18;0;42;2;339;9;4;0;1;20;4;15;162;2;3;146;42;20;5;0;69;15;9;0
4094;15;977;415;1600;6045;5953;338;5170;4201;682;2986;251;179;779;2717;381;1102;1421;2933;2464;277;346;65;2355;6;1187;374;32;3338;203;2969;1553;657;2449;1589;1081;1613;1030;3980;1861;2756;5235;15731;5479;197;4789;1439;183;4938;4091;829;611;131;3436;60;4576;1705;2239;947
2697;0;256;0;1834;1810;2850;66;5890;4051;1305;1468;148;296;1011;2264;70;555;1356;2161;2546;223;2017;13;3306;0;908;40;29;2375;717;2631;2521;178;1479;965;408;865;1077;2281;1777;1297;2385;18249;5968;167;5720;1525;203;3826;2825;2514;885;118;3522;8;2407;1502;1542;571
3626;8;1155;215;2251;3227;4110;356;757;4801;1911;1426;217;816;1533;3037;604;1074;1494;3386;3151;111;1866;351;2535;5;2114;526;115;3678;790;3772;2632;542;2180;1126;1842;724;2117;4059;2708;2497;4908;2088;687;616;649;2904;521;4621;4337;2362;1221;484;3333;289;3147;2541;3065;77
2023;3;1359;0;921;4079;4358;1234;65;2878;937;1826;1157;40;577;1897;3278;2902;2294;2168;1906;1;639;4810;1461;9;1392;4527;37;2356;291;1987;1226;1958;3215;1407;1263;1212;956;3456;1339;2534;5857;0;1;4334;3;1362;143;2876;3010;1269;622;4712;2626;2487;2859;1750;1856;27
279;0;1118;0;245;55;54;168;0;379;396;2;264;10;259;711;1624;644;24;1357;403;0;301;1857;75;1;649;1737;2;983;141;333;380;29;1473;151;702;261;274;708;635;2116;96;0;0;242;0;470;63;553;41;287;196;142;55;464;164;624;1003;0
433;4;851;0;434;299;305;167;1;516;140;16;283;13;46;679;1570;906;46;890;280;0;97;1569;86;17;211;1985;5;1355;43;209;152;105;1817;213;402;232;274;945;323;1651;531;0;0;607;0;189;22;799;156;141;76;711;133;395;579;986;305;0
205;0;427;0;225;268;137;526;2;217;112;6;832;4;16;255;1787;1783;70;266;130;0;100;2447;101;0;123;1651;2;446;34;148;89;384;1616;519;221;346;83;420;141;640;711;0;0;2051;0;155;2;217;105;152;29;1367;125;1121;485;438;203;0
832;1;704;0;493;744;662;2084;0;692;309;56;1915;26;133;942;1825;2669;352;1019;533;0;163;4867;215;1;543;939;7;1246;104;455;319;1972;3247;1353;622;805;313;1095;434;1228;2035;0;0;4777;1;390;34;940;498;270;194;2281;267;6662;1137;1131;814;1
