2533;93164;1;253;3;1345;3520;1;1053;7329;1617;1732;1003;2994;702;3102;1095;4;1857;3268;2758;1335;1778;4262;1210;6497;1677;2394;1158;1581;9479;377;2245;3603;8958;2312;2334;918;2508;1896;2708;2536;6363;3840;4475;1;967;1128;2549;4204;7329;1854;1312;1291;1;1547;6105;1783;1017;319;798;1292;2986;2054;1966;2398;3557;2635;1318;2471;3673;3498;5497;1664;1607;1253;2166;570;3410;2732;1668;3395;721;2330;4943;4193;3033;2285;3896;1495;2820;2236;1216;2138;3764;1111;985;1425;3184;1983;3346;4971;1734;1735;1882;1765;2113;1635;2401;9639;7057;1213;4600;1992;4766;6666;6186;5754;2204;1781;2331;1539;3019;899;891;3322;1464;5164;1524;4460;1759;2970;484;2861;1586;4586;697;1668;5259;3466;9930;1801;1672;3238;2650;4026;2893;2675;2358;928
0;116;0;22;0;0;0;0;3;0;14;0;0;0;8;0;2;0;2;0;0;0;6;0;1;0;0;0;0;12;0;20;0;0;0;0;32;7;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;18;0;2;0;14;54;55;0;0;0;1;19;1;0;0;8;0;0;0;0;1;0;0;0;0;0;1;0;0;13;5;0;0;1;0;0;6;0;0;0;1;0;0;29;0;1;12;0;0;0;0;0;4;6;3;0;0;0;10;0;2;0;0;0;0;2;18;0;2;0;2;7;0;7;0;0;0;0;0;5;0;0;0;27;3;0;0;0;0;6;0;0;0;0;0;3;11
209;13108;0;39;0;141;0;0;355;0;270;293;298;466;196;512;138;0;22;889;542;401;383;698;213;1;544;453;363;576;0;20;559;570;0;508;153;194;408;0;720;647;3;756;1387;0;330;786;488;553;1;446;384;258;0;357;42;471;187;22;254;429;559;592;437;518;0;575;222;606;556;6;0;495;509;250;549;264;998;799;196;889;154;321;1200;613;640;403;942;408;938;828;342;546;23;90;198;488;631;376;927;0;479;441;442;440;563;296;491;9;101;250;1;435;11;0;1;25;1110;155;688;317;0;142;583;683;308;45;429;0;203;341;115;357;428;1129;7;586;1111;604;0;0;535;770;591;0;1005;837;488;134
277;14368;0;70;0;200;0;0;434;0;276;266;534;582;260;601;327;0;29;744;539;655;329;636;387;11;865;358;507;305;0;156;697;752;5;669;149;303;401;2;696;732;5;758;1111;0;477;323;556;477;0;724;401;342;0;432;66;397;78;7;341;563;538;669;370;507;0;830;300;515;642;19;0;519;724;397;536;278;937;737;335;704;220;413;1220;586;641;370;907;385;1156;1237;399;553;51;188;198;597;773;412;1346;0;569;508;466;456;491;332;604;10;184;253;3;382;26;0;1;52;1307;172;657;430;0;246;619;676;275;55;451;0;178;367;194;357;565;1047;3;468;1259;509;1;0;370;980;681;0;951;1034;559;295
238;14364;0;29;0;356;0;0;280;34;261;596;441;604;152;622;165;0;163;738;449;364;495;778;189;54;706;309;347;181;37;27;402;592;29;486;214;193;767;8;880;642;42;748;1005;0;317;264;401;717;186;536;289;172;0;316;214;666;41;2;187;414;820;492;445;721;0;489;171;431;750;76;0;330;494;371;493;176;1137;748;208;788;128;361;1403;640;823;470;791;510;1105;1310;359;641;223;159;473;469;1078;356;917;47;666;449;598;392;694;242;618;202;660;486;47;339;7;4;25;130;1560;288;553;237;4;135;613;725;402;232;411;0;365;466;97;407;390;854;13;709;1139;499;77;23;744;888;725;21;685;783;585;110
121;13864;0;19;0;224;0;0;168;2740;130;153;93;89;87;292;186;0;574;181;596;183;252;401;191;100;114;329;197;255;159;24;366;343;16;241;169;127;344;2401;413;475;94;386;842;0;140;30;271;28;1239;246;181;215;0;156;93;312;80;4;118;156;286;330;346;369;1282;324;215;601;280;1865;6;347;194;97;347;90;401;621;211;438;91;339;708;365;365;361;692;563;271;133;67;251;412;181;204;280;469;201;425;4504;185;181;282;333;535;174;298;4;25;176;1429;489;4;1744;3;13;464;234;511;198;2;125;131;574;234;2;71;424;268;152;62;179;216;681;524;362;208;286;186;3988;451;347;357;3731;438;386;207;172
0;1180;0;135;0;10;0;0;49;0;6;0;11;5;124;4;87;0;4;5;24;8;86;13;72;2;7;24;23;8;0;245;41;18;0;44;20;149;2;2;15;21;1;19;8;0;28;0;9;9;1;25;19;176;0;33;8;46;10;0;23;13;8;30;11;87;0;23;137;25;4;4;0;51;13;14;113;26;123;62;31;12;104;102;78;12;86;3;26;75;19;22;20;46;0;60;146;42;63;93;37;0;15;15;81;87;22;18;10;0;4;61;0;58;1;0;0;3;27;58;19;48;0;99;11;41;89;0;8;0;7;5;136;1;31;26;0;22;18;8;0;0;42;7;80;0;22;44;41;250
0;1200;0;35;0;46;0;0;83;0;2;0;16;7;117;6;59;0;4;14;15;64;12;7;46;0;45;74;58;15;0;51;99;17;0;34;6;65;6;0;17;59;0;27;40;0;145;23;10;1;0;66;51;127;0;3;1;43;51;4;144;58;22;108;2;32;0;50;130;26;1;0;0;61;52;5;38;157;47;82;41;6;76;38;7;20;32;24;76;96;33;79;9;18;0;40;32;61;24;34;44;0;12;89;39;101;67;6;29;0;0;59;0;59;2;0;0;0;59;8;73;93;0;74;77;31;31;0;13;0;21;6;59;4;104;41;0;11;19;5;0;0;42;86;39;0;56;96;19;94
20;1200;0;4;0;1;0;0;26;1;2;17;4;37;31;9;19;0;555;69;24;15;5;35;1;5;10;8;22;4;3;3;15;74;8;23;0;10;2;5;71;23;19;39;34;0;25;77;147;27;39;35;14;27;0;27;404;13;12;1;17;28;27;17;1;15;0;54;21;40;15;5;0;13;17;1;31;21;105;22;8;15;10;106;162;42;72;9;72;48;43;73;1;6;4;5;3;23;172;65;69;0;3;38;28;24;100;0;40;54;159;11;11;36;0;0;5;11;42;3;11;23;0;2;53;59;8;10;3;0;2;14;16;2;19;55;250;10;52;23;17;3;5;180;17;1;37;36;43;25
64;3600;0;13;0;37;0;0;73;32;10;29;14;244;123;7;47;0;1847;238;53;60;22;110;17;74;72;27;51;11;98;35;52;70;94;45;3;69;1;85;99;34;147;35;147;0;86;285;169;75;515;57;32;166;0;11;749;28;125;5;99;47;34;60;2;37;8;63;145;37;71;99;16;62;80;18;36;111;149;69;21;136;55;180;250;55;52;5;73;156;346;243;25;21;80;63;20;32;536;44;243;70;3;27;34;78;144;1;31;82;434;31;272;31;0;20;67;47;156;8;21;50;6;52;199;49;26;73;43;33;5;33;49;2;72;103;995;5;227;118;135;188;12;370;22;15;107;77;78;128
