5939;93164;1736;1;3130;4;2036;1;4307;3069;8167;6198;4155;3313;599;1182;1654;12628;3260;5140;3085;2682;3863;1129;4765;4136;2792;1795;7452;15708;2315;3224;4640;2451;1;4653;5098;9020;3625;6335;7594;2347;3996;2370;5822;2272;4237;2929;747;3021;12130;1430;6034;2372;1805;7142;3534;1465;8729;3643;3;10787;6877;3308;3248;3604;2881;5504;2542;4864;3321;1509;1737;4234;7107;1635;1970;5677;4199;2024;4349;2263;13086;2687;2088;2826;4441;2912;1912;9268;3481;5435;1933;2017;2904;2869;4276;4816;3804;2642
0;116;78;0;0;0;0;0;0;7;0;0;0;0;20;0;0;1;1;0;0;19;0;11;0;2;6;19;0;0;11;0;0;14;0;0;0;0;0;0;0;0;0;4;0;1;0;3;36;4;0;1;0;0;1;0;0;10;0;1;0;0;0;1;2;0;1;0;3;0;1;36;0;0;0;27;0;0;0;42;1;35;0;7;27;38;1;2;0;0;3;0;1;0;7;8;0;0;0;0
1610;13108;409;0;433;0;628;0;2;831;0;0;535;800;39;451;628;4;745;901;886;370;1150;296;1175;882;37;2;2;10;457;413;1264;463;0;1636;29;7;777;0;118;223;853;879;1054;635;834;1172;156;492;0;471;1553;621;1386;1643;778;352;0;538;0;55;0;733;765;980;830;14;717;801;1287;275;534;487;1266;331;667;1212;593;425;1140;579;4;733;154;397;764;544;427;0;718;980;227;564;593;763;810;1028;1025;657
1319;14368;166;0;354;0;809;0;0;705;0;1;545;932;235;555;858;20;970;995;979;425;1520;397;1176;872;54;1;1;10;567;514;1298;520;0;1864;42;27;1104;0;149;375;847;617;975;786;892;1488;263;662;0;774;1387;590;955;2161;780;486;1;533;0;89;0;1190;809;818;888;32;738;916;1219;490;808;428;1057;352;892;1317;600;397;1101;443;39;687;236;338;1004;668;661;0;770;1033;508;759;579;701;932;889;1119;1001
1128;14364;106;0;545;0;558;0;41;952;1;2;760;907;66;358;728;170;646;1177;752;271;1631;220;1237;953;208;15;33;200;291;720;1110;513;0;1774;13;88;730;76;471;461;875;1105;966;574;1076;1445;126;571;31;468;1724;529;872;1741;620;326;28;929;0;380;0;1049;865;644;690;129;890;691;1668;237;469;432;1247;688;698;1081;736;726;1226;261;241;743;211;587;1412;399;555;119;892;1036;241;406;884;822;1085;1168;738;783
835;13864;195;0;480;0;358;0;5671;808;2507;0;256;404;54;172;163;562;374;399;554;252;373;147;752;1075;612;2265;5;16;422;205;392;214;0;585;17;38;419;5019;7;386;550;510;553;371;506;433;80;412;533;256;924;115;122;567;606;225;4957;663;0;173;124;172;400;818;495;1503;342;507;699;238;240;264;183;259;243;915;317;363;479;280;80;684;236;458;530;364;155;3469;420;648;301;293;452;541;476;609;447;369
21;1180;23;0;24;0;29;0;2;46;0;0;4;44;322;44;19;2;66;8;77;40;61;184;119;73;4;2;0;2;222;2;6;9;0;34;0;7;37;0;2;59;16;53;21;90;15;47;242;109;0;68;99;23;7;32;25;195;0;8;0;8;0;8;89;111;55;8;28;20;38;334;17;3;14;73;23;38;2;189;152;33;0;141;115;52;73;72;19;0;125;42;125;104;141;32;15;14;20;38
29;1200;47;0;95;0;83;0;0;110;0;0;8;119;65;176;77;0;62;4;147;13;137;157;71;45;6;0;0;0;176;4;80;4;0;69;1;0;64;0;0;83;35;62;25;137;32;144;85;38;0;168;16;13;56;43;93;167;0;20;0;1;0;38;31;61;140;0;11;14;50;182;81;2;4;64;57;85;7;51;70;34;0;175;43;27;26;120;11;0;61;37;90;228;37;24;30;10;49;83
73;1200;8;0;6;0;39;0;1;118;0;0;18;60;6;47;7;35;45;20;26;1;134;13;43;46;716;157;17;49;54;29;161;2;0;75;0;8;102;12;21;5;19;19;69;45;40;49;17;74;0;27;205;3;120;132;21;16;0;5;0;448;0;32;7;67;24;8;6;162;96;54;15;18;81;10;26;81;5;8;96;92;47;32;4;1;199;22;2;4;75;75;28;37;19;4;59;30;70;41
195;3600;96;0;33;0;62;0;55;234;19;7;49;48;66;155;54;312;67;123;71;5;337;103;65;106;2255;869;102;116;185;64;474;8;0;359;0;71;89;484;193;93;10;41;121;120;38;160;62;159;123;85;309;49;519;424;47;119;23;6;0;1016;37;220;32;97;96;130;5;131;180;244;69;94;180;36;41;98;3;57;138;92;239;169;28;5;617;71;26;211;42;52;69;144;38;7;48;206;215;78
