3267;93164;758;1;3;4653;3558;1;6594;2847;4500;8022;2770;3736;5537;2363;4;7751;1381;3428;15624;3228;3545;6808;3056;1989;1671;4737;3542;2620;1925;4867;3319;9111;4497;3303;3227;6085;4206;8432;12221;5592;5957;6107;18063;898;3443;3800;2446;7775;15791;9080;3000;4330;10486;6783;2675;1;1847;2283;5013;12513;3527;5500;10325;7193;2296;4058;2161;2717;3789;2707;11663;6890;4759;6283;7023;1914;11350;4722
4;116;19;0;0;0;21;0;0;0;4;0;1;0;0;0;0;0;22;8;0;2;22;0;14;1;8;1;1;0;41;0;5;0;3;0;1;0;0;0;0;9;2;0;0;39;5;0;1;0;0;0;34;1;0;0;2;0;70;0;2;0;51;0;0;0;3;0;0;46;0;32;0;0;6;0;0;10;1;1
711;13108;59;0;0;637;491;0;941;805;1200;0;304;910;1480;534;0;1385;287;868;3;1315;1000;1734;18;664;410;583;1020;803;359;1157;935;22;1096;1065;911;956;578;0;0;1651;1063;1109;0;195;1;929;703;2125;69;1561;599;926;1;770;768;0;446;803;1098;84;388;1118;2732;1579;256;1008;1553;574;545;675;7;1380;1127;37;1224;542;0;822
803;14368;278;0;0;625;602;0;1036;1011;1076;0;460;1298;1634;763;0;1362;407;847;2;1858;732;1514;25;904;588;1041;1142;1131;590;1256;942;37;990;1474;850;999;692;0;1;1559;1207;1117;0;309;3;1263;951;2351;129;1390;610;1010;0;665;898;0;194;993;1206;132;491;1345;3058;1372;598;1093;1107;536;447;576;10;1578;1158;76;1341;547;0;774
482;14364;97;0;0;892;409;0;1310;808;1348;4;540;814;1459;705;0;1358;237;606;125;1775;1251;1347;113;677;377;1129;920;684;302;1144;1018;154;907;1114;1073;1128;990;2;24;2038;1738;1159;108;151;26;1016;574;2383;504;1688;555;1047;70;684;699;0;126;785;1200;520;690;1517;2564;1736;279;801;1071;985;649;362;99;1372;1311;198;915;706;210;1188
414;13864;77;0;0;326;352;0;353;483;1270;950;445;442;492;196;0;802;172;747;24;314;811;796;1689;314;267;165;583;391;302;640;340;50;1087;341;542;557;301;2;3820;1163;823;740;753;97;4672;509;353;800;16;229;276;509;9104;407;185;0;205;340;536;196;533;653;1406;930;361;751;164;457;594;352;67;894;888;1508;777;262;4684;871
75;1180;358;0;0;7;72;0;11;84;106;0;74;34;12;19;0;27;190;229;0;40;47;40;1;68;206;13;61;24;401;39;35;7;83;34;71;10;6;0;0;77;164;56;0;257;4;50;128;103;2;27;5;128;0;8;53;0;37;41;155;12;134;39;88;26;147;51;8;155;25;55;2;64;252;19;32;102;0;25
154;1200;73;0;0;8;25;0;2;150;128;0;110;92;108;14;0;38;154;193;0;172;36;53;3;207;192;24;170;98;236;159;17;0;55;98;39;12;8;0;0;103;67;41;0;108;0;107;238;88;0;5;7;55;0;5;25;0;97;75;81;1;54;68;66;14;107;120;56;63;108;48;2;86;127;1;44;169;0;36
33;1200;10;0;0;20;3;0;35;45;105;0;9;106;238;2;0;97;12;71;22;93;6;92;582;51;29;46;39;29;49;71;6;21;58;21;20;14;41;0;0;146;399;76;8;19;61;62;40;118;72;117;3;15;1;35;7;0;14;31;125;546;5;54;212;45;28;35;133;10;11;121;57;99;41;16;188;39;22;13
102;3600;91;0;0;51;12;0;153;109;185;52;103;159;602;22;0;154;106;216;89;261;9;306;2284;113;160;338;116;73;286;47;27;98;114;152;42;11;84;12;38;249;957;55;212;71;497;90;173;353;324;270;11;47;124;123;54;0;179;47;100;1204;29;74;496;313;76;55;560;59;38;119;341;85;101;197;175;130;523;12
