23437;93164;2389;14303;1;7869;8;1;11123;14227;12732;8318;7248;35430;19431;12459;9902;12252;5433;21476;11016;48998;15514;16606;8582;19390;26471;9772;15930;5629
0;116;71;0;0;41;0;0;6;1;33;40;8;0;0;18;85;1;60;1;8;0;14;0;16;0;0;40;9;41
4601;13108;413;2815;0;1957;0;0;4546;3650;3451;2144;884;2;3047;3140;1833;2835;1242;3419;2020;47;19;2926;2281;3354;6;2952;749;1376
4463;14368;848;2647;0;2330;0;0;4942;4061;3163;2519;1417;5;3408;3314;1889;3749;1529;4291;2030;85;30;2984;2696;2885;13;2817;1147;1802
4726;14364;420;2854;0;2127;0;0;5068;3255;3740;2228;1091;225;3191;3522;2005;2832;1591;4246;2098;726;178;3572;2004;3399;96;3023;1726;1104
1382;13864;293;1925;0;771;0;0;1129;1547;2412;1336;1098;10220;1887;2392;1469;1643;814;1515;1986;767;15364;2002;849;1878;110;1594;1711;828
92;1180;702;105;0;56;0;0;136;162;228;413;335;0;93;429;201;196;380;130;183;1;7;106;150;62;0;181;142;525
81;1200;269;110;0;45;0;0;301;257;357;418;312;0;100;435;160;278;469;102;301;0;0;101;161;41;0;220;65;517
512;1200;49;112;0;38;0;0;420;290;306;106;49;17;288;154;28;165;67;298;83;416;272;146;107;123;11;90;863;90
1155;3600;214;94;0;75;0;0;1351;568;572;362;248;438;350;414;71;256;310;996;191;1408;1962;192;188;544;119;198;2577;447
