3307;93164;1331;1;3;3127;6012;2202;1;1572;8879;7560;2074;2110;3580;5642;4538;4;5880;3497;3275;882;3781;1727;11629;3063;5281;3222;12140;2998;3193;2645;4338;5556;5233;4827;1315;7437;1545;4040;3984;9838;3549;7416;14874;4898;5328;1923;2375;4089;3195;12207;2541;7130;6641;6052;3339;9237;1;3279;1447;5011;3469;3392;6613;7781;3514;9305;5317;1284;5547;4396;4547;2321;4656;2751;8344;1470;2341;5677;2998;3713;6439;3838;2766;753;1979;13219;7295;2421
6;116;72;0;0;0;0;5;0;2;0;0;1;40;0;0;1;0;0;1;14;16;1;1;0;7;0;36;0;14;0;0;4;0;0;0;7;1;22;37;0;0;2;0;0;0;0;0;19;2;1;1;17;0;0;0;1;0;0;3;26;0;1;10;0;0;0;0;0;34;0;1;0;0;0;0;0;0;1;0;0;0;0;3;41;37;0;0;0;5
887;13108;279;0;0;423;0;470;0;566;0;0;580;432;906;1517;753;0;759;950;939;68;1055;510;69;188;12;338;34;627;468;785;1082;1399;17;993;353;1938;3;497;1494;41;1486;1623;0;1034;1105;667;428;825;976;4;819;0;1198;1142;739;14;0;893;280;794;751;1177;1;3;998;0;583;209;809;1038;2;795;869;278;1938;1141;721;1469;825;846;1679;882;687;162;262;48;1581;496
799;14368;90;0;0;344;1;660;0;657;1;0;617;403;1137;1653;718;0;921;1501;853;289;1228;674;129;247;33;482;34;606;503;1196;978;1230;61;1076;456;1916;0;542;1808;74;2048;1349;0;1211;1295;942;610;1059;890;23;578;0;1405;1114;754;51;0;952;498;748;946;1140;1;3;1168;0;610;333;845;1043;2;1157;821;443;2390;664;897;1246;993;1162;1574;837;532;262;593;58;1308;592
593;14364;61;0;0;574;2;564;0;526;37;1;534;814;1063;1457;1150;0;1217;1273;1061;115;941;392;496;492;5;501;201;871;918;732;1064;1456;132;999;299;2319;14;511;1991;361;1983;1774;59;812;1467;636;320;971;1030;167;1205;0;1126;1185;483;182;0;904;240;851;724;1459;97;46;849;70;529;217;895;1173;44;823;960;484;2007;593;622;1060;928;846;1447;1014;318;125;263;431;1367;524
751;13864;133;0;0;479;0;212;0;216;5484;2432;122;360;472;537;585;0;333;252;568;110;578;247;71;492;5;438;2;489;257;410;1192;1164;1583;626;206;1114;1909;444;487;404;346;969;442;591;636;317;405;503;535;601;639;174;830;645;429;59;0;748;227;435;311;806;4269;6;601;3727;302;156;488;569;6129;279;874;427;686;74;384;657;219;487;918;540;353;84;301;38;317;225
182;1180;21;0;0;23;0;25;0;71;0;0;46;173;61;15;15;0;11;21;30;346;63;93;1;28;1;139;1;162;7;33;125;79;11;21;152;171;2;61;49;7;45;25;0;29;35;46;265;128;61;2;69;0;39;23;42;4;0;108;343;5;68;28;0;0;90;0;3;186;30;163;2;22;11;69;37;2;77;14;20;35;73;147;38;248;100;1;24;12
147;1200;73;0;0;100;0;8;0;249;0;0;9;56;143;102;12;0;2;70;19;79;158;240;0;16;0;59;0;53;5;111;75;99;0;62;157;54;0;20;62;2;162;14;0;40;71;130;209;81;33;0;62;0;61;31;116;0;0;172;156;9;44;108;0;0;180;0;4;115;22;61;0;114;60;94;40;40;137;35;30;68;65;46;41;89;106;0;5;7
67;1200;10;0;0;6;0;3;0;45;0;0;5;4;61;217;11;0;27;29;5;10;43;41;64;714;1;4;19;24;31;31;59;86;4;48;16;285;195;0;84;429;92;42;4;197;62;52;40;82;21;18;11;0;92;102;25;9;0;38;50;19;24;133;58;21;36;0;46;8;43;114;2;24;20;6;149;112;47;72;6;60;90;24;89;21;25;154;79;3
159;3600;144;0;0;33;5;23;0;169;27;19;34;44;77;541;3;0;136;210;3;82;96;174;333;1749;0;27;76;49;59;94;133;138;104;26;108;572;966;9;398;1270;278;297;154;241;73;73;227;145;32;237;25;43;93;108;65;103;0;159;216;20;64;249;996;115;101;109;109;78;55;88;75;97;16;92;428;457;124;288;52;53;186;38;107;62;61;307;208;6
