2240;93164;1;15948;3;1645;7300;2956;1;3127;6246;4841;2342;18564;3315;3559;4;3198;5404;5879;2156;8709;5650;8767;9365;4792;4177;15662;8230;12968;4643;1276;3102;19195;8614;3650;3578;5279;4734;6335;7162;3061;2287;11408;5900;2863;10106;2159;8342;6301;18489;7010;3399;7109;4692;4162;1765;1;4003;6630;7534;4763;6516;2905;9997;2133;5351;4580;4464;3400
4;116;0;0;0;40;0;15;0;1;0;1;0;0;32;15;0;19;0;1;40;0;7;0;0;0;40;1;0;0;0;44;0;0;0;1;1;3;0;0;0;0;0;0;4;5;0;61;0;2;0;0;3;0;4;22;15;0;0;2;1;3;0;50;0;5;6;0;38;7
638;13108;0;0;0;318;1061;640;0;332;1565;1059;736;14;992;4;0;935;1170;1066;383;1234;1613;2066;37;1044;418;7;1509;0;1187;282;1034;26;1640;979;985;1124;530;994;1292;950;765;2464;1391;1891;1;533;2192;13;11;1502;871;62;1260;1255;167;0;1043;2191;1620;1068;958;617;0;685;1231;696;705;653
822;14368;0;0;0;450;998;871;0;533;1638;1553;918;29;707;8;0;1196;1296;986;617;1157;1444;1805;61;1456;580;27;1593;0;1354;441;1468;51;1380;1235;890;1257;737;1009;1330;1236;1053;2950;1313;1660;0;288;2148;19;43;1689;974;128;1118;1170;523;0;1551;2371;1874;1191;965;561;1;819;1279;580;717;946
532;14364;0;87;0;293;1192;827;0;560;1508;1345;661;341;1330;33;0;974;1359;1502;315;1178;1713;1463;238;907;605;174;1302;4;940;232;1109;438;1695;944;1151;1175;842;1025;1379;813;781;2710;1466;1640;69;207;2291;214;284;1699;782;277;876;1221;218;0;1120;2862;2347;1150;1426;1058;3;779;1504;752;609;516
369;13864;0;6215;0;198;574;257;0;490;498;284;404;24;815;4610;0;401;656;1026;334;652;1287;982;51;570;542;251;1021;2182;809;143;321;582;312;540;569;611;298;615;853;374;359;1039;1576;211;9280;284;1108;3077;54;941;268;1338;1008;512;265;0;593;927;973;520;459;487;4;328;996;694;453;448
186;1180;0;0;0;220;8;18;0;90;17;16;55;0;55;4;0;61;29;21;406;25;74;48;10;36;149;2;67;0;85;332;37;2;26;105;70;185;3;13;50;32;46;73;119;13;0;60;49;1;0;62;58;23;223;37;413;0;55;88;193;146;20;192;0;102;257;30;52;166
295;1200;0;0;0;160;2;9;0;115;93;49;121;0;49;0;0;157;94;40;257;16;153;70;0;84;64;2;78;0;178;150;95;0;4;224;35;82;5;15;62;97;120;40;92;115;0;157;52;2;0;89;23;3;188;20;120;0;140;88;109;85;22;64;0;261;133;118;15;189
41;1200;0;1;0;14;32;2;0;10;312;65;46;71;7;154;0;99;73;19;57;67;143;92;22;164;4;54;149;0;37;29;16;331;83;59;19;70;68;20;123;18;50;237;72;195;2;25;89;534;43;93;28;39;93;17;26;0;56;111;493;111;48;11;1;50;47;13;1;44
226;3600;0;110;0;111;189;28;0;109;646;353;99;167;18;894;0;193;48;12;312;157;228;312;111;187;26;311;140;84;89;93;131;1062;214;139;43;62;118;22;105;93;74;570;168;720;124;249;466;2400;306;77;55;273;185;19;130;0;117;288;1070;143;77;82;14;160;99;45;10;137
