12375;93164;1331;1;7288;4896;7;1;10258;4948;2373;8289;3433;14414;10410;4175;5042;9859;3864;2449;2703;5340;3658;6442;10380;24270;4386;9441;3368;4033;11231;4646;1;9976;8108;4543;3388;6484;6830;7058;4413;4726;17565;9279;9589;4636;18885;2767;5584;3459;9357;19060;6116;5648;1663;3514;5858;8941;3795;9393
0;116;31;0;0;29;0;0;0;8;2;0;69;0;0;16;2;0;0;14;47;1;1;0;0;0;0;0;5;43;0;5;0;1;4;50;15;0;0;8;2;0;0;0;0;0;0;1;10;21;0;1;3;1;51;44;4;1;3;0
1589;13108;174;0;1117;898;0;0;1771;1156;718;1729;817;0;2173;7;799;0;1097;698;480;1304;966;1462;2003;15;1127;1964;1948;1168;0;1434;0;2607;194;459;738;1612;816;1868;1197;1240;54;1835;48;1443;0;939;1464;754;1445;18;2238;927;370;751;1226;16;383;2453
2002;14368;491;0;1150;1023;0;0;1488;1139;924;2202;657;0;2151;7;698;1;1536;820;699;1848;1100;1614;1921;12;1244;1714;1716;830;0;1495;0;2719;336;674;1095;1520;991;1679;1619;1469;87;1882;93;1979;0;1152;1315;991;1481;51;2568;854;511;665;1383;24;747;2697
2364;14364;227;0;1232;787;0;0;1627;1330;616;1654;418;7;2421;45;839;4;962;903;367;1526;887;1900;1539;292;885;1908;1705;1432;67;1571;0;3134;522;679;614;1324;1074;1973;1218;1173;496;2028;279;1442;83;876;1471;884;1869;273;2756;1423;262;1190;1342;255;554;2338
407;13864;183;0;681;544;0;0;1038;717;375;1070;409;1607;1001;5332;761;2;504;373;433;381;282;834;1069;26;760;549;229;912;10054;573;0;1447;1228;599;492;1110;432;1592;734;709;567;1248;66;526;5756;443;1551;298;883;119;994;997;189;568;632;3083;582;971
49;1180;483;0;15;73;0;0;21;167;159;89;42;0;54;4;70;0;50;131;409;20;54;60;58;0;46;33;15;62;0;44;0;257;60;179;356;85;3;119;106;149;7;71;9;43;0;51;241;25;56;2;89;22;350;155;181;1;152;38
13;1200;118;0;15;43;0;0;13;49;269;132;137;0;53;0;180;0;131;274;256;68;32;117;73;0;160;6;104;62;0;42;0;160;12;86;274;130;7;166;175;227;1;78;0;146;0;176;179;7;42;0;198;41;227;74;84;1;149;113
178;1200;26;0;31;11;0;0;46;17;47;148;85;0;105;173;18;1;28;43;58;71;23;84;206;76;30;81;240;12;2;24;0;385;120;7;71;71;74;162;60;69;418;182;28;52;2;63;91;4;70;79;92;18;27;20;140;551;20;360
597;3600;132;0;29;15;0;0;231;57;211;138;232;107;406;1058;98;14;121;191;309;356;61;90;309;219;74;280;830;27;121;45;0;815;494;42;248;71;144;270;157;140;1122;179;147;198;118;123;268;24;92;411;274;10;110;79;105;2385;126;790
