3285;159696;3402;33575;15941;13100;31838;44036;12413;3;14600;21372;37229;7014;17919;17756;828;21336;8543;6555;21836;22785;22352;33018;10;43131;9934;9587;33890;8345;461;6676;15423;29450;33868;25096;6330;25095;27707;33142
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;732;2;319;52;2;109;201;32;0;16;29;394;2;170;5;0;21;22;23;2;79;52;728;0;377;22;75;85;6;0;3;24;55;16;35;15;93;14;29
7;7160;6;447;181;2;7365;97;32;0;20;2633;1053;0;451;3;0;132;11;18;6816;5043;38;5453;0;304;53;24;6;5;20;1;79;75;3;20;66;46;22;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
