160157;3726;41237;16915;19673;10;7455;29764;27922;13437;41018;34692;4573;12992;46217;57167;28241;52354;16326;28993;8018;37852;43690;11352;3;29506;32739;13682;23016;35850
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732;2;815;6;124;0;21;90;9;26;23;84;6;2;113;494;41;300;17;88;5;47;384;18;0;275;18;28;51;24
7180;9;7453;0;245;0;13;49;5972;26;6;9042;13;1;25;570;36;256;23;5334;0;31;505;154;0;446;5;80;102;119
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
