21386;160157;102856;5238;20473;19352;51328;59107;12;15587;52114;29200;67465;35044;33882;59387;50252;11756;42134;41847
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;732;827;6;43;15;52;163;0;19;925;55;63;114;200;451;37;29;34;69
3;7180;950;13;218;5;13346;33;0;14;9275;62;19;5294;217;709;12;70;159;116
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
