1705;40620;1011;0;2713;1916;115;1381;4561;1798;3779;1266;1384;1948;1892;2545;834;2621;3525;3102;5329;1471;521;4678;4838;1792;1608;1641;3465;3518;1529;1329;7039;3810;1199;673;2281;56;922;4569;1342;898;4850;3879;721;1455;2327;1075;545;1422;2562;781;6207;1812;2500;5180;1886;3173;1175;1876;3257;1817;7550;2815;3839;2912;721;3891;3305;6498
0;32;0;0;3;2;0;4;1;7;2;0;1;0;12;0;5;1;6;1;0;0;0;0;2;0;0;0;0;3;0;0;1;0;1;0;6;0;1;4;0;0;1;2;0;0;0;0;0;0;4;7;11;0;5;0;0;0;5;0;2;0;4;17;2;8;1;0;1;3
712;7180;0;14;807;484;817;82;525;130;653;191;122;278;98;419;150;340;966;556;990;55;0;400;862;88;297;107;539;597;661;575;1099;790;51;545;590;1041;124;408;44;18;1118;812;319;147;270;166;543;121;438;92;521;86;560;896;360;134;657;562;619;520;419;163;359;348;736;572;960;792
532;9920;0;0;1;15;1142;1558;5;2;12;762;1124;0;20;1668;1323;70;3;3;196;1706;0;161;6;1902;0;394;1192;16;44;1928;19;42;4;4238;9;363;1702;0;886;0;540;9;1731;643;0;845;5036;1976;0;1442;27;0;1;18;1;201;1005;1494;5;10;90;21;30;1;503;74;3285;124
545;8676;0;1;4;20;3083;686;12;2;44;1598;758;0;20;1839;707;90;5;16;257;597;0;509;5;783;0;887;652;4;94;2531;45;79;20;1127;7;2832;833;12;639;0;464;28;1291;1201;3;971;988;1157;3;662;29;1;7;33;3;2445;1291;1327;26;19;312;8;22;7;1658;81;1300;193
130;7184;0;0;6;19;1260;412;4;1;18;2073;1116;0;0;1581;798;41;7;7;18;1312;0;198;2;1270;0;1197;172;4;34;2381;21;13;0;1245;1;1862;791;10;207;0;29;15;662;1048;2;1007;1403;1483;0;483;4;0;0;11;0;1768;1271;1934;12;12;53;4;5;2;514;18;563;18
463;2400;0;0;271;195;8;2;249;45;301;1;9;99;20;29;38;201;398;203;325;2;0;403;362;3;123;9;222;135;434;0;337;412;11;24;138;2;5;165;1;7;508;305;81;15;118;20;2;8;135;9;166;48;209;368;229;0;182;50;255;305;197;51;143;77;159;303;274;331
351;2400;0;0;323;290;7;0;225;35;352;0;5;117;28;25;10;235;357;270;384;0;0;208;218;1;197;4;204;138;352;0;422;480;16;25;227;3;3;108;3;7;523;332;92;5;146;14;6;2;102;1;145;43;284;315;267;0;65;31;252;326;184;56;161;75;148;333;281;381
268;2380;0;0;322;277;13;2;167;60;247;0;5;163;53;18;27;257;295;245;349;3;0;226;303;1;228;2;274;168;298;0;374;326;26;16;333;10;0;189;4;6;472;285;56;3;181;8;2;4;167;6;236;64;280;323;198;0;58;23;198;217;220;75;176;106;141;335;295;431
577;4840;0;0;218;238;234;449;370;36;314;2;32;72;70;63;292;253;404;157;880;182;2;1087;467;117;70;10;1644;205;508;2;510;588;31;470;169;95;119;160;535;11;978;331;435;43;87;54;466;101;91;290;255;15;150;431;113;3;447;239;217;240;557;104;179;103;859;382;1214;543
