8718;40620;1097;6336;2606;4669;3715;0;12223;4002;3304;10992;3541;4622;3157;1577;3618;2355;1534;5084;6842;9515;2380;7906;2460;8536;1928;205;2356;4318;7206;2976;2650;3743;6995;6166;602;5573;5808;1320
1;32;0;5;1;1;1;0;10;9;0;1;0;8;2;0;1;4;0;3;1;4;0;4;4;2;0;0;0;3;8;16;0;5;1;6;0;0;26;9
1277;7180;0;1113;152;1514;368;14;1244;811;238;1401;754;721;792;1369;924;189;838;833;767;1516;907;1303;99;1445;284;1924;99;721;1494;185;247;548;1809;1390;0;659;405;161
2703;9920;0;17;2712;689;1;0;251;2;858;34;13;36;2522;9668;8;3490;4943;3;70;40;60;692;1941;15;1449;1410;0;68;6;14;2793;0;1663;3;0;1581;36;2369
1442;8676;0;55;1251;825;2;1;249;8;2469;72;25;15;2583;2696;10;1441;2465;19;62;83;136;2008;1080;13;1665;6225;4;91;13;22;1711;3;1336;15;0;5565;28;1185
593;7184;0;23;2111;142;0;0;57;3;2793;22;19;4;2409;3367;1;1496;2191;7;21;29;38;1120;506;7;1638;3504;0;46;14;2;2381;0;127;10;0;4609;9;1233
626;2400;0;445;14;865;158;0;506;329;22;576;403;170;135;17;349;7;113;328;346;607;581;487;4;511;59;17;35;355;642;40;10;176;664;433;0;1;134;35
527;2400;0;494;10;771;221;0;515;437;8;613;414;169;50;24;479;1;124;353;412;696;508;324;6;350;31;10;27;455;567;43;6;212;727;495;0;0;113;8
605;2380;0;366;9;617;280;0;574;441;8;532;298;189;51;15;550;5;92;381;439;573;403;374;6;468;26;19;39;436;537;86;5;307;656;535;0;0;166;27
3051;4840;0;442;143;1207;91;0;829;210;22;915;295;260;318;953;334;565;698;227;485;776;680;1677;824;691;124;330;34;423;697;74;119;142;1938;407;4;14;187;384
