2859;40620;0;771;1569;970;508;4213;1524;1520;886;138;1465;2775;1409;1665;1888;875;1348;3383;906;1947;171;3457;2672;2036;329;1966;1207;1280;1127;2410;5454;2121;2871;1340;3283;383;412;1637;2498;5481;3377;1444;980;283;801;3811;3544;2427;1641;1827;996;1310;786;2229;556;2576;5893;249;4655;2498;1871;4459;1326;2406;4056;0;2437;898;1027;1252;477;873;31;1829;3560;561;461;1317;3373;3220;4659;2807;916;3774;3487;2772;900;1249
0;32;0;0;0;1;0;0;4;0;1;0;3;1;0;5;4;1;0;2;0;3;0;1;4;23;0;0;0;0;0;0;4;3;10;1;0;0;0;0;1;1;3;0;1;0;0;0;6;4;0;0;4;0;0;1;0;0;5;0;0;8;0;2;0;5;0;0;2;0;0;0;2;4;0;0;1;0;10;0;0;1;0;1;0;0;1;0;2;0
105;7180;4;0;85;71;12;249;120;404;106;684;90;715;209;341;508;103;409;431;113;243;588;705;685;132;0;525;169;38;461;440;560;419;157;394;325;486;0;134;461;764;655;88;40;173;111;724;385;789;337;610;52;56;37;201;487;550;490;0;291;318;531;446;385;496;828;10;442;23;493;282;584;72;867;139;666;116;88;70;461;644;940;587;336;557;400;642;431;140
171;9920;0;0;318;781;0;42;2;15;919;1154;4;1070;0;2;0;1470;1051;15;658;0;554;5;1;18;0;2303;571;1431;755;1;72;19;27;6;37;4239;0;0;7;14;1123;1587;1;1345;480;18;1;2;3;3128;1008;0;950;81;4222;36;16;0;89;1;1583;1;0;2;31;0;2;534;49;0;359;1346;314;466;12;1323;936;1266;672;126;152;3;20;6;2;143;989;0
2108;8676;1;0;844;530;0;196;1;26;795;2424;8;665;1;2;3;687;2481;5;671;1;2044;2;2;10;0;1365;1588;474;637;9;110;10;14;5;38;790;0;0;30;27;708;735;12;907;687;32;13;5;7;1150;478;1;586;86;847;73;26;0;355;4;1175;7;11;4;66;0;14;451;110;0;1353;625;2511;1483;20;636;368;520;531;377;190;14;45;30;9;146;861;0
1530;7184;0;0;1268;784;0;23;0;16;894;1027;0;42;0;0;0;692;2036;3;728;1;652;0;5;1;0;1310;1890;936;159;4;9;6;3;1;15;1307;0;0;10;16;341;1395;0;734;694;4;5;8;4;390;204;0;842;42;1238;18;1;0;84;3;1757;6;10;0;15;0;3;65;22;0;1291;503;1539;1145;16;562;323;681;180;68;18;7;20;12;3;33;878;0
0;2400;0;0;7;17;1;216;43;229;26;11;16;266;139;67;183;3;0;125;8;83;14;285;288;35;0;44;1;2;300;179;259;105;52;136;171;5;0;69;195;229;438;2;13;25;13;265;123;267;227;117;2;30;5;99;2;317;171;0;135;93;32;169;203;91;367;0;178;0;301;109;70;5;2;7;296;3;15;3;230;292;313;208;257;235;184;306;119;52
0;2400;0;0;1;11;6;145;32;229;14;8;25;307;176;119;243;2;0;156;9;98;17;168;239;33;0;33;0;0;214;220;186;110;56;224;200;6;0;85;232;289;292;0;9;38;6;286;98;302;222;159;0;28;2;116;6;356;152;0;139;70;22;114;280;70;383;0;179;3;221;179;20;0;1;3;281;1;2;0;185;361;370;262;221;258;193;342;24;51
0;2380;0;0;3;5;4;171;71;168;14;12;45;275;121;192;251;2;0;142;3;141;11;231;212;61;0;31;0;2;142;216;219;142;85;285;203;1;0;125;159;249;274;0;16;15;1;229;143;273;161;156;1;35;5;171;5;237;232;0;161;96;15;197;197;141;360;0;185;3;199;193;23;3;3;0;250;3;14;3;264;331;322;214;185;208;127;355;42;73
2;4840;0;0;3;29;11;564;37;210;106;236;40;836;57;82;119;98;0;154;23;60;265;380;305;90;0;98;0;170;357;126;344;194;104;152;237;92;1;32;200;355;1097;66;26;257;19;365;108;229;121;1227;374;8;101;150;510;460;255;0;607;72;179;195;188;108;458;0;141;442;415;68;304;298;61;19;358;74;218;129;1388;794;794;216;242;246;287;374;320;33
