3710;40620;464;1885;0;790;1801;172;2462;1579;723;2676;1080;93;1209;642;1185;838;2532;1008;2054;197;3272;107;732;546;632;788;2031;5141;0;234;2013;3923;1636;86;690;1130;1183;125;1635;12;582;3333;1805;1507;2719;3731;661;737;695;3804;2704;2156;725;2618;79;1019;938;989;1440;3548;1996;2986;445;1509;0;1189;3008;2817;399;1407;2505;2035;2210;82;1034;939;4013;2077;680;527;725;1462;509;3041;1216;456;1402;985;688;0;1290;1140;371;988;2166;628;3712;4357;3400;439;2158;720;253;1246;1180;400;1571;1335;1045;1099;2317;2229;985;1475;1206;1812;205;1760
2;32;0;0;0;0;0;0;12;0;0;1;0;0;0;0;0;0;1;0;4;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;2;0;6;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;2;0;0;0;0;0;0;7;4;0;0;0;0;0;0;2;1;1;4;1;20;0;0;2;0;4;0;0;0;0;2;7;0;2;0;0;2;5;0;4;0;0;0;2;0;3;5;0;0;4;1;0;0;2;1;0;1
528;7180;0;343;1;36;467;0;143;105;28;499;115;579;267;53;65;282;656;464;107;0;337;0;84;354;17;41;441;143;4;304;255;342;85;0;38;381;138;0;577;709;106;361;377;286;331;276;188;85;307;590;353;256;69;617;82;241;37;59;493;752;321;462;452;256;1;221;575;162;59;129;630;286;299;400;161;279;625;430;50;31;82;82;568;666;308;15;379;41;419;8;72;378;73;282;564;105;358;267;401;0;599;23;495;304;60;77;158;104;36;261;388;402;337;408;379;573;0;160
520;9920;0;1;0;654;28;0;5;229;646;1;0;1039;0;934;0;12;481;2296;41;0;1;0;385;449;341;878;2;48;0;3563;14;15;222;0;0;1742;0;0;3;237;1075;2;0;2;1;58;900;1258;801;11;2;0;478;91;799;0;1091;5;2490;12;2;11;3472;1163;0;1;9;265;849;2;35;545;63;480;0;3;45;4;619;473;623;5;280;92;7;0;0;994;86;0;252;9;753;662;4;480;3;9;106;0;1;0;303;6;0;944;0;17;1221;29;0;8;17;1629;1491;166;0;59
436;8676;0;6;0;308;45;0;7;1719;472;2;0;2075;3;448;0;29;365;743;22;0;7;0;642;688;322;333;4;124;1;586;4;14;1370;0;3;747;1;0;2;1982;536;9;0;7;14;131;596;589;587;34;14;3;403;165;531;0;395;11;911;18;12;26;750;1173;0;0;9;1771;393;1;73;492;54;1811;1;6;89;21;406;261;584;5;1484;97;12;1;3;402;138;0;580;7;276;2258;6;590;14;34;139;0;2;1;1309;21;1;504;2;7;478;37;4;1;31;645;744;578;0;65
74;7184;0;3;0;338;15;0;2;1570;771;0;0;854;0;603;0;21;16;1317;9;0;3;0;627;786;34;387;3;24;0;876;1;3;1003;0;0;281;1;0;4;1058;529;3;0;3;3;11;552;521;128;6;5;3;525;33;761;0;809;0;557;9;4;17;1238;1355;0;0;3;1522;222;0;12;228;17;603;0;6;11;6;574;65;657;1;817;11;11;0;0;313;29;0;939;2;256;1694;7;551;7;2;23;0;5;0;1580;11;0;503;0;2;1075;23;5;2;10;168;649;123;0;31
227;2400;0;147;0;1;265;0;52;0;3;231;40;3;155;4;34;187;270;2;41;0;114;0;7;55;0;1;141;81;0;0;99;146;2;0;12;93;66;0;190;0;1;191;69;152;107;135;76;2;152;231;143;70;7;357;4;89;2;10;67;160;129;223;6;17;0;76;244;0;6;50;290;136;168;9;88;206;205;170;7;2;33;14;54;239;128;1;142;1;250;0;5;68;12;0;227;6;116;175;130;0;255;15;17;142;13;7;61;37;0;426;106;93;219;117;56;242;0;67
258;2400;0;189;0;1;293;0;41;0;0;134;39;1;211;0;45;197;281;2;43;0;95;0;2;10;2;0;214;89;0;2;143;144;0;0;6;123;80;0;215;0;0;189;45;133;69;147;28;1;134;278;163;58;7;343;5;144;0;20;79;226;148;203;7;12;0;119;177;0;1;47;339;112;188;8;113;202;189;198;5;0;4;17;45;272;186;4;187;0;164;0;2;113;1;0;232;3;66;169;157;0;219;9;14;171;21;6;60;38;0;98;111;102;187;114;49;295;0;87
236;2380;0;183;0;1;170;0;68;0;4;171;53;11;207;3;62;181;251;1;61;0;160;0;1;16;2;3;189;108;0;1;120;182;0;0;14;112;99;0;194;0;1;120;119;99;125;151;7;1;79;214;166;88;5;313;0;167;1;32;68;216;160;196;1;9;0;171;213;0;2;77;260;149;189;4;82;131;216;140;1;0;8;36;54;239;178;5;187;1;161;0;2;183;12;0;204;3;128;134;222;0;175;14;13;113;31;3;96;61;0;133;77;101;147;130;42;266;0;119
815;4840;0;101;0;80;355;0;78;0;49;281;26;148;99;115;8;198;516;105;82;0;148;0;11;232;332;223;145;267;0;327;136;214;8;0;21;660;35;2;153;24;46;289;72;82;112;446;74;83;287;289;148;50;16;435;47;56;78;26;463;273;109;209;89;23;0;66;356;5;166;39;403;920;218;162;28;137;296;171;16;227;106;39;393;564;164;10;88;281;328;0;4;112;192;0;226;23;159;239;252;0;260;5;100;130;16;63;44;69;70;775;99;160;236;1148;211;902;0;96
