1895;40620;0;364;1484;1594;254;1416;1111;1508;1861;6122;290;2549;1878;888;1312;3114;3393;1012;635;4722;2492;4498;166;2161;6556;1514;2602;1200;2083;2281;77;1509;3810;2293;6625;5163;5058;379;998;1294;4643;663;1609;1711;3841;1938;4118;2921;2912;2016;3149;263;2808;5391;3841;1033;2955;2512;4208;3845;1479;951;2119;498;1083;342;600;4740;1255;1174;1090;2096;595;1189;1894;677;3419;896
1;32;0;0;0;1;0;0;0;0;13;0;0;0;0;5;0;0;3;0;0;0;0;1;0;4;5;0;21;0;1;4;0;0;1;0;2;8;2;0;0;0;1;1;0;0;2;0;0;8;1;0;7;0;2;1;1;0;1;0;0;1;0;1;4;0;4;0;0;2;0;7;0;9;0;0;0;8;1;2
557;7180;14;0;94;299;913;341;45;431;99;1034;0;452;202;66;149;161;501;104;539;542;285;633;0;630;479;626;136;37;281;516;1166;672;554;783;422;468;756;0;63;68;1028;124;110;346;899;279;375;364;742;191;934;0;525;986;329;116;668;548;760;732;602;80;271;515;807;0;304;735;43;97;142;187;19;48;425;94;692;280
7;9920;0;0;322;2;1030;0;1296;5;9;29;0;2;682;1139;0;248;15;712;4895;42;1083;85;0;1;37;46;25;792;0;0;628;357;4;3600;112;9;9;0;0;1196;1034;1462;1965;1;267;60;262;1;1141;1;1;0;4;16;22;567;5;1973;29;3;1972;1459;59;3941;936;0;1789;8;1384;11;1059;1;0;0;10;1267;26;1005
11;8676;1;0;762;1;2967;1;588;18;12;57;0;10;2173;529;0;2113;4;605;911;90;2016;97;0;3;66;89;14;600;0;1;3533;411;28;1458;499;12;19;0;3;528;715;730;963;3;707;74;434;10;660;0;1;0;17;23;22;877;18;826;70;4;2571;642;54;1118;1690;0;1446;12;447;23;1018;3;4;1;23;560;58;819
5;7184;0;0;1133;0;2025;0;1183;15;0;20;0;6;2314;264;0;1753;1;733;1423;11;1679;16;0;3;5;27;6;159;2;0;1601;94;12;1209;119;3;14;0;0;786;76;643;1523;1;150;27;198;2;62;0;9;0;1;11;6;844;11;216;11;2;2463;561;35;1279;1644;0;855;2;713;0;1161;1;0;0;14;546;19;825
168;2400;0;0;9;110;16;129;4;280;31;380;0;175;1;4;49;0;132;14;2;253;16;312;0;211;200;396;44;0;112;92;4;400;199;115;205;151;352;0;14;3;391;2;2;220;413;182;361;89;326;86;337;0;200;280;149;14;250;149;403;373;0;5;103;18;182;0;61;254;2;13;15;94;3;23;222;20;309;66
241;2400;0;0;5;193;16;210;1;338;26;415;0;235;0;1;47;0;143;9;5;250;7;377;0;269;140;326;49;2;137;67;2;317;201;107;174;128;287;0;12;4;393;3;0;247;423;197;201;86;349;110;328;0;203;305;151;11;300;164;451;265;0;0;123;19;66;0;76;220;0;29;6;67;7;25;248;3;369;14
301;2380;0;0;5;251;21;205;3;220;54;380;0;234;0;3;75;0;142;10;3;217;4;376;0;278;212;263;68;2;165;158;7;248;193;95;229;192;306;0;26;3;376;4;2;167;427;204;251;135;280;159;308;0;198;318;181;2;225;204;345;267;0;2;159;10;63;0;44;209;1;44;5;96;6;33;162;18;236;25
225;4840;0;0;9;94;223;81;89;249;61;564;2;127;0;253;33;7;171;25;413;490;42;413;0;150;269;462;95;532;77;102;160;570;174;483;728;208;373;0;23;76;1440;83;98;108;1042;192;1181;118;647;44;314;1;168;440;181;21;255;1667;547;435;6;311;173;322;504;0;367;384;254;42;68;55;12;7;170;243;365;252
