25937;17;2839;4;25872;8813;35034;25290;7682;12;10283;27810;27094;20848;23554;17644;24;24219;3880;9968;29782;10432;23430;21;20992;33731;25981;19473;14151;2042;14338;16101;11426;18004;39959;31289;8898;22642;17879;25414;14393;15779;21408;37;7785;21379;22;28825;3429;29742;15637;17637;12304;5089;33346;21632;19562;19897;32287;15158;25717;43669;21411;11561;20399;24568;24517;36031;11267;7;20;35843;14474;10076;23358;15451;27352;4802;45415;36144
2;0;41;0;0;18;0;2;2;0;36;0;0;0;0;3;0;17;27;7;0;2;0;0;0;1;0;2;75;440;3;0;5;13;0;0;7;0;2;0;413;53;0;0;119;0;0;0;61;4;0;2;0;4;0;0;0;14;0;1;0;0;0;149;1;1;2;1;2;0;0;0;3;3;1;7;28;337;0;0
1;0;5;0;2577;1340;1103;2927;470;0;44;2585;0;0;0;74;0;920;64;1316;1;629;1917;0;6;2391;26;1860;976;262;2014;1156;1300;28;1663;2456;1044;14;1842;1990;836;1347;60;0;950;1038;0;561;30;2578;7;24;38;22;3931;1411;2801;1963;5;26;0;2402;706;1314;816;2233;2616;3479;834;0;0;3301;1298;889;4;2184;153;540;51;46
0;5;0;0;597;968;1357;2020;93;1;1104;606;487;589;1;931;0;178;5;804;219;176;1354;30;530;1805;2889;1199;486;13;1372;347;611;0;1738;544;1054;2409;884;160;120;740;1646;8;360;4123;4;1343;2;1153;0;1038;1071;0;1016;1405;229;911;3191;1796;2385;1344;2354;927;1722;621;1155;2706;1577;1;3;2844;998;346;1031;1456;23;52;3173;3034
0;0;0;0;343;723;1155;1278;86;0;586;65;379;477;1;1399;0;71;0;636;267;87;395;0;368;1068;3464;723;343;0;1626;323;622;3;321;185;445;1407;709;34;23;393;2332;0;333;3094;0;782;0;1125;0;645;1302;3;461;135;136;688;2186;987;1933;413;2733;1026;1683;425;1044;771;1261;0;0;1768;550;246;710;1283;4;14;3830;3695
0;0;0;0;36;17;843;81;79;0;301;12;961;1279;0;2768;0;20;8;58;1024;30;287;0;703;25;2347;52;9;14;1048;80;20;2;28;9;161;748;42;1;26;10;2837;0;27;2839;0;285;3;26;1;582;1342;0;39;21;11;17;1479;429;513;10;2984;16;506;36;56;94;980;0;0;738;28;38;781;103;4;9;4340;3497
0;0;0;0;84;545;34;135;99;0;35;1;47;2;0;107;2;134;31;867;1;87;27;1;96;166;0;390;207;25;286;174;551;4;42;102;783;218;534;7;189;343;5;0;226;301;0;128;8;373;8;43;0;7;47;1;98;450;80;120;2;60;93;283;464;342;251;68;858;0;0;109;395;228;153;662;20;76;50;4
0;0;0;0;52;174;124;170;22;0;0;5;12;1;0;232;0;128;7;626;1;85;41;0;10;434;0;359;93;24;557;65;226;0;113;113;411;319;316;8;111;131;2;0;55;729;0;846;1;413;0;6;0;0;32;18;105;285;134;196;1;53;220;85;1299;255;166;155;1014;0;0;280;279;91;27;732;23;49;75;4
0;0;0;0;44;274;274;227;17;0;5;11;6;0;0;188;0;66;2;687;0;20;245;0;5;402;0;376;38;1;736;71;240;0;135;65;572;217;280;5;45;89;1;0;61;721;0;812;0;308;0;18;3;0;39;29;26;144;84;154;1;85;250;127;1012;141;199;176;1093;0;0;568;247;77;41;761;4;20;50;5
0;0;0;0;325;1431;899;1253;73;0;114;100;3;0;0;513;0;160;9;1815;0;69;402;0;9;1435;6;1069;296;10;1869;315;943;1;412;230;1156;140;967;45;111;683;141;0;265;1191;0;2001;0;1353;0;45;36;0;426;194;148;835;87;186;27;502;906;793;2278;476;992;886;1818;0;0;1190;844;321;40;2533;22;29;225;147
