107158;43;6234;4;37442;41139;88984;59751;63;10104;55314;66905;55152;28733;91381;44;56479;120058;39270;61054;49679;21546;41138;86497;63469;79143;58294;40234;33065;51862
7;0;131;0;44;18;0;2;0;554;1;19;34;551;0;0;0;0;186;2;0;0;13;0;0;1;204;116;25;3
9528;0;39;0;3848;19;123;11;0;547;131;7237;3903;2605;8235;0;45;8335;4192;3056;68;371;5000;3999;80;8202;1077;223;341;4280
5615;14;2;0;2667;0;6619;1089;24;34;4177;3301;1208;973;1583;0;1864;6832;2495;4777;5024;1793;3714;4262;6710;1413;192;21;2900;6171
3595;0;0;0;1477;1;8295;1370;0;22;2563;2839;833;783;392;0;1349;1552;2273;3447;5903;2144;2966;1993;5421;835;76;16;1695;5763
158;0;3;0;100;3;7656;3518;0;30;1930;139;177;66;33;0;2493;174;50;1250;4867;1973;553;1166;4029;77;81;6;1036;6232
625;0;8;0;1867;18;49;16;1;100;689;1457;738;647;53;2;302;148;1325;784;0;13;1747;106;270;403;196;25;252;528
807;0;7;0;1146;4;62;12;0;36;539;985;425;223;54;0;216;319;449;2461;0;11;2027;417;530;365;146;18;69;1272
811;0;0;0;1191;0;53;3;0;14;544;824;287;180;59;0;199;428;523;2032;0;47;2152;910;420;161;49;2;134;1577
3985;0;0;0;3643;1;499;65;0;31;551;3411;1058;780;478;0;252;1787;2933;4733;41;254;5440;2092;658;809;117;7;510;3665
