63867;22;26436;3310;21;19424;42520;47784;5182;41;21331;22385;24746;19948;7;24732;39;52168;28489;16211;27395;36252;3743;12628;33373;22;32171;33993;22231;34768;31548;43316;47304;11767;34589;26933;29448;32386;18546;13;14251;25416;20958;33726;37294;25228;37973;11397;30489;19398;47194;12867;36759;46541;16701;4268;40840;32130;4836;20884
0;0;0;37;0;0;1;0;1;0;7;363;0;2;0;32;0;0;12;159;32;0;201;16;8;0;0;0;2;0;0;1;0;2;0;1;3;0;5;0;7;0;19;0;2;20;0;172;2;102;0;0;0;0;8;115;0;1;574;4
36;0;2058;6;0;1877;1;2427;11;0;2705;987;37;127;0;176;0;54;2993;1946;274;15;87;1826;3101;0;2528;3442;924;0;45;4806;3180;869;937;2238;45;3104;1703;0;1729;665;53;10;4150;1614;3618;1254;9;1549;3017;46;28;2952;2283;102;1381;3806;690;1974
5274;8;1620;0;0;284;347;2463;0;9;1740;146;2890;1295;1;24;5;4247;1203;1291;55;1085;5;1331;1920;31;5101;310;2091;0;3516;1453;2450;265;1676;875;1448;652;787;1;1059;2365;1953;3429;2608;422;578;519;0;718;1072;1110;1619;2205;1796;7;1872;2492;54;1697
4986;0;364;0;0;261;357;533;4;0;1563;40;1725;1354;0;12;0;5042;948;1384;9;748;0;742;1518;0;4087;111;1912;1;4240;1126;376;200;906;747;896;360;636;0;908;3263;1082;2234;1199;222;85;456;0;450;423;1339;1764;1059;1669;3;1850;1533;20;856
4192;0;260;0;0;58;1422;133;0;0;97;27;825;2928;0;10;0;4362;32;27;11;1280;4;38;39;0;3219;5;729;0;3144;71;35;113;317;76;1031;26;28;0;58;3787;651;1288;93;41;15;34;1;8;15;1374;3069;23;669;16;1575;421;15;108
62;0;22;0;2;157;10;62;4;0;521;198;287;193;0;31;0;5;609;501;47;220;12;923;614;1;344;37;522;0;0;183;22;153;144;344;281;269;561;0;1022;119;54;197;110;292;3;311;11;350;94;1;4;161;1024;34;45;189;104;903
93;0;35;0;0;125;2;138;0;0;487;137;400;386;0;13;0;8;403;145;46;61;12;366;683;0;862;40;1448;0;0;146;56;43;844;176;94;242;262;0;701;242;5;293;125;203;6;84;1;136;105;1;2;364;1361;8;167;354;55;634
41;0;222;0;0;37;0;256;0;0;544;53;321;355;0;2;0;5;231;204;10;45;0;541;587;0;979;12;1109;0;0;145;52;33;855;198;147;117;202;0;709;285;7;230;180;118;13;90;0;84;132;3;0;353;1518;2;355;548;22;648
207;0;377;0;0;166;0;577;0;0;2257;130;325;585;0;11;0;159;1145;1366;39;63;0;1909;2173;0;1871;132;2422;0;21;1001;493;191;2158;811;166;409;832;0;2049;1201;121;167;1180;352;110;398;0;621;609;42;24;1342;3243;9;1074;1599;36;1627
