3860;1170;12558;9589;13513;4304;15644;4610;18196;15526;22776;10052;3347;16639;489;7264;16121;16538;12984;16436;9363;7990;10857;13640;9288;3638;14907;12679;6776;844
694;245;55;161;137;724;0;381;2;97;5;96;547;0;2;155;51;7;15;95;201;233;2;4;119;158;4;126;136;0
3571;888;5465;1340;7381;3065;21;3600;6617;6478;27;3831;1533;8812;2528;3410;7743;7011;574;6182;4229;4697;5762;7092;986;3578;4158;6829;4126;1211
413;24;333;37;474;144;0;224;586;527;2;367;70;919;485;61;563;699;29;469;138;403;534;371;135;229;835;482;292;277
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
570;139;605;1405;2881;853;31;863;2050;2363;33;3173;187;3017;682;1905;3396;3149;744;1560;2686;1075;1477;4498;1675;402;4197;1842;1517;1425
934;311;1380;745;2907;1200;18;1179;1852;2435;56;1986;190;2953;763;1337;2820;2398;356;1813;2098;1538;1904;3671;1641;423;3595;2267;1612;2422
481;302;935;1282;1769;795;180;786;1148;1445;1106;2149;113;1828;820;1218;2039;2112;428;1433;1702;978;1005;2671;3265;325;3661;1549;1085;2823
2845;1094;4625;1567;6382;2655;44;3124;5317;6076;269;3838;651;5116;2632;3098;6198;5792;574;6240;3912;4355;4555;5449;3631;1786;5873;6450;3972;4902
