3471;323;1785;3239;199;173;9847;1459;81;4691;537;5955;8602;0;4826;5816;2262;2098;2727;1425;4569;2945;4175;1406;4618;4206;3479;983;485;3060;3347;3418;1038;5582;7636;2739;3089;3515;4766;4181;417;3780;2213;2178;1966;1385;3146;5843;4221;4081;3589;314;2362;8569;4875;1227;2048;7560;447;3361;4953;6096;4036;231;4165;10167;2612;2772;1462;1561;6187;6512;365;5957;3027;815;4886;3304;5005;2037;5435;2669;6083;5339;2073;4241;9000;5632;1091;1550
18;14;30;1;0;3;0;150;0;24;3;26;2;0;2;3;0;138;111;27;4;141;181;14;5;1;0;367;0;0;55;16;436;0;0;58;39;45;27;33;0;9;39;18;0;54;3;3;0;0;82;1;30;0;36;160;89;0;0;24;0;2;33;0;37;1;38;213;151;206;1;12;78;12;152;65;4;1;7;93;1;41;0;34;272;4;0;0;338;134
1499;187;1390;8;767;1138;7;1098;959;2067;1243;1947;36;0;2581;820;3355;568;1555;602;2551;1544;2100;588;2432;1081;1600;1238;1284;1134;554;1183;556;2072;1;1285;1594;56;2204;429;1510;1253;977;1058;3580;1308;128;2674;1560;1684;1590;843;1449;426;1394;766;1261;230;593;1466;2711;3298;1404;1531;1645;1;858;1817;1289;1370;2833;3104;552;2666;2034;455;59;1703;1702;925;289;3370;2181;2671;1490;2219;1854;2205;942;504
96;2;65;1;133;178;0;90;174;141;130;153;15;0;189;81;130;54;117;14;188;32;112;103;183;401;149;150;226;61;31;44;23;202;0;60;112;6;150;9;147;129;22;13;215;88;4;273;82;123;91;206;120;10;114;22;135;1;159;50;320;280;78;164;106;0;27;79;69;138;370;255;19;257;132;8;0;115;161;18;16;283;360;192;119;111;107;196;118;15
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
859;32;92;16;547;243;6;166;371;1202;331;592;78;0;818;1022;2054;513;244;279;978;665;726;1179;895;1552;537;163;769;98;607;1177;95;459;6;508;468;88;852;492;270;1096;523;814;1980;143;255;1262;310;344;840;85;233;525;968;252;317;638;700;907;892;1151;176;182;547;3;555;631;312;201;618;897;68;693;1066;83;111;150;499;660;331;1288;1297;938;341;455;1148;676;154;36
632;80;174;34;954;78;6;226;199;1003;283;662;156;0;781;943;1665;546;487;233;711;645;818;863;888;1348;656;299;1081;240;236;639;129;448;1;556;532;251;902;212;318;494;372;424;1366;97;70;944;338;530;702;497;335;481;815;328;421;338;1050;684;943;1024;388;303;711;7;525;744;362;490;673;1019;114;903;875;190;50;392;613;412;223;1145;1422;988;585;625;843;714;290;30
367;94;131;233;1385;241;41;136;205;871;309;484;1452;0;336;1226;1073;953;316;254;430;378;657;781;421;1733;360;119;1408;150;476;523;35;302;5;400;378;1072;529;291;264;593;384;403;758;76;63;731;258;377;500;413;164;458;969;247;239;428;833;409;510;740;277;104;461;281;590;389;252;243;505;626;165;649;691;160;88;254;297;323;208;778;906;551;308;426;879;496;115;39
1125;382;682;124;1487;437;5;742;1112;1995;670;2121;594;1;1930;2384;2250;1097;1330;656;1575;1244;2000;770;1900;2321;1537;932;2299;881;595;1055;351;1637;0;1408;1573;971;2193;373;768;1087;947;929;1806;444;82;2013;1502;1561;1498;1132;1185;1392;1857;693;1265;949;2383;1449;1251;2406;1431;507;2106;38;1090;1385;1055;1240;1974;2756;436;2908;1799;521;131;1442;1545;708;310;2548;1792;2245;1486;1914;1744;1661;785;127
