8004;725;4822;3677;5558;6742;11866;134;2015;9134;9080;7353;7656;5619;17936;2049;515;1832;8234;10227;10589;11497;7312;467;3625;6161;538;11846;2249;10092;4919;5668;1769;6840;11146;5945;8207;8580;4037;7874;4766;4315;9363;3709;9167;1997;2483;11199;7925;4135
1;90;68;230;60;0;0;1;517;16;5;1;71;60;1;94;0;104;97;18;19;0;49;1;141;45;0;1;296;8;74;54;590;3;32;30;5;158;67;43;191;391;3;183;1;419;31;0;33;150
2834;476;2947;2661;452;4174;10;1758;1796;4059;277;4712;3285;2360;10;2071;684;974;4568;259;3964;3618;3343;1315;1515;2802;2271;3910;840;4080;2662;3144;1559;2716;4871;932;3681;3732;1831;41;1560;3128;3422;2514;5143;2151;1070;4402;3395;2766
206;4;180;116;11;443;0;249;147;371;14;631;216;60;0;134;223;28;340;77;280;108;182;275;42;225;199;538;25;362;97;223;114;154;339;40;270;222;32;3;166;176;292;273;586;250;133;468;359;239
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
553;79;235;829;449;1624;12;600;319;1168;360;3637;1138;1952;7;228;1220;291;1855;591;2664;2246;1702;156;772;869;296;2287;85;1087;1361;692;207;301;2262;1228;1352;934;1152;78;1236;1171;1078;508;1452;352;1732;1186;2066;741
658;181;546;876;246;1685;6;264;628;1521;183;2585;1237;1182;11;199;2187;345;1769;868;1865;1906;1495;593;762;1069;478;2220;80;1334;1170;1030;340;684;1957;416;1293;1255;708;198;1128;1179;1028;647;1201;610;1323;1228;1412;1018
487;223;355;601;455;889;44;310;383;985;189;2348;957;903;250;142;2566;334;1139;2816;1756;1412;950;623;794;691;257;1558;73;713;824;661;159;455;1408;579;600;929;682;1244;1701;762;548;379;988;280;1242;919;1245;625
2804;687;1982;2180;528;2074;7;1196;1644;4291;301;4271;3314;2008;28;847;4226;999;4144;2528;4018;3337;3101;1727;1544;3081;828;3307;279;3388;2338;2911;1041;2321;4438;775;2933;3761;1702;853;2342;2406;2788;2094;3586;1873;1274;3501;2788;2628
