9130;648;6506;7470;1746;3241;11128;4905;4825;560;9002;4468;112;5446;1911;10299;5944;3546;3290;5867;8481;9952;2963;1745;2178;433;1553;7831;7560;8654;4034;225;2823;6552;7383;8851;4876;7496;410;7362;3674;1466;3587;6835;6343;3017;8460;5672;8017;4436;9821;5897;4784;1444;6672;7384;7267;598;3886;10932
0;60;0;0;84;72;0;216;35;0;21;162;1;38;256;1;30;125;97;0;34;0;189;94;21;1;398;5;1;4;244;0;186;20;3;14;0;38;0;17;333;428;28;4;1;64;65;141;6;67;0;8;44;545;162;28;1;5;52;3
16;415;3825;5;1604;1468;1146;2277;2812;638;3365;1411;1420;2286;646;24;674;2070;1189;2396;4393;2844;2251;930;1088;1213;1753;2869;3574;3796;2463;723;2052;2410;1309;3027;5775;157;2121;3483;2265;1528;42;2314;2732;2201;4600;2800;359;1031;3553;2720;1978;1229;3143;3406;5267;1696;1962;1
0;4;475;0;109;36;11;147;199;162;224;128;257;82;16;2;19;187;35;153;263;311;117;20;139;268;205;216;257;267;141;174;195;282;447;289;367;34;190;295;90;166;5;150;253;104;350;166;15;22;403;151;88;83;210;232;654;218;39;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;73;1537;15;179;737;1206;437;528;812;2290;1102;505;1731;66;29;963;558;768;209;2133;764;666;282;1709;123;272;754;1231;1256;1137;818;377;1707;2052;961;3125;264;245;1090;694;232;65;436;752;177;1681;866;440;968;1773;644;1024;154;1158;1532;1375;393;1309;2
8;162;1599;3;135;521;877;768;846;957;1742;987;233;1096;58;33;293;759;730;573;1804;771;736;335;1229;528;490;884;1225;1057;1037;1537;451;956;1880;1028;2375;492;398;1377;954;484;143;533;1087;319;1631;1097;224;483;1727;777;928;277;1207;1429;1261;428;829;16
28;209;860;19;109;540;921;540;521;865;1543;1445;278;826;57;464;419;468;756;357;1347;608;485;327;1040;541;213;632;666;538;689;2210;281;1026;2509;501;1528;2121;167;876;602;275;673;388;589;222;1025;661;222;552;1138;552;541;118;1017;787;1059;503;593;386
6;629;1947;5;609;1384;2019;2267;2525;2544;3408;2106;1263;1835;200;68;576;2074;1457;2008;3863;2530;1842;968;1092;1320;1490;2814;2753;2586;2046;2415;1582;2055;3547;2774;3291;1955;743;3576;1931;1373;536;2287;2632;1254;4009;2917;379;857;2599;2613;2210;767;3081;2931;3721;1029;1651;73
