0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;1296;8;0;8;28;0;119;16;171;17;11;42;126;25;17;65;116;112;15;29;19;0;82;29;263;155;27;18;0;66;14;166;60;53;10;15;0;147;71;607;4;34;101;272;244;87;102;89;10;306;44;48;26;13;9;22;110;25;38;63;648;26;52;28;21;58;54;17;33
3141;27730;175;29;929;2136;0;967;1430;904;77;1419;983;606;1284;414;247;3286;1785;173;2485;814;14;2701;2606;4228;4145;1968;979;15;2663;791;2742;351;711;382;1169;21;1345;1088;876;250;2045;4560;4207;1521;3473;4341;2837;830;1421;2774;2812;1597;1207;3099;1338;3930;1338;2500;2005;966;2246;661;508;719;2942;2926;2906;3804
2391;15196;133;1;862;1496;0;1171;1372;72;57;1544;2339;107;930;312;321;2678;1469;146;37;863;0;1321;413;452;2205;2875;1158;0;63;1601;1884;9;24;508;1483;0;603;905;155;140;2116;1791;1056;311;1432;515;1745;613;2341;147;367;2507;1091;2216;1178;687;1155;71;2165;17;1125;911;703;870;826;2052;419;56
710;12500;79;0;1584;1695;0;900;1769;37;42;2722;1449;18;278;279;93;3891;1369;83;0;761;0;98;345;29;2061;3421;2117;0;25;965;1909;1;7;279;1599;0;142;408;44;278;2071;36;129;161;1786;20;581;811;1832;54;69;2362;1473;116;1228;808;772;3;1795;8;1088;673;291;495;881;2023;64;8
87;2172;29;0;298;272;0;212;357;32;19;377;265;1;37;118;14;320;212;34;0;188;0;82;62;0;483;291;383;0;1;158;339;1;0;56;306;0;26;222;2;169;342;36;20;16;269;15;73;207;151;3;12;430;284;15;227;271;103;1;457;0;208;166;41;64;141;225;0;1
573;13989;357;160;210;387;6;291;183;3311;481;174;232;5253;679;97;90;972;364;425;1215;219;19;1517;1132;765;1347;336;248;10;1758;188;1504;3412;3539;118;246;18;293;314;3387;68;333;747;1232;363;2330;2393;580;195;209;349;2684;203;250;741;282;2440;452;2713;350;518;410;283;295;287;443;975;986;507
372;9040;169;40;267;441;0;362;434;1401;1901;194;600;3611;489;182;81;336;403;1017;415;295;3;801;448;161;623;292;283;0;1579;122;379;1840;1890;178;392;0;227;419;1764;136;667;555;509;214;711;618;501;311;259;513;1906;358;289;807;344;544;386;455;494;389;443;285;219;255;532;529;563;217
344;7184;76;9;332;670;0;372;704;333;345;446;491;1360;460;137;58;411;454;217;708;224;20;803;453;125;417;478;270;0;710;162;210;599;981;146;424;0;117;286;291;60;844;588;621;224;337;781;437;195;398;1059;2065;362;450;993;465;457;438;357;718;243;522;299;265;297;767;458;501;688
871;15100;62;0;548;829;0;365;1270;663;48;986;689;881;1007;268;79;1184;644;93;2694;446;0;2656;821;788;1133;1052;972;0;529;426;739;337;817;260;1369;0;184;792;156;361;795;2061;1888;329;598;2678;1474;481;921;1795;2247;788;1187;2328;788;1509;549;1660;1158;148;739;532;353;440;2722;802;2576;3610
