0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1296;136;0;37;44;50;80;59;325;18;113;38;0;63;162;142;254;510;26;13;24;49;0;178;183;118;150;461;226;0;47;8;73;38;205;25;58;69;103;29;423;229;36;35;516;55;49;11;39
34;27730;2632;0;289;5203;3834;667;1342;4094;638;979;1705;15;593;4309;5158;2644;2368;1987;482;1459;2636;21;1407;5445;3527;4558;5605;1972;15;2193;1291;3706;913;1984;2291;3398;1432;5744;1195;2526;5563;2051;4357;1153;4005;4481;1214;2727
1;15196;123;0;301;153;1450;845;2212;3609;596;40;1200;0;563;1566;3360;2424;29;1884;292;2557;202;0;1593;1572;348;1290;894;928;0;2224;1330;3063;1220;1674;2080;522;2931;2454;1262;3820;2672;1714;2149;181;80;1036;979;3160
0;12500;14;0;161;45;1458;313;1535;3345;434;25;393;0;463;1541;4633;782;15;2434;442;2335;53;0;1210;59;142;128;76;257;0;3121;2576;3635;734;1491;2475;162;1600;120;1260;4115;1916;1205;189;81;6;1161;1376;3609
0;2172;16;0;45;5;255;49;380;452;143;6;52;0;110;563;730;115;0;449;234;391;2;0;277;17;11;96;4;56;0;533;478;401;121;236;436;22;316;63;267;300;350;169;9;7;5;209;324;527
187;13989;5138;6;346;777;572;327;545;915;144;5921;929;10;598;1483;2067;495;1424;392;136;248;3291;18;424;1791;645;2705;1095;4224;20;388;323;1199;374;457;320;3139;423;928;331;448;1728;590;991;6173;2379;1681;303;400
45;9040;1459;0;217;438;688;236;1563;446;283;3182;624;0;1125;602;569;659;994;506;233;235;2498;0;792;743;796;952;256;2465;3;750;289;613;369;404;676;1773;824;778;397;385;1017;609;986;3390;696;645;416;794
12;7184;656;0;90;1142;938;293;754;508;230;1372;589;0;383;663;544;414;447;773;109;424;1609;0;573;1024;1278;977;218;773;20;448;481;642;383;451;941;1608;591;824;388;632;787;690;1006;798;1022;755;325;947
0;15100;1982;0;109;5097;2467;368;685;1669;440;989;1173;0;425;1685;1516;633;349;2057;488;1073;1436;0;687;2936;1859;3283;1211;1368;0;1379;1139;1193;561;627;1474;3496;877;2568;713;1505;1598;813;2927;414;3589;1360;679;1278
