0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;1296;11;0;21;172;0;157;48;15;24;16;366;36;67;22;29;475;63;119;125;320;0;94;0;219;51;81;52;40;594;31;132;5;171;104;54;76;0;78;56;57;91;7;20;8;140;32;446;22;61;38;26;170;34;21;139;46;191;16
505;27730;210;30;895;3349;0;1509;2357;1349;2050;404;1279;942;441;2524;391;4138;3217;2140;4161;2024;16;955;15;2722;3954;415;1195;4332;1218;899;4575;1270;1961;3986;3007;4433;21;1286;2722;2987;3526;460;1399;853;3240;1140;2653;3121;3380;2010;1108;771;1176;3117;5089;2282;4847;1786
719;15196;182;1;883;2063;0;1467;49;1433;1373;339;491;2305;8;457;435;675;292;3741;378;17;0;1286;0;2661;1624;542;1888;40;141;899;1386;1285;136;878;1786;1783;0;1547;152;879;3071;271;1290;678;1986;1458;3024;2194;258;2411;1107;134;1210;982;3073;2213;1002;2000
410;12500;94;0;798;2366;0;1318;0;1969;1360;292;131;1180;4;204;366;115;155;3714;32;4;0;928;0;1246;2110;159;1339;4;64;272;30;2217;38;972;1282;117;0;780;41;928;4329;429;1755;1079;527;2153;2899;131;118;2392;1026;15;719;131;3372;2253;111;2647
65;2172;31;0;222;349;0;233;0;401;222;106;26;212;1;36;96;5;30;336;15;0;0;215;0;212;332;29;330;0;1;34;11;440;32;345;146;23;0;263;2;170;421;221;289;231;160;345;240;72;11;454;181;0;107;8;645;362;29;484
194;13989;350;171;236;1900;6;376;3058;170;367;90;344;234;4363;1085;517;982;3302;222;2684;957;20;335;10;449;1257;179;543;787;4482;561;670;246;4564;1912;964;719;18;370;2394;428;1224;120;281;218;1144;266;493;1183;454;327;323;5431;451;1199;1485;422;1602;309
251;9040;180;40;314;430;0;346;1071;345;515;185;338;296;2356;531;1101;234;1606;285;574;744;4;390;0;614;560;145;1595;329;2334;387;385;256;1507;495;583;548;0;617;2140;546;475;229;327;317;756;304;372;947;576;731;370;3665;375;876;699;956;682;586
215;7184;76;9;263;220;0;409;927;616;628;143;137;302;865;505;321;187;1730;584;626;413;20;374;0;504;651;182;618;910;406;409;387;473;495;521;493;551;0;423;1370;767;550;98;538;246;600;232;500;1156;1128;886;403;1307;457;764;512;954;974;497
304;15100;66;0;506;804;0;483;2046;1351;771;294;188;581;499;1114;317;986;2892;1283;2706;324;0;624;0;828;1028;208;499;4530;213;760;1566;1030;1499;1318;829;1632;0;876;1079;2700;1288;480;1148;489;1984;800;1342;2815;2173;1193;876;980;594;2804;1390;907;2564;1614
