codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.99;47.957
0000;21x14;005;0.98;49.117
0000;21x14;007;0.97;47.601
0000;21x14;009;0.97;47.781
0000;21x14;011;0.97;47.291
0000;21x14;013;0.97;48.888
0000;pca136;003;0.98;33.866
0000;pca136;005;0.98;33.387
0000;pca136;007;0.97;31.913
0000;pca136;009;0.97;32.420
0000;pca136;011;0.97;32.395
0000;pca136;013;0.97;32.753
0100;21x14;003;0.84;30.957
0100;21x14;005;0.63;31.129
0100;21x14;007;0.61;31.101
0100;21x14;009;0.59;31.023
0100;21x14;011;0.50;31.108
0100;21x14;013;0.50;30.997
0100;pca136;003;0.78;22.260
0100;pca136;005;0.72;22.121
0100;pca136;007;0.50;22.164
0100;pca136;009;0.50;22.184
0100;pca136;011;0.50;22.222
0100;pca136;013;0.50;22.328
0200;21x14;003;0.83;113.003
0200;21x14;005;0.74;113.117
0200;21x14;007;0.64;113.333
0200;21x14;009;0.60;113.456
0200;21x14;011;0.58;113.466
0200;21x14;013;0.57;113.597
0200;pca136;003;0.74;42.128
0200;pca136;005;0.66;42.373
0200;pca136;007;0.58;42.243
0200;pca136;009;0.57;42.414
0200;pca136;011;0.55;42.474
0200;pca136;013;0.54;42.468
0300;21x14;003;0.87;85.927
0300;21x14;005;0.80;86.244
0300;21x14;007;0.67;85.937
0300;21x14;009;0.65;86.445
0300;21x14;011;0.60;86.489
0300;21x14;013;0.59;86.123
0300;pca136;003;0.85;78.768
0300;pca136;005;0.74;78.876
0300;pca136;007;0.69;78.925
0300;pca136;009;0.61;79.429
0300;pca136;011;0.59;78.929
0300;pca136;013;0.58;79.221
