codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;79.777
0000;21x14;0.200;1.00;78.584
0000;21x14;0.500;1.00;78.921
0000;21x14;1.000;1.00;77.977
0000;21x14;2.000;0.98;76.748
0000;pca136;0.100;1.00;45.591
0000;pca136;0.200;1.00;44.134
0000;pca136;0.500;1.00;42.839
0000;pca136;1.000;1.00;42.836
0000;pca136;2.000;0.79;44.122
0100;21x14;0.100;0.01;39.426
0100;21x14;0.200;0.39;39.280
0100;21x14;0.500;0.76;39.424
0100;21x14;1.000;0.80;39.292
0100;21x14;2.000;0.73;39.257
0100;pca136;0.100;0.19;29.648
0100;pca136;0.200;0.54;29.949
0100;pca136;0.500;0.74;29.714
0100;pca136;1.000;0.71;29.913
0100;pca136;2.000;0.58;29.785
0200;21x14;0.100;0.01;83.205
0200;21x14;0.200;0.42;81.469
0200;21x14;0.500;0.85;81.523
0200;21x14;1.000;0.86;81.675
0200;21x14;2.000;0.77;81.784
0200;pca136;0.100;0.24;50.663
0200;pca136;0.200;0.58;50.579
0200;pca136;0.500;0.84;50.526
0200;pca136;1.000;0.79;50.767
0200;pca136;2.000;0.59;50.659
0300;21x14;0.100;0.01;111.715
0300;21x14;0.200;0.44;109.868
0300;21x14;0.500;0.86;110.068
0300;21x14;1.000;0.85;109.954
0300;21x14;2.000;0.73;109.985
0300;pca136;0.100;0.26;64.915
0300;pca136;0.200;0.60;64.752
0300;pca136;0.500;0.85;64.608
0300;pca136;1.000;0.77;64.614
0300;pca136;2.000;0.55;64.607
