codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.96;14.910
0000;21x14;005;0.93;12.724
0000;21x14;007;0.92;12.850
0000;21x14;009;0.89;11.954
0000;21x14;011;0.88;13.109
0000;21x14;013;0.86;12.790
0000;pca136;003;0.94;12.534
0000;pca136;005;0.93;9.766
0000;pca136;007;0.89;10.078
0000;pca136;009;0.87;10.405
0000;pca136;011;0.84;9.824
0000;pca136;013;0.84;10.611
0100;21x14;003;0.61;9.141
0100;21x14;005;0.53;9.132
0100;21x14;007;0.45;9.234
0100;21x14;009;0.45;9.143
0100;21x14;011;0.44;9.288
0100;21x14;013;0.44;9.241
0100;pca136;003;0.46;4.752
0100;pca136;005;0.44;4.842
0100;pca136;007;0.44;4.729
0100;pca136;009;0.43;4.761
0100;pca136;011;0.42;4.819
0100;pca136;013;0.42;4.822
0200;21x14;003;0.69;11.260
0200;21x14;005;0.57;11.376
0200;21x14;007;0.52;11.271
0200;21x14;009;0.46;11.408
0200;21x14;011;0.45;11.321
0200;21x14;013;0.45;11.418
0200;pca136;003;0.62;7.654
0200;pca136;005;0.51;7.813
0200;pca136;007;0.45;7.771
0200;pca136;009;0.45;7.781
0200;pca136;011;0.44;7.770
0200;pca136;013;0.44;7.801
0300;21x14;003;0.77;18.424
0300;21x14;005;0.72;18.266
0300;21x14;007;0.69;18.356
0300;21x14;009;0.61;18.303
0300;21x14;011;0.53;18.424
0300;21x14;013;0.53;18.378
0300;pca136;003;0.69;14.730
0300;pca136;005;0.55;14.796
0300;pca136;007;0.50;14.805
0300;pca136;009;0.48;14.833
0300;pca136;011;0.45;14.910
0300;pca136;013;0.45;14.837
