codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;78.048
0000;21x14;0.200;1.00;76.185
0000;21x14;0.500;1.00;76.029
0000;21x14;1.000;1.00;75.353
0000;21x14;2.000;0.86;75.541
0000;pca136;0.100;1.00;44.079
0000;pca136;0.200;1.00;41.296
0000;pca136;0.500;1.00;41.624
0000;pca136;1.000;0.99;40.975
0000;pca136;2.000;0.74;40.712
0100;21x14;0.100;0.04;24.502
0100;21x14;0.200;0.39;24.180
0100;21x14;0.500;0.47;24.556
0100;21x14;1.000;0.52;24.447
0100;21x14;2.000;0.47;24.171
0100;pca136;0.100;0.12;21.958
0100;pca136;0.200;0.37;22.100
0100;pca136;0.500;0.46;21.872
0100;pca136;1.000;0.48;21.897
0100;pca136;2.000;0.40;21.800
0200;21x14;0.100;0.04;52.881
0200;21x14;0.200;0.43;52.956
0200;21x14;0.500;0.59;54.011
0200;21x14;1.000;0.60;53.744
0200;21x14;2.000;0.53;52.600
0200;pca136;0.100;0.15;46.411
0200;pca136;0.200;0.42;46.496
0200;pca136;0.500;0.55;45.866
0200;pca136;1.000;0.53;45.538
0200;pca136;2.000;0.45;45.803
0300;21x14;0.100;0.18;69.919
0300;21x14;0.200;0.47;68.399
0300;21x14;0.500;0.65;69.588
0300;21x14;1.000;0.65;69.244
0300;21x14;2.000;0.56;68.538
0300;pca136;0.100;0.21;61.233
0300;pca136;0.200;0.44;60.656
0300;pca136;0.500;0.60;60.537
0300;pca136;1.000;0.58;60.377
0300;pca136;2.000;0.49;60.460
