codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;25.258
0000;21x14;0.200;1.00;21.571
0000;21x14;0.500;1.00;21.150
0000;21x14;1.000;1.00;21.454
0000;21x14;2.000;0.66;20.837
0000;pca136;0.100;1.00;17.707
0000;pca136;0.200;1.00;13.357
0000;pca136;0.500;1.00;13.693
0000;pca136;1.000;1.00;13.587
0000;pca136;2.000;0.52;13.290
0100;21x14;0.100;0.02;10.609
0100;21x14;0.200;0.40;10.462
0100;21x14;0.500;0.61;10.569
0100;21x14;1.000;0.66;10.579
0100;21x14;2.000;0.58;10.592
0100;pca136;0.100;0.08;10.862
0100;pca136;0.200;0.44;10.724
0100;pca136;0.500;0.62;10.819
0100;pca136;1.000;0.62;10.817
0100;pca136;2.000;0.53;10.789
0200;21x14;0.100;0.03;19.638
0200;21x14;0.200;0.42;19.834
0200;21x14;0.500;0.76;19.782
0200;21x14;1.000;0.73;19.725
0200;21x14;2.000;0.59;19.652
0200;pca136;0.100;0.10;15.165
0200;pca136;0.200;0.45;15.438
0200;pca136;0.500;0.72;15.331
0200;pca136;1.000;0.66;15.357
0200;pca136;2.000;0.52;15.213
0300;21x14;0.100;0.03;27.031
0300;21x14;0.200;0.43;27.149
0300;21x14;0.500;0.78;27.220
0300;21x14;1.000;0.75;27.131
0300;21x14;2.000;0.59;27.091
0300;pca136;0.100;0.10;23.626
0300;pca136;0.200;0.46;23.684
0300;pca136;0.500;0.74;23.664
0300;pca136;1.000;0.67;23.737
0300;pca136;2.000;0.52;23.628
