codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;54.921
0000;21x14;0.200;1.00;54.011
0000;21x14;0.500;1.00;53.550
0000;21x14;1.000;1.00;52.972
0000;21x14;2.000;0.93;53.324
0000;pca136;0.100;1.00;34.391
0000;pca136;0.200;1.00;30.489
0000;pca136;0.500;1.00;30.311
0000;pca136;1.000;1.00;30.049
0000;pca136;2.000;0.59;30.062
0100;21x14;0.100;0.01;24.515
0100;21x14;0.200;0.39;24.470
0100;21x14;0.500;0.48;24.637
0100;21x14;1.000;0.51;24.567
0100;21x14;2.000;0.46;24.534
0100;pca136;0.100;0.12;22.847
0100;pca136;0.200;0.40;22.847
0100;pca136;0.500;0.49;22.770
0100;pca136;1.000;0.47;22.744
0100;pca136;2.000;0.40;22.860
0200;21x14;0.100;0.02;32.322
0200;21x14;0.200;0.41;32.406
0200;21x14;0.500;0.60;32.454
0200;21x14;1.000;0.58;32.295
0200;21x14;2.000;0.49;32.355
0200;pca136;0.100;0.14;37.588
0200;pca136;0.200;0.45;37.556
0200;pca136;0.500;0.57;37.738
0200;pca136;1.000;0.53;37.546
0200;pca136;2.000;0.41;37.595
0300;21x14;0.100;0.18;78.614
0300;21x14;0.200;0.51;76.071
0300;21x14;0.500;0.65;76.149
0300;21x14;1.000;0.63;76.170
0300;21x14;2.000;0.55;76.018
0300;pca136;0.100;0.29;48.518
0300;pca136;0.200;0.49;48.572
0300;pca136;0.500;0.61;48.298
0300;pca136;1.000;0.58;48.321
0300;pca136;2.000;0.46;48.131
