codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.87;35.641
0000;21x14;005;0.80;35.270
0000;21x14;007;0.77;34.943
0000;21x14;009;0.74;36.035
0000;21x14;011;0.72;35.320
0000;21x14;013;0.70;35.446
0000;pca136;003;0.87;24.024
0000;pca136;005;0.78;23.355
0000;pca136;007;0.74;22.920
0000;pca136;009;0.71;22.289
0000;pca136;011;0.70;22.974
0000;pca136;013;0.67;22.783
0100;21x14;003;0.39;23.077
0100;21x14;005;0.35;23.139
0100;21x14;007;0.33;23.112
0100;21x14;009;0.33;23.207
0100;21x14;011;0.32;23.025
0100;21x14;013;0.30;23.368
0100;pca136;003;0.39;12.408
0100;pca136;005;0.38;12.547
0100;pca136;007;0.35;12.438
0100;pca136;009;0.33;12.540
0100;pca136;011;0.31;12.844
0100;pca136;013;0.29;12.715
0200;21x14;003;0.49;34.581
0200;21x14;005;0.47;34.584
0200;21x14;007;0.44;34.618
0200;21x14;009;0.39;34.827
0200;21x14;011;0.39;35.016
0200;21x14;013;0.38;34.964
0200;pca136;003;0.45;25.402
0200;pca136;005;0.45;25.272
0200;pca136;007;0.41;25.446
0200;pca136;009;0.38;25.533
0200;pca136;011;0.36;25.444
0200;pca136;013;0.33;25.420
0300;21x14;003;0.53;58.441
0300;21x14;005;0.46;58.644
0300;21x14;007;0.44;58.655
0300;21x14;009;0.42;59.024
0300;21x14;011;0.40;58.923
0300;21x14;013;0.39;58.921
0300;pca136;003;0.46;44.104
0300;pca136;005;0.43;44.287
0300;pca136;007;0.36;44.321
0300;pca136;009;0.36;44.361
0300;pca136;011;0.32;44.409
0300;pca136;013;0.30;44.610
