codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;125.004
0000;21x14;0.200;1.00;123.309
0000;21x14;0.500;1.00;124.674
0000;21x14;1.000;1.00;122.525
0000;21x14;2.000;1.00;122.072
0000;pca136;0.100;1.00;68.313
0000;pca136;0.200;1.00;66.394
0000;pca136;0.500;1.00;65.107
0000;pca136;1.000;1.00;65.279
0000;pca136;2.000;0.45;65.179
0100;21x14;0.100;0.02;44.718
0100;21x14;0.200;0.15;44.369
0100;21x14;0.500;0.40;44.197
0100;21x14;1.000;0.52;44.277
0100;21x14;2.000;0.50;44.240
0100;pca136;0.100;0.09;30.326
0100;pca136;0.200;0.37;30.265
0100;pca136;0.500;0.48;30.242
0100;pca136;1.000;0.49;30.205
0100;pca136;2.000;0.45;30.157
0200;21x14;0.100;0.02;110.780
0200;21x14;0.200;0.18;109.132
0200;21x14;0.500;0.44;109.236
0200;21x14;1.000;0.55;109.206
0200;21x14;2.000;0.49;109.210
0200;pca136;0.100;0.09;80.876
0200;pca136;0.200;0.43;79.838
0200;pca136;0.500;0.57;79.458
0200;pca136;1.000;0.53;79.795
0200;pca136;2.000;0.48;79.679
0300;21x14;0.100;0.02;147.449
0300;21x14;0.200;0.17;145.775
0300;21x14;0.500;0.48;145.812
0300;21x14;1.000;0.58;145.821
0300;21x14;2.000;0.51;145.663
0300;pca136;0.100;0.11;127.904
0300;pca136;0.200;0.44;127.110
0300;pca136;0.500;0.58;127.392
0300;pca136;1.000;0.52;127.247
0300;pca136;2.000;0.42;127.060
