codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.86;14.459
0000;21x14;005;0.82;12.193
0000;21x14;007;0.78;12.447
0000;21x14;009;0.76;12.449
0000;21x14;011;0.73;12.771
0000;21x14;013;0.71;12.059
0000;pca136;003;0.85;12.259
0000;pca136;005;0.81;10.133
0000;pca136;007;0.77;10.048
0000;pca136;009;0.74;9.638
0000;pca136;011;0.72;9.839
0000;pca136;013;0.70;9.994
0100;21x14;003;0.43;5.511
0100;21x14;005;0.43;5.570
0100;21x14;007;0.41;5.652
0100;21x14;009;0.36;5.462
0100;21x14;011;0.34;5.514
0100;21x14;013;0.35;5.633
0100;pca136;003;0.39;4.617
0100;pca136;005;0.37;4.330
0100;pca136;007;0.36;4.532
0100;pca136;009;0.32;4.646
0100;pca136;011;0.32;4.582
0100;pca136;013;0.29;4.656
0200;21x14;003;0.47;7.039
0200;21x14;005;0.46;7.240
0200;21x14;007;0.44;7.252
0200;21x14;009;0.42;7.028
0200;21x14;011;0.40;7.044
0200;21x14;013;0.37;7.240
0200;pca136;003;0.42;6.827
0200;pca136;005;0.42;6.671
0200;pca136;007;0.40;6.660
0200;pca136;009;0.35;6.855
0200;pca136;011;0.31;6.834
0200;pca136;013;0.28;6.919
0300;21x14;003;0.48;9.559
0300;21x14;005;0.46;9.505
0300;21x14;007;0.44;9.590
0300;21x14;009;0.41;9.747
0300;21x14;011;0.38;9.647
0300;21x14;013;0.36;9.887
0300;pca136;003;0.43;8.228
0300;pca136;005;0.41;8.238
0300;pca136;007;0.39;8.496
0300;pca136;009;0.33;8.465
0300;pca136;011;0.29;8.547
0300;pca136;013;0.26;8.431
