codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;15.672
0000;21x14;0.200;1.00;12.591
0000;21x14;0.500;1.00;12.736
0000;21x14;1.000;1.00;12.697
0000;21x14;2.000;0.99;12.509
0000;pca136;0.100;1.00;13.204
0000;pca136;0.200;1.00;9.775
0000;pca136;0.500;1.00;9.201
0000;pca136;1.000;1.00;8.516
0000;pca136;2.000;0.62;8.883
0100;21x14;0.100;0.01;5.310
0100;21x14;0.200;0.27;5.221
0100;21x14;0.500;0.70;5.238
0100;21x14;1.000;0.71;5.132
0100;21x14;2.000;0.70;5.119
0100;pca136;0.100;0.11;7.001
0100;pca136;0.200;0.51;6.962
0100;pca136;0.500;0.65;6.952
0100;pca136;1.000;0.65;6.861
0100;pca136;2.000;0.57;6.905
0200;21x14;0.100;0.01;10.827
0200;21x14;0.200;0.32;10.828
0200;21x14;0.500;0.79;10.885
0200;21x14;1.000;0.78;10.906
0200;21x14;2.000;0.75;10.906
0200;pca136;0.100;0.14;7.809
0200;pca136;0.200;0.55;7.847
0200;pca136;0.500;0.73;7.881
0200;pca136;1.000;0.71;7.873
0200;pca136;2.000;0.55;7.920
0300;21x14;0.100;0.01;15.750
0300;21x14;0.200;0.34;15.712
0300;21x14;0.500;0.82;15.725
0300;21x14;1.000;0.81;15.620
0300;21x14;2.000;0.76;15.640
0300;pca136;0.100;0.16;16.474
0300;pca136;0.200;0.58;16.526
0300;pca136;0.500;0.77;16.442
0300;pca136;1.000;0.73;16.403
0300;pca136;2.000;0.54;16.384
