codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;205.961
0000;21x14;0.200;1.00;217.789
0000;21x14;0.500;1.00;210.666
0000;21x14;1.000;1.00;211.336
0000;21x14;2.000;0.82;209.452
0000;pca136;0.100;1.00;113.488
0000;pca136;0.200;1.00;109.793
0000;pca136;0.500;1.00;109.090
0000;pca136;1.000;0.98;110.525
0000;pca136;2.000;0.75;109.630
0100;21x14;0.100;0.05;39.690
0100;21x14;0.200;0.29;39.643
0100;21x14;0.500;0.41;39.789
0100;21x14;1.000;0.46;39.655
0100;21x14;2.000;0.41;39.767
0100;pca136;0.100;0.09;31.482
0100;pca136;0.200;0.29;31.468
0100;pca136;0.500;0.37;31.436
0100;pca136;1.000;0.42;31.242
0100;pca136;2.000;0.36;31.338
0200;21x14;0.100;0.06;106.947
0200;21x14;0.200;0.32;104.193
0200;21x14;0.500;0.49;104.379
0200;21x14;1.000;0.54;104.208
0200;21x14;2.000;0.48;104.155
0200;pca136;0.100;0.10;86.171
0200;pca136;0.200;0.32;85.013
0200;pca136;0.500;0.45;84.423
0200;pca136;1.000;0.48;84.340
0200;pca136;2.000;0.43;84.142
0300;21x14;0.100;0.06;136.328
0300;21x14;0.200;0.35;134.167
0300;21x14;0.500;0.57;134.392
0300;21x14;1.000;0.57;134.440
0300;21x14;2.000;0.50;134.309
0300;pca136;0.100;0.10;130.990
0300;pca136;0.200;0.34;129.948
0300;pca136;0.500;0.52;129.561
0300;pca136;1.000;0.52;129.432
0300;pca136;2.000;0.45;129.300
