codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.91;17.701
0000;21x14;005;0.67;15.627
0000;21x14;007;0.58;16.092
0000;21x14;009;0.70;16.660
0000;21x14;011;0.50;16.038
0000;21x14;013;0.50;16.510
0000;pca136;003;0.89;14.918
0000;pca136;005;0.73;12.155
0000;pca136;007;0.50;11.633
0000;pca136;009;0.50;12.385
0000;pca136;011;0.50;12.445
0000;pca136;013;0.50;12.589
0100;21x14;003;0.67;13.124
0100;21x14;005;0.64;13.073
0100;21x14;007;0.73;13.141
0100;21x14;009;0.62;13.150
0100;21x14;011;0.65;13.196
0100;21x14;013;0.60;13.458
0100;pca136;003;0.61;13.157
0100;pca136;005;0.55;13.108
0100;pca136;007;0.66;13.156
0100;pca136;009;0.62;13.215
0100;pca136;011;0.67;13.186
0100;pca136;013;0.59;13.364
0200;21x14;003;0.73;21.810
0200;21x14;005;0.74;21.861
0200;21x14;007;0.74;21.892
0200;21x14;009;0.67;21.874
0200;21x14;011;0.68;21.954
0200;21x14;013;0.58;22.009
0200;pca136;003;0.74;16.571
0200;pca136;005;0.67;16.719
0200;pca136;007;0.65;16.662
0200;pca136;009;0.58;16.766
0200;pca136;011;0.58;16.826
0200;pca136;013;0.59;16.739
0300;21x14;003;0.86;28.296
0300;21x14;005;0.72;28.196
0300;21x14;007;0.74;28.105
0300;21x14;009;0.67;28.259
0300;21x14;011;0.60;28.169
0300;21x14;013;0.61;28.347
0300;pca136;003;0.78;26.409
0300;pca136;005;0.72;26.455
0300;pca136;007;0.68;26.409
0300;pca136;009;0.59;26.471
0300;pca136;011;0.60;26.473
0300;pca136;013;0.61;26.475
