codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.85;50.534
0000;21x14;005;0.81;50.515
0000;21x14;007;0.77;49.595
0000;21x14;009;0.74;51.113
0000;21x14;011;0.72;49.844
0000;21x14;013;0.69;50.766
0000;pca136;003;0.86;34.764
0000;pca136;005;0.80;34.122
0000;pca136;007;0.75;33.636
0000;pca136;009;0.71;33.768
0000;pca136;011;0.68;34.976
0000;pca136;013;0.65;34.427
0100;21x14;003;0.26;32.096
0100;21x14;005;0.27;32.711
0100;21x14;007;0.32;32.210
0100;21x14;009;0.29;32.338
0100;21x14;011;0.29;32.961
0100;21x14;013;0.31;32.748
0100;pca136;003;0.23;19.899
0100;pca136;005;0.25;20.085
0100;pca136;007;0.27;20.104
0100;pca136;009;0.23;20.377
0100;pca136;011;0.26;20.282
0100;pca136;013;0.25;20.805
0200;21x14;003;0.33;72.525
0200;21x14;005;0.34;72.583
0200;21x14;007;0.37;72.800
0200;21x14;009;0.37;72.867
0200;21x14;011;0.38;72.794
0200;21x14;013;0.37;72.905
0200;pca136;003;0.33;44.623
0200;pca136;005;0.32;45.342
0200;pca136;007;0.35;45.153
0200;pca136;009;0.33;45.288
0200;pca136;011;0.33;45.420
0200;pca136;013;0.32;45.453
0300;21x14;003;0.39;87.885
0300;21x14;005;0.38;87.422
0300;21x14;007;0.40;87.566
0300;21x14;009;0.39;88.265
0300;21x14;011;0.37;87.333
0300;21x14;013;0.37;87.359
0300;pca136;003;0.36;57.334
0300;pca136;005;0.36;57.768
0300;pca136;007;0.36;57.523
0300;pca136;009;0.34;57.684
0300;pca136;011;0.34;57.677
0300;pca136;013;0.32;57.755
