codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.80;17.940
0000;21x14;005;0.71;16.575
0000;21x14;007;0.65;16.377
0000;21x14;009;0.56;15.626
0000;21x14;011;0.54;15.739
0000;21x14;013;0.51;16.455
0000;pca136;003;0.79;14.239
0000;pca136;005;0.71;12.597
0000;pca136;007;0.62;12.552
0000;pca136;009;0.55;11.613
0000;pca136;011;0.50;11.859
0000;pca136;013;0.45;12.838
0100;21x14;003;0.35;9.557
0100;21x14;005;0.34;9.719
0100;21x14;007;0.32;9.709
0100;21x14;009;0.29;9.683
0100;21x14;011;0.27;9.766
0100;21x14;013;0.26;9.722
0100;pca136;003;0.31;7.200
0100;pca136;005;0.30;6.885
0100;pca136;007;0.30;6.987
0100;pca136;009;0.26;7.031
0100;pca136;011;0.25;7.120
0100;pca136;013;0.24;7.046
0200;21x14;003;0.40;13.744
0200;21x14;005;0.38;13.812
0200;21x14;007;0.36;14.005
0200;21x14;009;0.35;14.013
0200;21x14;011;0.34;13.971
0200;21x14;013;0.32;14.128
0200;pca136;003;0.35;13.881
0200;pca136;005;0.34;14.035
0200;pca136;007;0.34;14.148
0200;pca136;009;0.32;14.133
0200;pca136;011;0.32;14.099
0200;pca136;013;0.32;14.146
0300;21x14;003;0.43;27.369
0300;21x14;005;0.44;27.372
0300;21x14;007;0.39;27.680
0300;21x14;009;0.35;27.836
0300;21x14;011;0.34;28.082
0300;21x14;013;0.31;28.187
0300;pca136;003;0.39;20.774
0300;pca136;005;0.37;20.744
0300;pca136;007;0.33;20.750
0300;pca136;009;0.31;20.838
0300;pca136;011;0.31;20.922
0300;pca136;013;0.28;21.102
