codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;123.897
0000;21x14;0.200;1.00;123.120
0000;21x14;0.500;1.00;120.358
0000;21x14;1.000;1.00;119.639
0000;21x14;2.000;1.00;124.999
0000;pca136;0.100;1.00;67.314
0000;pca136;0.200;1.00;66.496
0000;pca136;0.500;1.00;66.434
0000;pca136;1.000;1.00;66.619
0000;pca136;2.000;0.95;62.133
0100;21x14;0.100;0.00;45.715
0100;21x14;0.200;0.03;45.752
0100;21x14;0.500;0.53;45.741
0100;21x14;1.000;0.80;45.708
0100;21x14;2.000;0.82;45.723
0100;pca136;0.100;0.02;29.453
0100;pca136;0.200;0.47;29.381
0100;pca136;0.500;0.74;29.479
0100;pca136;1.000;0.82;29.381
0100;pca136;2.000;0.81;29.353
0200;21x14;0.100;0.00;79.313
0200;21x14;0.200;0.05;77.735
0200;21x14;0.500;0.54;77.703
0200;21x14;1.000;0.85;77.725
0200;21x14;2.000;0.85;77.762
0200;pca136;0.100;0.04;112.034
0200;pca136;0.200;0.48;110.333
0200;pca136;0.500;0.84;110.266
0200;pca136;1.000;0.84;110.231
0200;pca136;2.000;0.82;110.202
0300;21x14;0.100;0.00;183.137
0300;21x14;0.200;0.07;181.425
0300;21x14;0.500;0.56;181.446
0300;21x14;1.000;0.93;181.454
0300;21x14;2.000;0.92;181.397
0300;pca136;0.100;0.04;133.271
0300;pca136;0.200;0.48;131.605
0300;pca136;0.500;0.90;131.637
0300;pca136;1.000;0.90;131.585
0300;pca136;2.000;0.86;131.591
