codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.90;23.494
0000;21x14;005;0.86;21.541
0000;21x14;007;0.83;21.009
0000;21x14;009;0.80;21.490
0000;21x14;011;0.78;21.783
0000;21x14;013;0.77;21.579
0000;pca136;003;0.90;17.416
0000;pca136;005;0.86;15.505
0000;pca136;007;0.82;15.937
0000;pca136;009;0.80;15.915
0000;pca136;011;0.78;16.049
0000;pca136;013;0.76;15.454
0100;21x14;003;0.56;17.037
0100;21x14;005;0.54;17.076
0100;21x14;007;0.53;17.116
0100;21x14;009;0.52;17.225
0100;21x14;011;0.50;17.042
0100;21x14;013;0.49;17.303
0100;pca136;003;0.55;7.334
0100;pca136;005;0.56;7.401
0100;pca136;007;0.53;7.184
0100;pca136;009;0.53;7.386
0100;pca136;011;0.52;7.504
0100;pca136;013;0.52;7.563
0200;21x14;003;0.60;15.121
0200;21x14;005;0.59;15.314
0200;21x14;007;0.57;15.274
0200;21x14;009;0.56;15.300
0200;21x14;011;0.55;15.551
0200;21x14;013;0.54;15.446
0200;pca136;003;0.58;13.899
0200;pca136;005;0.57;13.779
0200;pca136;007;0.56;13.863
0200;pca136;009;0.55;14.104
0200;pca136;011;0.53;14.206
0200;pca136;013;0.52;14.245
0300;21x14;003;0.60;27.552
0300;21x14;005;0.59;27.457
0300;21x14;007;0.56;27.578
0300;21x14;009;0.54;27.656
0300;21x14;011;0.53;27.703
0300;21x14;013;0.51;27.572
0300;pca136;003;0.59;20.125
0300;pca136;005;0.58;20.040
0300;pca136;007;0.56;20.072
0300;pca136;009;0.54;20.278
0300;pca136;011;0.51;20.278
0300;pca136;013;0.50;20.458
