codebook size;format;pca;K;f1 macro avg;running time
0000;21x14;003;0.98;23.160
0000;21x14;005;0.97;21.560
0000;21x14;007;0.96;21.489
0000;21x14;009;0.96;21.511
0000;21x14;011;0.95;21.779
0000;21x14;013;0.95;22.211
0000;pca136;003;0.98;17.274
0000;pca136;005;0.97;15.303
0000;pca136;007;0.96;15.468
0000;pca136;009;0.95;15.535
0000;pca136;011;0.95;15.539
0000;pca136;013;0.94;15.548
0100;21x14;003;0.89;12.011
0100;21x14;005;0.89;11.994
0100;21x14;007;0.88;11.972
0100;21x14;009;0.86;12.111
0100;21x14;011;0.85;12.097
0100;21x14;013;0.84;12.104
0100;pca136;003;0.89;7.626
0100;pca136;005;0.89;7.639
0100;pca136;007;0.89;7.673
0100;pca136;009;0.89;7.821
0100;pca136;011;0.88;7.720
0100;pca136;013;0.87;7.805
0200;21x14;003;0.91;17.731
0200;21x14;005;0.90;17.797
0200;21x14;007;0.90;17.879
0200;21x14;009;0.88;17.926
0200;21x14;011;0.86;17.891
0200;21x14;013;0.86;17.903
0200;pca136;003;0.89;13.044
0200;pca136;005;0.89;13.028
0200;pca136;007;0.89;13.243
0200;pca136;009;0.88;13.269
0200;pca136;011;0.88;13.166
0200;pca136;013;0.86;13.271
0300;21x14;003;0.91;33.242
0300;21x14;005;0.90;33.474
0300;21x14;007;0.88;33.371
0300;21x14;009;0.87;33.416
0300;21x14;011;0.85;33.512
0300;21x14;013;0.84;33.445
0300;pca136;003;0.91;24.332
0300;pca136;005;0.90;24.483
0300;pca136;007;0.89;24.592
0300;pca136;009;0.88;24.619
0300;pca136;011;0.87;24.734
0300;pca136;013;0.86;24.628
