0.000000;1.000000;2.505216;1330.239110;0.000000;473.117998;0.000000;26.035791;0.000000;4089.101885;0.000000;1.000000
5116.184837;0.000000;1234.294870;71.933516;0.000000;313.108635;0.000000;6.446901;0.000000;0.031241;0.000000;0.000000
0.000000;0.000000;42.624076;4440.063052;0.000000;1459.870949;0.000000;1.884130;1.000000;12.557793;0.000000;0.000000
0.000733;1.000000;117.239817;2218.972840;0.000000;3782.992209;1.000000;3.819532;0.000000;4.974870;1.000000;0.000000
0.438354;0.000000;982.219044;1491.378301;0.000000;3153.034795;0.000000;213.913527;0.000000;0.015979;1.000000;0.000000
0.000000;0.000000;46.185937;1729.884104;0.000000;2181.129891;0.000000;1452.298026;1.000000;9.502042;0.000000;1.000000
0.000113;0.000000;18.361713;1926.395493;0.000000;3950.399243;0.000000;7.003096;0.000000;15.840342;0.000000;0.000000
7.474128;0.000000;2885.743687;1224.079444;0.000000;2125.872683;0.000000;21.678453;0.000000;0.151605;0.000000;0.000000
0.118502;0.000000;84.856299;2884.932423;1.000000;2691.245104;0.000000;184.744432;0.000000;4.103239;0.000000;0.000000
0.636702;0.000000;2375.506847;951.090879;0.000000;2603.328970;0.000000;6.672105;0.000000;10.764497;1.000000;0.000000
