0.000000;1.000000;0.060291;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;0.000000;562.318339;254.178898;2521.507573;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;2.000000;2.303414;0.000000;0.000013;0.000000;131.650009;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000132;0.155790;0.000000;0.000000;1993.958507;0.000000;0.000000;6.600871;0.000000;11.791637;0.000000;0.000000;0.000000;0.000000;0.000000;409.875604;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000002;17.598920;3.000000
1926.283424;0.000000;42.255413;0.000000;0.000000;0.000000;0.000000;1802.035524;0.000000;0.000000;0.000000;0.000000;0.000000;92.041031;708.692441;0.059455;1980.068553;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;9.007456;0.000000;3.079336;0.000000;149.575851;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7.145568;0.984146;0.000000;0.000000;0.000019;0.000000;0.000000;1.668427;4.557584;0.960811;0.000000;0.000000;0.000000;0.000000;0.000000;9.997897;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.078962;3.508103;0.000000
0.000000;0.000000;1.204064;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;2341.373471;502.550666;6.484645;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;3.176704;0.000000;0.000574;0.000000;590.876379;2.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.075481;1.030755;0.000000;0.000000;0.028925;0.000000;0.000000;1.652939;1.002704;0.000057;0.000000;0.000000;0.000000;0.000000;2.000000;2048.192465;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.445879;450.904293;0.000000
0.000000;1.000000;13.315441;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;1765.299415;2239.469824;0.286298;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;6.394989;0.000000;3.995428;0.000000;899.012992;1.000000;2.000000;0.000000;0.000000;0.000000;0.000000;1.819967;1.569859;0.000000;1.867943;0.000285;0.000000;0.000000;0.987284;1.896076;1.977394;0.000000;1.000000;0.000000;0.000000;0.000000;449.457547;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;8.609503;724.039755;0.000000
0.041057;0.000000;214.760890;0.000000;0.000000;1.000000;0.000000;0.133002;0.000000;0.000000;1.000000;0.000000;0.000000;1030.576192;82.859789;0.000695;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2675.036160;0.000000;62.677297;0.000000;487.734445;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;168.617558;0.616610;0.000000;4.814399;0.088310;0.000000;0.000000;1.319735;35.051115;4.133885;0.000000;0.000000;1.000000;0.000000;0.000000;440.547561;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;615.684854;13.306445;0.000000
0.000000;0.000000;7.516900;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000;1667.710635;923.262994;1.165788;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;6.617400;0.000000;1.704560;0.000000;1155.485849;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;3.292220;0.000000;0.000000;0.006261;0.002387;0.000000;3.000000;2.432067;1.072889;1110.529574;0.000000;0.000000;0.000000;1.000000;0.000000;494.394360;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.971822;34.834292;0.000000
0.000000;0.000000;0.000117;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1435.891032;1234.855673;6.778193;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.221170;0.000000;0.000000;1.000000;776.133656;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;3.662151;0.000000;0.000000;1739.443549;0.000000;1.954362;0.000000;0.000000;0.000000;0.000000;0.000000;693.795620;0.000000;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;18.264476;0.000000
1.989081;0.000000;296.162787;0.000000;0.000000;0.000000;0.000000;1.000002;0.000000;0.000000;0.000000;0.000000;0.000000;519.758784;114.671020;0.340291;0.510793;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;171.789795;1.000000;1076.472964;0.000000;324.360585;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;839.461767;761.595296;0.000000;1036.015050;1.310812;1.000000;0.000000;0.000002;767.414512;1.420061;0.000000;0.000000;0.000000;0.000000;0.000000;204.368684;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;114.349105;27.008610;0.000000
0.000000;0.000000;11.138023;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1771.975036;1393.282912;0.437638;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;6.708751;0.000000;0.946290;0.000000;1716.616175;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.608167;0.000000;0.000000;0.999854;0.000031;0.000000;0.000000;0.007346;1.831978;28.172668;1.000000;0.000000;0.000000;0.000000;0.000000;892.689153;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;2.583724;15.002253;0.000000
0.000000;0.000000;946.623601;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;456.547883;111.977671;3.267810;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;851.598174;0.000000;609.665374;0.000000;274.118772;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;906.530338;0.000296;0.000000;341.060438;1.327135;1.000000;0.000000;0.000004;291.505440;0.001492;0.000000;0.000000;0.000000;0.000000;0.000000;336.633222;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;815.142268;0.000083;0.000000
