0;0;0;0;0;0;4;0;0;286;0;4;2;0;0;0;0;18;0;0;0;250;1;1;0;0;0;1;0;257;3;0;3;1;3;308;0;0;0;0;0;6;18;0;0;1;4;416;17;363;0;0;0;347;301;0;1;0;0;409;0;0;2;1;0;1;0;1;4;0;0;0;0;239;1;0;0;3;331;0;0;0;0;6;2;4;0;0;0;1;0;8;0;0;3;0;2;74;1;0;0;0;4;363;0;0;0;3;1;1;424;0;344;327;3;16;0;1;0;0;4;0;1;3;0;3;0;1;0;4;299;3;1;0;0;11;0;2;1;394
1;0;0;1100;0;0;0;2;0;0;1;0;8;949;1171;0;0;0;3;0;2;0;0;0;468;0;0;0;0;0;0;23;0;580;0;0;0;0;0;0;0;2;0;0;7;0;0;0;3;0;2;2;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7;0;0;0;0;0;0;0;1;0;0;942;22;1;0;0;770;1;0;0;0;2;0;0;614;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;2;6;0;0;0;1;1;0;0;0;0;1;0;5;0;0;0;0;0;0;0;9;16;0;0;0
3;6;2;6;1;0;0;320;1;3;1;250;6;10;14;0;0;1;305;0;14;1;213;3;3;3;13;0;3;1;6;307;0;5;1;2;0;3;1;2;4;7;0;0;12;0;0;5;6;2;2;261;1;2;4;0;3;1;303;3;0;0;1;235;299;0;9;10;0;0;4;305;3;5;0;251;0;255;1;0;0;0;5;8;5;247;0;9;250;5;1;252;8;0;0;1;6;36;1;0;1;202;0;2;0;327;1;0;307;1;0;2;7;0;0;129;6;3;304;7;4;1;3;0;0;4;1;2;289;0;2;0;0;5;0;2;6;2;0;0
310;1;0;5;50;6;1;4;0;2;0;1;10;3;1;0;6;12;6;2;24;0;3;40;2;0;11;3;328;3;20;8;2;1;1;0;9;299;1;0;371;11;0;0;6;21;91;0;1;0;1;2;4;1;0;0;1;301;3;1;6;3;1;6;6;0;9;1;2;7;5;1;59;1;0;12;384;5;1;8;2;0;0;85;13;7;0;5;3;5;385;4;310;351;1;3;2;6;343;0;0;3;3;0;2;6;0;4;0;4;1;276;2;0;395;45;2;2;3;13;1;8;21;18;28;50;321;448;2;0;0;2;3;408;1;1;12;10;3;1
0;0;354;5;0;0;2;1;499;1;5;0;1;12;3;600;92;1;3;0;3;1;0;0;7;0;0;0;0;0;0;0;0;3;11;0;0;0;505;6;0;1;6;2;43;0;1;0;8;0;0;0;250;0;0;267;2;1;0;0;0;12;0;0;0;1;0;3;0;40;1;0;0;1;3;0;0;0;1;196;63;530;10;16;0;15;325;6;1;0;0;0;0;0;0;5;380;23;0;574;417;0;0;0;14;0;3;2;11;74;0;2;2;0;0;162;0;96;0;0;9;22;0;0;0;2;0;0;1;2;0;0;0;0;0;10;106;5;0;0
2;0;1;0;207;242;11;1;0;1;2;0;3;0;1;0;3;259;1;0;0;1;0;59;0;0;0;3;7;0;14;0;335;2;2;1;377;11;0;1;16;0;0;2;2;305;234;1;13;0;0;1;2;5;0;1;2;10;0;2;310;0;7;0;0;0;2;0;289;1;0;0;199;1;0;0;0;0;4;5;0;1;2;250;2;1;0;2;0;0;1;0;24;1;276;2;2;9;59;0;3;0;19;1;4;0;0;276;0;0;2;15;3;0;32;63;2;5;0;1;4;0;5;344;0;15;9;5;0;2;1;307;365;3;319;8;1;12;0;2
0;0;1;0;4;8;335;0;0;4;507;0;2;2;3;0;0;12;0;0;0;4;0;3;1;0;0;0;0;5;1;0;2;3;479;3;7;0;1;454;0;0;309;0;0;1;0;1;351;2;0;0;0;7;4;0;369;0;0;1;0;0;310;0;0;370;0;0;0;0;0;0;3;4;411;0;0;0;6;0;0;0;3;12;1;2;0;0;1;0;0;0;0;0;1;3;0;61;0;1;0;0;330;1;0;0;0;0;0;0;6;0;6;1;0;36;0;0;0;0;510;0;2;8;0;0;0;0;0;394;4;3;0;0;1;540;0;0;0;1
0;516;25;10;1;0;0;1;3;0;0;0;0;23;19;4;27;0;23;604;501;3;26;0;8;514;0;339;0;0;0;3;0;7;0;0;0;0;5;0;0;0;0;442;322;0;0;1;0;0;610;4;76;1;0;2;0;0;0;0;0;22;0;1;0;0;0;533;1;22;0;0;0;1;0;2;0;4;0;43;18;9;19;1;1;1;2;5;1;1;1;1;0;0;1;9;11;32;0;2;2;0;0;0;5;0;531;8;6;20;0;3;0;0;0;67;9;10;1;0;0;21;0;0;0;8;0;1;0;0;0;0;0;0;0;0;287;4;418;0
11;0;14;4;106;15;2;1;0;2;0;0;373;5;2;5;5;16;3;0;3;1;1;138;6;0;419;0;8;2;320;1;7;16;1;1;12;6;0;2;14;466;2;1;15;9;43;0;7;2;0;8;3;0;0;2;0;11;1;1;7;9;2;4;0;1;250;6;12;0;443;0;4;1;0;2;6;7;5;4;15;1;2;64;463;4;2;7;0;313;3;0;13;17;15;13;1;3;3;0;0;1;3;0;4;2;0;15;0;4;5;49;1;1;5;64;409;2;1;384;2;0;396;21;222;112;7;23;1;1;0;9;8;6;5;3;17;273;0;0
2;8;62;3;7;2;2;0;14;0;0;0;9;3;1;16;456;2;1;5;14;3;1;13;1;8;1;10;1;2;4;0;0;2;0;0;0;2;18;1;1;2;0;16;270;4;1;2;0;0;9;1;480;0;1;12;0;4;0;0;0;492;0;2;0;1;3;50;0;469;0;0;0;1;0;0;0;0;3;485;486;13;3;10;1;4;24;2;0;2;6;1;0;5;3;4;79;55;9;7;28;0;0;1;279;0;12;1;1;651;0;16;0;3;4;67;2;335;0;0;0;574;0;1;3;8;11;13;0;0;0;2;6;1;0;0;215;3;15;0
