0.000000;1.000000;16.631483;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;0.000000;691.075283;195.734632;2889.649054;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000009;0.162007;0.000000;0.000000;1.164276;0.000000;249.202704;0.000000;0.000000;0.000000;0.000000;0.000000;0.000007;0.000556;1.948432;0.000000;0.000425;1855.911957;0.000000;0.000000;0.000000;1.028241;9.632900;0.002081;0.000000;0.000000;0.000000;0.000000;4.134964;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000107;2.720881
2025.109244;0.000000;81.221940;0.000000;0.000000;0.000000;0.000000;1890.680430;0.000000;0.000000;0.000000;0.000000;0.000000;184.735201;453.523371;3.029384;1982.106817;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.416371;0.000000;65.278812;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001922;1.000000;0.000000;0.001592;0.109803;0.000000;0.000000;0.000000;41.505301;3.279811;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
0.000000;0.000000;32.245592;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;5434.840267;201.647959;102.749972;0.000295;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.594053;0.000000;80.927570;2.000000;0.000000;0.000141;0.000000;0.000000;0.000000;0.002904;24.511285;0.000000;0.000949;36.549883;0.000000;0.000000;0.000000;33.897364;3.969502;0.000147;0.000045;0.000000;0.000022;0.001255;0.000005;0.000000;0.001124;0.000000;0.000000;0.000000;0.000000;0.000002;0.000008;1.059655;0.000000
0.000000;1.000000;108.928977;1.000000;0.000000;0.000000;1.000000;0.000001;0.000000;0.000000;1.000000;0.000000;1.000000;2565.209904;924.618470;762.294941;0.000000;0.000000;0.000000;0.006043;0.000000;0.000000;0.000000;0.147051;0.000000;0.000000;0.000000;18.347083;0.000000;1566.410863;1.000000;2.000000;0.000001;0.000034;0.005300;0.000000;9.851552;58.188320;0.000000;7.283159;26.987675;0.000000;0.000000;10.947068;37.039021;11.579301;0.007993;0.119539;0.000031;0.000112;0.000000;2.320718;0.000000;0.000021;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;12.706823;0.000000
0.458038;0.000000;402.751884;0.000000;0.000000;1.000000;0.000000;0.022504;0.000000;0.000000;1.000000;0.000000;0.000000;2044.822342;2333.641280;5.593526;0.000123;0.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002379;0.000023;133.803776;0.000000;729.941004;0.000000;0.000000;0.000000;0.000000;0.000053;0.000000;7.269953;37.373747;0.000000;9.624704;10.833942;0.000002;0.000000;0.000000;87.473322;34.727101;0.003866;0.000000;0.017471;0.000000;0.000000;1.612989;0.022257;0.000000;0.000000;0.000000;0.000000;0.000000;0.002752;0.000000;0.000962;0.000000
0.000000;0.000000;28.402378;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000;891.653129;441.315671;411.789028;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.181753;0.000000;0.000000;0.000000;5.800003;0.000000;2776.517912;0.000000;0.000000;0.000000;0.000001;0.764308;0.000000;5.400418;0.206772;0.000000;2.455303;33.143118;0.000000;0.040953;0.000002;6.501832;786.803678;0.006753;0.003266;0.000000;0.329888;0.000000;23.724741;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.652785;3.306309;0.000000
0.000000;0.000000;40.007714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3612.520175;851.949714;294.320780;0.000017;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005786;0.008106;1027.734198;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000190;0.991611;0.671429;0.000053;84.105780;0.000000;0.000000;0.000000;0.442100;1.704869;0.002478;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.996290;2.538708;0.000000;0.000000;0.000000;0.000000;0.000000
1.985023;0.000000;437.339420;0.000000;0.000000;0.000000;0.000000;1.000757;0.000000;0.000000;0.000000;0.000000;0.000000;336.849872;564.250676;8.326310;0.985071;0.000879;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000131;870.821527;0.000000;131.574321;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1217.552171;1194.898275;0.000000;964.539111;18.042322;0.239762;0.000000;0.000000;499.395221;15.868034;0.000018;0.000000;0.000000;0.000000;0.000000;0.331015;0.000000;0.000000;0.000004;0.000000;0.000000;0.000000;0.000079;0.000000;0.000001;0.000000
0.000000;0.000000;135.493095;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2804.692099;1179.351997;159.023665;0.002282;0.000000;0.000000;0.000018;0.000000;0.000000;0.427005;0.011034;0.000000;0.000000;0.000000;10.447347;0.000000;1277.402171;0.000000;0.000000;0.000009;0.013604;0.933688;0.000000;1.772818;3.965871;0.000000;0.009338;24.392342;0.000000;0.000000;0.000000;43.521671;185.056176;0.944807;0.000824;0.000013;0.000127;0.000000;20.057863;0.000000;1.389797;0.000000;0.000000;0.000000;0.000000;0.000158;0.000000;0.090163;0.000016
0.000000;0.000000;735.899760;0.000000;0.000000;0.000000;0.000000;0.000001;0.000000;0.000000;1.000000;0.000000;0.000000;912.238017;2326.432572;39.777333;0.000000;0.008247;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;373.938459;0.000000;459.543889;0.000000;0.000000;0.000000;0.000000;0.000001;0.000000;494.512781;61.627049;0.000000;313.930007;8.706731;0.410376;0.000000;0.000000;207.376688;1.087100;0.001857;0.000048;0.000000;0.000003;0.000000;4.016504;0.001427;0.000000;0.000000;0.000000;0.000000;0.000000;8.490583;0.000000;0.000566;0.000000
