0.000000;0.000000;0.000000;283.769322;0.000000;0.000000;462.656399;0.000000;0.000361;0.000055;0.000001;0.000000;0.000000;0.000000;0.300243;0.000000;0.000008;0.000000;0.000012;1.175717;0.000008;0.288915;0.722929;0.000000;0.000006;275.800161;312.137437;0.001799;0.739984;0.000000;0.000000;0.008602;0.000508;0.003624;0.000299;0.000000;0.000000;0.294166;302.543701;0.001778;0.000004;0.000000;2.420997;288.584499;0.000038;0.001093;0.012368;0.000000;0.000001;0.000000;0.003485;0.000000;0.944020;0.015033;0.001495;0.000001;0.000077;0.002536;0.000000;0.000014;0.000000;0.275353;0.217961;1.198556;0.000004;0.000169;0.966036;0.325306;15.747190;0.000000;0.851843;222.940242;0.078093;0.000341;0.000000;0.000020;0.000008;240.291837;0.003804;0.012244;330.738599;0.000000;0.000000;0.000050;0.000000;291.166660;0.741835;0.000064;5.924749;0.037703;0.000002;0.000006;0.000000;0.000000;0.001147;0.000001;0.347678;267.436708;0.109752;13.925318;0.027220;0.000000;0.002254;0.762087;0.017047;225.001677;0.007037;0.073112;0.981131;0.315812;0.000000;0.000000;0.000000;8.856679;1.976066;0.000000;0.039593;340.833505;0.000001;0.037307;0.343524;0.003003;6.581517;0.000001;0.595723;0.000001;0.000136;0.000000;0.145308;0.000000;0.000037;0.000000;0.000752;0.002672;0.000007;24.234589;0.000000;0.000000;1.482925;0.007623;0.000006;0.788747;0.177862;0.000000;2.126540;0.247909;296.068451;0.000190;0.000013;4.954727;0.000223;297.755773;0.000014;0.059116;0.027548;163.822187;0.000000;296.917840;0.001399;0.000014;2.902170;0.000231;0.140896;0.004558;0.000104;0.021904;227.159411;0.000000;0.015288;0.000067;3.397054;0.000592;3.859439;35.801104;0.000000;0.481918;0.000006;0.000034;5.454146;325.708454;0.777483;0.000924;0.000001;0.000460;0.001020;0.014121;0.000722;0.004412;0.054848;1.073771;9.705564;0.655128;0.000000;0.001531;304.689354;0.025227;0.000181
413.212765;0.000795;401.168629;0.000000;0.000000;401.278527;0.001844;0.000000;0.000000;1.161973;414.791167;0.046990;294.542570;0.000000;0.004436;476.200654;0.000000;0.000000;4.845247;4.866934;0.100658;0.000218;0.000034;399.378972;0.004523;0.000000;0.000000;0.002038;0.000069;0.247812;0.000000;0.000000;0.000992;0.545974;0.000000;364.896963;0.000000;0.000000;0.000000;0.052966;0.000000;441.291242;0.000036;0.000001;0.000000;1.352602;0.989216;314.889877;0.000000;0.000000;0.000000;354.703601;0.814720;0.000003;0.000065;0.000000;3.003251;0.001540;4.602268;0.000000;0.000000;5.580605;0.016647;0.043647;0.006087;0.000003;0.000000;0.000000;0.000000;2.024346;2.004439;0.000012;0.000002;0.000000;339.288059;0.000000;0.000000;0.045806;0.044428;8.830160;0.000001;0.000000;0.028431;0.000000;421.199383;0.000000;0.000003;0.000010;0.000000;0.000011;0.000002;0.000011;0.000000;0.000000;0.000000;0.032719;0.000000;0.000000;2.083812;7.622506;5.708059;0.000000;0.000003;0.000781;0.384108;0.000000;0.041749;0.000000;0.000112;0.004440;10.077715;0.737254;0.000003;0.000399;2.905388;0.000000;0.000000;0.000001;0.000000;0.003371;0.000142;1.346964;0.000001;0.000000;0.000096;0.000006;0.001420;0.000000;0.480143;0.000000;0.282293;184.229943;0.648268;0.190457;0.000000;37.780197;0.000106;0.000000;0.027425;0.019900;0.000000;0.003293;0.017217;300.867169;0.006971;0.000971;0.000000;0.000000;0.000000;0.000000;0.000121;0.000000;0.000000;0.000598;0.001421;0.000000;301.272090;0.000000;0.000013;0.000000;0.000000;0.000000;0.000000;0.000172;0.000000;0.000117;19.368756;0.000097;0.000057;0.000000;0.008932;198.889692;1.726114;0.720808;375.268443;0.000002;0.000000;0.321571;4.494323;0.000000;0.000048;0.023797;0.000000;110.129659;0.000079;0.050877;0.000331;0.000071;75.573315;1.798171;0.000000;0.003464;0.000000;7.553708;0.000000;0.000000;11.173487
0.000000;0.000020;0.000000;0.000000;0.161403;0.000000;0.665442;0.000301;0.000013;0.465892;0.027211;245.878257;0.000000;0.162671;0.052469;0.000000;0.031743;0.594211;0.123857;0.740732;2.186068;281.804704;0.037810;0.000000;0.000961;0.945073;0.136587;0.001026;0.000002;1.064507;0.162089;0.911081;320.138049;0.394047;0.000006;0.000000;0.000001;0.000000;0.000510;5.102752;0.000005;0.000000;0.454996;0.010573;0.012941;0.042775;334.598091;0.000000;0.003170;0.005457;0.009022;0.000000;0.481606;0.000024;13.257776;0.000037;7.295493;2.128850;2.885772;0.000000;0.000028;5.863963;0.000147;0.992444;205.567200;0.004473;234.191620;0.002607;0.001863;228.204769;0.331419;1.117860;0.837030;2.216780;0.000000;0.017729;0.687797;0.263018;0.032952;320.152451;1.637881;0.000018;0.000556;0.000703;0.000000;0.004299;0.096959;0.165489;0.006832;0.066869;238.238160;0.740234;0.000005;0.000007;0.000511;3.407339;0.000037;0.011557;1.186427;4.953055;0.183907;0.000000;1.014344;3.988207;217.199269;0.000303;1.913081;0.000059;1.593505;0.016929;6.374439;0.000022;0.004079;6.772432;267.299440;0.003012;0.586478;0.001152;0.000046;9.766302;0.000009;2.559914;274.881291;0.011880;0.005586;0.900510;314.531544;0.000000;183.290818;0.000000;1.311629;0.000000;251.855955;267.566499;1.174586;203.266318;0.000002;0.006582;10.048514;0.000016;0.001881;0.080607;0.510464;0.000000;11.672545;5.949240;0.000006;0.000000;0.002938;0.044713;0.074358;0.001298;0.000410;0.012070;0.018458;0.006576;0.000000;0.006332;2.052118;0.005627;342.470743;0.020883;0.110002;270.600118;0.000000;0.032012;93.906847;1.025935;0.001187;0.000089;0.369228;1.166914;308.588958;115.043012;0.000000;1.348221;0.000049;21.328695;10.319887;0.074045;0.023383;0.020312;0.099107;27.420496;0.000203;1.853516;0.008412;0.001182;2.461151;4.202534;0.074103;9.140619;0.012428;221.447019;0.117551;0.187834;1.975844
0.000000;0.000021;0.000000;0.000000;0.000028;0.000000;0.009219;0.909555;195.850940;0.936251;0.000145;1.312464;0.000000;1.000052;5.026890;0.000000;238.038596;0.016366;0.000983;0.982268;2.131239;3.641748;271.695499;0.000000;3.174621;0.000002;0.000000;3.840063;3.679471;0.113770;0.164962;5.532493;0.528298;304.507907;0.286106;0.000000;0.986387;0.806048;0.000025;7.011551;0.000000;0.000000;20.589272;0.000038;269.940319;10.019083;1.470363;0.495919;0.121071;0.002422;0.040175;0.000000;3.405900;14.238625;2.412157;208.843489;0.148625;0.510159;6.740607;0.000000;0.000004;2.203346;0.000001;20.929682;3.510517;186.053922;0.393240;1.091588;0.001688;0.456638;2.671859;0.053117;66.506209;0.046364;0.000001;0.689833;0.001917;0.016782;150.447474;5.300229;0.048000;0.000002;0.000000;293.742585;0.000000;0.000006;0.967932;205.727792;0.628027;0.000950;0.042885;0.290411;0.000000;0.000000;0.000004;1.237620;22.017514;0.001155;4.260526;0.233648;0.270818;0.000005;283.612696;8.540222;4.604550;0.000018;0.442965;1.633709;0.168133;7.796024;6.145244;0.000592;0.900719;44.458214;3.050649;0.000051;0.104692;0.000044;2.005347;3.962212;0.000000;299.078197;3.246054;1.369527;0.001850;248.955168;0.844946;0.999322;2.552282;0.000000;2.058307;0.000476;3.271874;1.041366;0.000033;75.064346;0.000009;0.994453;206.573240;6.336211;0.000001;48.677403;266.844509;0.000000;206.708947;56.916320;0.000000;8.095845;0.000008;0.182349;260.291397;0.000000;0.000441;2.949734;0.028533;0.000001;0.000000;0.000263;0.965488;0.002063;2.091614;220.095199;0.427920;1.036729;0.000000;0.083246;100.369266;0.568250;6.191213;0.093182;45.577130;0.000057;11.608049;19.686918;0.000000;3.461188;0.000000;17.393817;240.791397;0.001509;0.000008;0.002867;0.384119;10.837677;0.000000;233.128445;1.677783;0.167087;106.371347;9.193317;33.973792;7.014899;0.002206;3.661758;0.000000;234.281256;188.343223
0.000000;0.000133;0.000000;0.000000;0.762152;0.000000;0.000020;0.000790;0.000000;55.079883;1.718876;0.000000;0.000285;0.000014;0.177159;0.000000;0.000000;0.002471;291.763317;0.171000;0.050553;0.000300;0.000000;0.000000;60.806675;0.000000;0.000000;0.032390;0.002068;31.445514;21.145136;0.000002;2.478299;0.000011;1.060256;0.000000;4.112784;0.000048;0.000000;0.008559;0.000932;0.000000;0.001785;0.000000;0.000000;0.001053;0.000033;0.000000;313.053979;0.000004;0.004342;0.000000;0.000923;0.000646;0.013105;0.000000;2.532877;258.946863;0.153195;0.001111;290.309516;1.718764;2.038456;0.003800;0.000000;0.943922;0.001113;6.977812;3.817922;0.001973;79.036997;1.015858;0.000007;7.543283;0.013499;16.063308;12.029408;0.704796;0.000093;0.062549;0.017981;240.798332;288.944966;0.000000;0.000000;0.000000;0.811755;0.000000;0.014936;0.000000;0.000000;0.000004;0.971120;0.000000;222.791578;0.248363;0.007370;0.114557;0.654602;1.185282;154.829832;248.340723;0.000001;0.000559;0.000010;0.978694;0.984163;0.000002;1.409298;0.000413;8.440284;327.089211;21.790710;0.029388;2.722948;208.427153;162.054640;0.000000;16.550861;1.168050;0.316473;0.000085;0.002400;18.800538;0.812160;0.000000;0.000131;0.000003;0.000144;191.615853;0.000013;0.000027;1.003188;0.003264;0.672520;120.733868;395.722376;0.000000;0.037051;0.174814;176.367661;0.000144;0.000038;0.000000;0.015849;0.718384;0.000000;0.000015;356.547129;0.000258;0.000000;0.000004;221.249252;0.000163;0.000991;0.000000;0.000000;0.000004;0.747182;0.951826;0.000013;0.000000;6.299426;0.011682;0.020342;275.971971;100.327908;0.000002;0.792671;3.408520;0.059081;0.600585;0.047011;128.001137;0.000000;12.850575;1.127818;11.165191;0.898706;0.000180;1.837682;303.681999;1.091687;0.049848;0.003298;0.000228;57.485416;0.000623;62.171723;0.036521;1.264892;4.613656;0.492635;0.000058;0.000017;0.000000;2.002687
0.000000;0.000006;0.000000;0.009384;0.000056;0.000000;0.355212;0.000000;2.949000;1.257735;0.000003;0.000000;0.000000;0.000000;325.789277;0.000000;0.571465;0.000000;0.006442;2.842976;0.181550;0.000159;4.914201;0.000000;2.785738;0.001038;0.000003;288.263585;255.615026;0.003091;0.000392;0.485837;0.007488;2.034296;0.000008;0.000000;0.000009;323.230870;0.005059;0.619322;0.000000;0.000000;255.150299;0.004899;0.007198;249.107667;0.000033;0.000000;0.006001;0.000000;0.672555;0.000000;1.416072;262.601365;0.481810;0.059122;1.372327;0.082520;0.000000;0.000888;0.015686;0.628628;0.225177;237.780678;0.000001;6.488718;0.863781;0.005277;0.000591;0.000013;1.005098;0.468528;75.878270;0.004094;0.000000;0.082308;0.000430;0.717936;4.456757;0.001709;0.002602;0.000003;0.000034;0.218883;0.000000;0.017683;1.879772;0.523800;0.035613;3.201624;0.000000;0.000951;0.000000;0.000000;0.000527;0.140059;233.990635;0.010402;117.342210;8.597112;1.488885;0.000339;1.530685;2.403703;0.002191;0.985375;8.230412;248.271323;1.899553;268.318354;0.128303;0.882114;0.002479;13.674857;0.057886;0.017411;14.361992;0.120490;0.392642;2.714799;0.000526;2.164688;0.000581;0.922433;0.528611;0.697240;0.000356;0.000000;0.004174;0.000805;0.178766;0.000000;0.001278;0.035873;0.003449;109.451173;0.092507;0.000062;48.863509;173.861822;0.074638;171.996223;5.840257;0.000000;7.347981;58.030192;1.017736;136.024986;0.000245;5.336510;0.139425;0.000001;0.000270;280.821983;6.021165;0.000001;0.000000;0.060039;0.001646;0.149123;0.041019;0.123724;0.005601;0.016647;0.000001;0.219115;118.265313;0.000000;248.428315;0.000265;209.336166;1.017162;0.208114;18.699363;0.000000;9.738496;0.998568;0.101225;63.528718;0.010816;0.010038;0.027584;0.000109;9.206296;0.000074;0.587469;1.470930;364.049541;5.862067;6.664562;90.356673;2.738722;0.000063;0.000015;2.064508;5.572022;9.019056
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.117102;0.000000;0.000000;0.000001;7.870684;0.036916;0.000000;0.000000;2.875163;0.000000;0.000000;0.000000;0.003831;284.526182;0.000066;0.005168;0.000040;0.000000;0.000045;0.000103;0.086803;0.112375;0.927336;0.000002;0.000000;0.000730;0.016873;0.000083;294.022436;0.000000;0.000000;0.127272;0.365035;0.004690;233.757700;0.000000;6.822654;0.998844;0.000000;7.834125;0.000129;0.000000;0.001486;0.000000;0.000048;0.000000;0.022876;0.019120;0.000028;0.000000;0.000001;0.003330;0.000000;341.897889;0.000000;0.001889;301.989884;2.528779;0.000053;0.007531;0.025873;0.000002;247.900545;0.000984;0.000372;7.795164;0.043721;0.000002;0.830303;0.000006;0.000000;5.192350;0.000007;0.003792;0.639804;0.993153;0.019089;0.000000;0.000000;0.989502;316.445209;0.000002;293.470829;315.872908;0.000000;0.000000;0.000000;0.000000;0.024543;0.000052;0.737508;0.019486;52.676424;299.452669;0.208505;0.825686;0.000003;2.480267;0.001887;1.023999;248.524504;0.041967;343.505273;0.649619;0.000012;0.001357;0.000000;2.150871;1.639021;0.002269;0.062960;0.726201;0.000000;0.022868;354.337231;0.011369;0.001139;0.000000;248.417874;0.000000;0.000000;0.000000;0.012574;0.000529;0.000000;0.000000;3.537892;0.000103;0.000000;74.568652;0.063410;0.000000;0.071770;1.271134;0.077918;0.096155;0.000001;0.000000;0.008120;1.007193;0.000201;0.000025;0.005317;228.577600;0.000000;0.174542;0.030386;5.823042;237.449384;1.000167;0.000000;4.650794;0.000002;0.000000;0.000017;0.000002;0.000007;0.002567;245.544761;0.284075;68.487685;0.000000;1.565375;0.000000;20.734029;3.198904;0.287637;19.947395;0.000000;0.002353;202.831903;0.012420;2.542335;0.703149;255.686939;0.993133;0.000000;0.273420;288.590357;0.001693;0.000000;1.892070;0.119576;4.621787;4.439752;0.218905;0.000000;0.055277;0.781006;0.000004;0.000074
0.001640;320.350717;0.008719;0.000004;308.891445;0.000000;0.002146;360.851484;0.000000;147.191805;6.861088;0.000000;0.001133;274.317651;0.724452;0.002483;0.000000;323.908423;8.391311;0.000008;0.884136;0.009030;0.000000;0.893860;20.265998;0.000000;0.000000;0.000019;0.000012;40.750444;21.487556;0.000034;0.254552;0.047579;0.000000;0.049561;17.404795;0.020192;0.000008;0.030093;0.000000;0.000000;0.001291;0.000000;0.000922;0.000013;0.101301;0.000000;1.733992;316.575610;320.399096;0.000000;0.018183;0.000002;0.001415;0.000000;302.156096;3.143536;223.513348;0.000000;2.954141;11.466502;0.000000;0.000693;1.093483;0.000413;0.075526;44.936135;0.000953;0.004303;20.010084;0.068034;2.843051;8.871402;0.099968;76.742968;2.523312;1.139064;0.000028;4.243448;0.000026;1.449706;4.282264;0.000000;0.121964;0.000000;0.000012;0.000000;0.000001;0.000000;0.003091;0.000001;249.918519;292.218044;0.032884;0.001481;0.000153;0.000005;0.032476;0.001159;32.732584;1.307540;0.001351;0.000032;0.000098;0.004391;0.000000;0.000152;0.000000;0.000786;228.783249;7.416623;7.011117;0.001571;3.765333;0.060016;3.559487;0.000000;11.604026;2.066607;0.000000;0.114835;0.000451;16.551297;0.000000;0.000000;0.009426;267.366833;0.259308;0.808049;0.001891;0.000000;0.013694;5.201945;288.406379;102.824866;2.145527;246.494633;1.584018;0.000005;1.208824;0.252561;0.070163;0.000077;0.097314;0.000521;0.459113;0.000000;2.469360;0.000001;0.000000;0.000000;2.479394;0.000034;0.000000;0.000000;1.096091;0.000011;0.473363;307.650020;0.105727;0.000000;41.056718;0.072771;0.000000;11.828030;124.920355;225.760866;0.000151;14.074206;0.000136;1.979161;38.417964;20.235549;0.000000;47.322075;0.000000;344.757692;0.003143;0.007049;0.001835;27.469510;2.150595;0.897239;0.000000;0.000532;9.640568;0.000149;43.226546;0.002486;0.003777;3.300593;6.433987;6.712141;0.028740;0.000275;1.851987
0.000000;0.000002;0.000000;0.000714;0.000001;0.000000;0.000848;0.000010;0.019621;6.496048;9.858700;0.002001;0.000000;0.000000;12.709976;0.007774;4.094989;0.000000;1.350387;2.190701;374.553519;1.802120;0.304419;0.000000;1.250458;0.000160;0.000000;5.868441;10.084386;1.011917;1.148383;221.327579;0.591081;2.607952;0.005765;0.000000;3.791368;3.674352;0.951526;338.221843;0.000000;0.862599;22.710077;0.047774;2.809307;5.872332;0.189656;0.000000;0.001549;0.000081;0.000002;0.000000;381.308014;2.136236;301.605655;0.014810;5.257459;0.017245;0.001216;0.000000;0.962836;305.774416;0.019437;0.582333;0.117704;4.830361;0.978323;3.541342;0.397955;0.000018;0.263257;0.133097;9.605165;1.008239;1.611270;0.660961;0.043963;3.423962;9.786189;10.205214;0.002299;0.000002;0.119324;3.558436;0.000000;0.000000;1.604313;0.520778;0.003278;0.001354;0.000325;319.092451;0.000025;0.000000;0.007079;416.733440;17.439471;0.021729;89.220515;6.296251;3.696193;0.009006;1.104716;272.672051;1.464012;0.000053;2.469602;4.213507;0.001236;4.013830;6.381456;1.671090;0.010458;177.908356;2.237444;0.867420;1.097014;0.010707;1.007697;341.913120;0.001141;6.681729;0.748633;0.071858;0.691034;0.380921;0.057543;0.000000;0.229106;0.000600;336.873365;0.000010;0.102315;0.241059;0.002454;108.348094;0.113487;0.004563;70.460670;7.810916;0.028120;1.422827;2.277702;0.000000;94.641133;142.342556;0.000000;1.462653;0.123219;0.558831;2.226440;0.000000;0.247904;2.862698;0.159180;0.000000;0.000000;1.229610;288.680271;0.721855;2.750591;1.788070;1.215849;0.143747;0.000000;0.120583;208.401540;0.000001;12.122218;0.197554;44.101597;9.344468;9.129948;8.138362;0.000000;2.409645;0.000226;1.348128;7.098048;0.050850;0.000183;9.364597;0.008366;2.254181;0.000001;9.436347;2.811314;1.995262;41.931676;195.617576;45.663898;306.017953;0.240322;0.896350;0.000001;1.685968;94.832946
0.000074;0.275615;0.000000;0.000001;3.066280;0.000000;0.893391;4.833009;2.475153;282.035860;0.007490;0.000000;0.968672;0.115716;3.360646;0.000000;0.945018;2.087802;2.583269;0.000000;1.953432;0.007155;1.041499;0.000000;187.279915;1.032581;0.990768;3.072250;0.000442;320.121881;272.317418;0.276733;0.595548;6.442818;0.000000;0.000000;287.892613;0.010908;0.000000;5.687563;0.000000;0.000000;2.994793;0.000000;1.031606;0.815603;0.099046;0.000000;0.718630;1.898675;2.660820;0.000000;0.523292;1.353498;0.404527;0.014566;28.099832;22.164210;4.726579;0.000000;11.564681;3.868650;0.000000;0.214732;0.000000;3.577516;0.693699;303.028951;1.015657;0.000000;252.523394;0.000001;0.008574;201.920892;0.001728;267.382150;359.237678;0.101177;3.222876;0.586326;0.073113;7.043480;15.580243;0.619787;0.000000;0.000013;0.000003;1.582622;0.000049;0.000000;0.000017;0.000115;0.002938;0.298051;7.193744;0.124576;3.758848;0.509964;3.509771;0.001339;252.314251;9.635155;6.263817;0.007379;0.000000;2.253177;0.000000;0.018166;0.000000;1.098211;18.770131;12.156136;229.959053;7.159497;2.819738;6.377698;22.275865;0.000009;301.658704;6.122971;0.000001;8.202610;1.973231;295.861387;0.000045;0.069840;0.000577;0.003258;0.023209;0.843824;0.022527;0.005950;0.506466;0.038931;8.805152;52.736019;3.100351;1.886983;6.046940;1.922503;11.150233;3.496100;10.583864;0.000000;3.827707;0.949995;0.000608;0.018913;7.940035;0.232983;0.015829;0.003485;17.333252;0.004657;0.015382;0.000011;0.000000;0.013368;0.014747;8.101020;0.001621;0.034015;217.591645;0.009981;0.000015;17.122707;98.726140;0.032768;3.700710;259.825490;1.402411;1.084371;5.175447;84.220544;0.000000;192.875925;0.000000;1.797323;0.825269;0.855424;1.000925;55.685013;194.928283;0.182618;0.000000;0.710237;217.261259;0.720416;30.476376;10.352363;1.989835;10.199201;293.411174;0.373463;0.030127;3.903160;8.727241
